,Accession,module,tissue_origin,kME_module,multiple_tissues,gene_symbol,entrez_ID,numb_tissues,Sign
2483,10002935879.Srgap3,blue,liver,,NO,Srgap3,,1,UNSIGNED
2484,516134.Mapk8,blue,liver,,NO,Mapk8,,1,UNSIGNED
2485,10004037647.2210420H20Rik,blue,liver,,NO,2210420H20Rik,,1,UNSIGNED
2486,10004034281.Zbtb44,blue,liver,,NO,Zbtb44,,1,UNSIGNED
2487,10003836714.Btc,blue,liver,,NO,Btc,,1,UNSIGNED
2488,10003842591.Nmnat1,blue,liver,,NO,Nmnat1,,1,UNSIGNED
2489,10003837059.Gm6292,blue,liver,,NO,Gm6292,,1,UNSIGNED
2490,10003844329.9630002D21Rik,blue,liver,,NO,9630002D21Rik,,1,UNSIGNED
2491,10002902044.Dram2,blue,liver,,NO,Dram2,,1,UNSIGNED
2492,10004034729.Zfp763,blue,liver,,NO,Zfp763,,1,UNSIGNED
2493,10002942770.Gm13137,blue,liver,,NO,Gm13137,,1,UNSIGNED
2494,10002924827.Gm7182,blue,liver,,NO,Gm7182,,1,UNSIGNED
2495,10003116858.Gm13791,blue,liver,,NO,Gm13791,,1,UNSIGNED
2496,10003837419.Rpl12-ps1,blue,liver,,NO,Rpl12-ps1,,1,UNSIGNED
2497,10004033925.Lama3,blue,liver,,NO,Lama3,,1,UNSIGNED
2498,10002904340.Gm364,blue,liver,,NO,Gm364,,1,UNSIGNED
2499,10002915123.Selenok-ps8,blue,liver,,NO,Selenok-ps8,,1,UNSIGNED
2500,512020.Gm39397,blue,liver,,NO,Gm39397,,1,UNSIGNED
2501,10004034642.Olfr374,blue,liver,,NO,Olfr374,,1,UNSIGNED
2502,513848.Lipc,blue,liver,,NO,Lipc,,1,UNSIGNED
2503,10003838510.Gm7550,blue,liver,,NO,Gm7550,,1,UNSIGNED
2504,10002951598.Pik3cd,blue,liver,,NO,Pik3cd,,1,UNSIGNED
2505,10003837591.Efna5,blue,liver,,NO,Efna5,,1,UNSIGNED
2506,10004036119.Vangl1,blue,liver,,NO,Vangl1,,1,UNSIGNED
2507,10003837194.Gm7799,blue,liver,,NO,Gm7799,,1,UNSIGNED
2508,499155.Oga,blue,liver,,NO,Oga,,1,UNSIGNED
2509,509893.Spinkl,blue,liver,,NO,Spinkl,,1,UNSIGNED
2510,498155.Dnaja4,blue,liver,,NO,Dnaja4,,1,UNSIGNED
2511,592313.Slx1b,blue,liver,,NO,Slx1b,,1,UNSIGNED
2512,10002896346.Pla2g12b,blue,liver,,NO,Pla2g12b,,1,UNSIGNED
2513,511455.Kremen1,blue,liver,,NO,Kremen1,,1,UNSIGNED
2514,10004033483.Pld1,blue,liver,,NO,Pld1,,1,UNSIGNED
2515,10003838006.4930528H21Rik,blue,liver,,NO,4930528H21Rik,,1,UNSIGNED
2516,509377.Tll2,blue,liver,,NO,Tll2,,1,UNSIGNED
2517,509978.Arid3b,blue,liver,,NO,Arid3b,,1,UNSIGNED
2518,10002913897.Mpo,blue,liver,,NO,Mpo,,1,UNSIGNED
2519,518226.Sprr1a,blue,liver,,NO,Sprr1a,,1,UNSIGNED
2520,10004033920.Mmp28,blue,liver,,NO,Mmp28,,1,UNSIGNED
2521,513428.Cldn1,blue,liver,,NO,Cldn1,,1,UNSIGNED
2522,10004035531.Numbl,blue,liver,,NO,Numbl,,1,UNSIGNED
2523,10002931392.Rngtt,blue,liver,,NO,Rngtt,,1,UNSIGNED
2524,10002925544.Ttl,blue,liver,,NO,Ttl,,1,UNSIGNED
2525,10003843231.Gm44551,blue,liver,,NO,Gm44551,,1,UNSIGNED
2526,1478947.Mef2a,blue,liver,,NO,Mef2a,,1,UNSIGNED
2527,10003842539.Gm5129,blue,liver,,NO,Gm5129,,1,UNSIGNED
2528,10002914793.Capn7,blue,liver,,NO,Capn7,,1,UNSIGNED
2529,10003844513.Gm12116,blue,liver,,NO,Gm12116,,1,UNSIGNED
2530,10004036387.Tktl2,blue,liver,,NO,Tktl2,,1,UNSIGNED
2531,10002916917.Spry2,blue,liver,,NO,Spry2,,1,UNSIGNED
2532,10002897467.Amigo2,blue,liver,,NO,Amigo2,,1,UNSIGNED
2533,10003115353.Gm43897,blue,liver,,NO,Gm43897,,1,UNSIGNED
2534,10002918349.Fam131c,blue,liver,,NO,Fam131c,,1,UNSIGNED
2535,10002929438.Tmem60,blue,liver,,NO,Tmem60,,1,UNSIGNED
2536,10004034376.Vps18,blue,liver,,NO,Vps18,,1,UNSIGNED
2537,10003117474.Gm18899,blue,liver,,NO,Gm18899,,1,UNSIGNED
2538,10004034579.Arl16,blue,liver,,NO,Arl16,,1,UNSIGNED
2539,10002937715.Gm37863,blue,liver,,NO,Gm37863,,1,UNSIGNED
2540,10002918690.Gm33882,blue,liver,,NO,Gm33882,,1,UNSIGNED
2541,10002935761.Olfr385,blue,liver,,NO,Olfr385,,1,UNSIGNED
2542,10002913943.Zfp568,blue,liver,,NO,Zfp568,,1,UNSIGNED
2543,10003844082.Ptchd4,blue,liver,,NO,Ptchd4,,1,UNSIGNED
2544,10003841861.Gm19705,blue,liver,,NO,Gm19705,,1,UNSIGNED
2545,10004033574.Gm37305,blue,liver,,NO,Gm37305,,1,UNSIGNED
2546,10003836588.Gm45499,blue,liver,,NO,Gm45499,,1,UNSIGNED
2547,10002899037.Gm13586,blue,liver,,NO,Gm13586,,1,UNSIGNED
2548,10003844328.Evl,blue,liver,,NO,Evl,,1,UNSIGNED
2549,10002914776.Shank1,blue,liver,,NO,Shank1,,1,UNSIGNED
2550,10004034030.Gm45412,blue,liver,,NO,Gm45412,,1,UNSIGNED
2551,514041.Trip4,blue,liver,,NO,Trip4,,1,UNSIGNED
2552,10004035556.Zfp995,blue,liver,,NO,Zfp995,,1,UNSIGNED
2553,502474.1110059G10Rik,blue,liver,,NO,1110059G10Rik,,1,UNSIGNED
2554,10003836610.Gm5334,blue,liver,,NO,Gm5334,,1,UNSIGNED
2555,10004035800.Ankrd55,blue,liver,,NO,Ankrd55,,1,UNSIGNED
2556,10002917209.Asb10,blue,liver,,NO,Asb10,,1,UNSIGNED
2557,10003113856.Alkbh5,blue,liver,,NO,Alkbh5,,1,UNSIGNED
2558,498326.4933411E02Rik,blue,liver,,NO,4933411E02Rik,,1,UNSIGNED
2559,1485911.Vmn2r-ps54,blue,liver,,NO,Vmn2r-ps54,,1,UNSIGNED
2560,510641.Tcerg1,blue,liver,,NO,Tcerg1,,1,UNSIGNED
2561,10004036459.H2-M10.2,blue,liver,,NO,H2-M10.2,,1,UNSIGNED
2562,10004033547.Olfr1326-ps1,blue,liver,,NO,Olfr1326-ps1,,1,UNSIGNED
2563,10002944762.Fmnl1,blue,liver,,NO,Fmnl1,,1,UNSIGNED
2564,10002921966.Pou6f2,blue,liver,,NO,Pou6f2,,1,UNSIGNED
2565,10003839343.Gm33055,blue,liver,,NO,Gm33055,,1,UNSIGNED
2566,10002902148.Gm5693,blue,liver,,NO,Gm5693,,1,UNSIGNED
2567,10002914781.Pdcd6,blue,liver,,NO,Pdcd6,,1,UNSIGNED
2568,10003836069.A730061H03Rik,blue,liver,,NO,A730061H03Rik,,1,UNSIGNED
2569,10002916225.Gm6184,blue,liver,,NO,Gm6184,,1,UNSIGNED
2570,10002932703.Gm3027,blue,liver,,NO,Gm3027,,1,UNSIGNED
2571,10003841789.Gm14427,blue,liver,,NO,Gm14427,,1,UNSIGNED
2572,503730.Slc16a3,blue,liver,,NO,Slc16a3,,1,UNSIGNED
2573,10003840693.Gm10654,blue,liver,,NO,Gm10654,,1,UNSIGNED
2574,10003837435.Gm29707,blue,liver,,NO,Gm29707,,1,UNSIGNED
2575,510052.P3h3,blue,liver,,NO,P3h3,,1,UNSIGNED
2576,10002173240.Disc1,blue,liver,,NO,Disc1,,1,UNSIGNED
2577,517468.Atad1,blue,liver,,NO,Atad1,,1,UNSIGNED
2578,507935.Pcdh12,blue,liver,,NO,Pcdh12,,1,UNSIGNED
2579,501391.4930429P21Rik,blue,liver,,NO,4930429P21Rik,,1,UNSIGNED
2580,10003841695.Gm2505,blue,liver,,NO,Gm2505,,1,UNSIGNED
2581,10003845473.5033417F24Rik,blue,liver,,NO,5033417F24Rik,,1,UNSIGNED
2582,10003835899.Gm49213,blue,liver,,NO,Gm49213,,1,UNSIGNED
2583,10002925640.Gm8463,blue,liver,,NO,Gm8463,,1,UNSIGNED
2584,10002912528.Gm11620,blue,liver,,NO,Gm11620,,1,UNSIGNED
2585,10002918698.Vmn2r-ps3,blue,liver,,NO,Vmn2r-ps3,,1,UNSIGNED
2586,10002903307.Fam76a,blue,liver,,NO,Fam76a,,1,UNSIGNED
2587,10002904991.Cdan1,blue,liver,,NO,Cdan1,,1,UNSIGNED
2588,510484.Pde4d,blue,liver,,NO,Pde4d,,1,UNSIGNED
2589,10002903684.Vmn1r2,blue,liver,,NO,Vmn1r2,,1,UNSIGNED
2590,10002921868.Krtap31-2,blue,liver,,NO,Krtap31-2,,1,UNSIGNED
2591,10004033243.Oas3,blue,liver,,NO,Oas3,,1,UNSIGNED
2592,10002899469.Gde1,blue,liver,,NO,Gde1,,1,UNSIGNED
2593,10003837950.Epha5,blue,liver,,NO,Epha5,,1,UNSIGNED
2594,10004038356.Mest,blue,liver,,NO,Mest,,1,UNSIGNED
2595,10004035592.Igkv2-137,blue,liver,,NO,Igkv2-137,,1,UNSIGNED
2596,10003843830.Gm7527,blue,liver,,NO,Gm7527,,1,UNSIGNED
2597,10003837320.Gm14064,blue,liver,,NO,Gm14064,,1,UNSIGNED
2598,504908.Rnaseh2a,blue,liver,,NO,Rnaseh2a,,1,UNSIGNED
2599,507359.Arl1,blue,liver,,NO,Arl1,,1,UNSIGNED
2600,505091.Dynll2,blue,liver,,NO,Dynll2,,1,UNSIGNED
2601,519682.Lig3,blue,liver,,NO,Lig3,,1,UNSIGNED
2602,10004034566.Dbx1,blue,liver,,NO,Dbx1,,1,UNSIGNED
2603,10002938277.Gm14768,blue,liver,,NO,Gm14768,,1,UNSIGNED
2604,10002904558.Gm18921,blue,liver,,NO,Gm18921,,1,UNSIGNED
2605,10003844354.Rin3,blue,liver,,NO,Rin3,,1,UNSIGNED
2606,514907.Kremen2,blue,liver,,NO,Kremen2,,1,UNSIGNED
2607,10002937403.Gm28875,blue,liver,,NO,Gm28875,,1,UNSIGNED
2608,10002904744.Plekho2,blue,liver,,NO,Plekho2,,1,UNSIGNED
2609,502198.Rps14,blue,liver,,NO,Rps14,,1,UNSIGNED
2610,10002912150.Pm20d2,blue,liver,,NO,Pm20d2,,1,UNSIGNED
2611,10003841908.Plekha6,blue,liver,,NO,Plekha6,,1,UNSIGNED
2612,10003837370.Gm6123,blue,liver,,NO,Gm6123,,1,UNSIGNED
2613,10003838142.1700123O12Rik,blue,liver,,NO,1700123O12Rik,,1,UNSIGNED
2614,10003838848.D330023K18Rik,blue,liver,,NO,D330023K18Rik,,1,UNSIGNED
2615,10002915912.Gm5244,blue,liver,,NO,Gm5244,,1,UNSIGNED
2616,10002909738.Tent4b,blue,liver,,NO,Tent4b,,1,UNSIGNED
2617,10002918955.Erdr1,blue,liver,,NO,Erdr1,,1,UNSIGNED
2618,10002902490.Npy2r,blue,liver,,NO,Npy2r,,1,UNSIGNED
2619,10002900477.C2cd2,blue,liver,,NO,C2cd2,,1,UNSIGNED
2620,506685.Csgalnact2,blue,liver,,NO,Csgalnact2,,1,UNSIGNED
2621,516859.Fgd4,blue,liver,,NO,Fgd4,,1,UNSIGNED
2622,10002925932.Gm49792,blue,liver,,NO,Gm49792,,1,UNSIGNED
2623,10004038078.4931431C16Rik,blue,liver,,NO,4931431C16Rik,,1,UNSIGNED
2624,512346.Jph2,blue,liver,,NO,Jph2,,1,UNSIGNED
2625,10004038334.Arl10,blue,liver,,NO,Arl10,,1,UNSIGNED
2626,10002913896.Gm14052,blue,liver,,NO,Gm14052,,1,UNSIGNED
2627,10002910568.Prss36,blue,liver,,NO,Prss36,,1,UNSIGNED
2628,10004037061.Pwwp3a,blue,liver,,NO,Pwwp3a,,1,UNSIGNED
2629,10002941240.Pacsin1,blue,liver,,NO,Pacsin1,,1,UNSIGNED
2630,515730.Raph1,blue,liver,,NO,Raph1,,1,UNSIGNED
2631,10004035641.Gm19412,blue,liver,,NO,Gm19412,,1,UNSIGNED
2632,10003838473.Cyp4f17,blue,liver,,NO,Cyp4f17,,1,UNSIGNED
2633,1479638.Ntf3,blue,liver,,NO,Ntf3,,1,UNSIGNED
2634,10002901856.Snrpd3,blue,liver,,NO,Snrpd3,,1,UNSIGNED
2635,10003836531.Vmn2r-ps52,blue,liver,,NO,Vmn2r-ps52,,1,UNSIGNED
2636,10004036151.Gpd1l,blue,liver,,NO,Gpd1l,,1,UNSIGNED
2637,10002926242.Abca15,blue,liver,,NO,Abca15,,1,UNSIGNED
2638,498990.Vrk2,blue,liver,,NO,Vrk2,,1,UNSIGNED
2639,10002910948.Ndufa10,blue,liver,,NO,Ndufa10,,1,UNSIGNED
2640,10002172799.Atp6v0c-ps2,blue,liver,,NO,Atp6v0c-ps2,,1,UNSIGNED
2641,10004035896.Mlh3,blue,liver,,NO,Mlh3,,1,UNSIGNED
2642,10003845208.Gm17934,blue,liver,,NO,Gm17934,,1,UNSIGNED
2643,10003837156.Gm4914,blue,liver,,NO,Gm4914,,1,UNSIGNED
2644,502404.Jade1,blue,liver,,NO,Jade1,,1,UNSIGNED
2645,511936.Krt75,blue,liver,,NO,Krt75,,1,UNSIGNED
2646,507452.Cald1,blue,liver,,NO,Cald1,,1,UNSIGNED
2647,513635.Pdcl,blue,liver,,NO,Pdcl,,1,UNSIGNED
2648,10004037948.Fam192a,blue,liver,,NO,Fam192a,,1,UNSIGNED
2649,10002903526.Ctrc,blue,liver,,NO,Ctrc,,1,UNSIGNED
2650,10002678202.Necab2,blue,liver,,NO,Necab2,,1,UNSIGNED
2651,10004035988.Pih1h3b,blue,liver,,NO,Pih1h3b,,1,UNSIGNED
2652,509090.Magea7-ps,blue,liver,,NO,Magea7-ps,,1,UNSIGNED
2653,10002911834.Amh,blue,liver,,NO,Amh,,1,UNSIGNED
2654,512576.Cacna1i,blue,liver,,NO,Cacna1i,,1,UNSIGNED
2655,10003838002.2310039L15Rik,blue,liver,,NO,2310039L15Rik,,1,UNSIGNED
2656,10002941523.Gm6122,blue,liver,,NO,Gm6122,,1,UNSIGNED
2657,518742.Kcnn4,blue,liver,,NO,Kcnn4,,1,UNSIGNED
2658,1008789.Bod1l,blue,liver,,NO,Bod1l,,1,UNSIGNED
2659,10003836752.Gm8121,blue,liver,,NO,Gm8121,,1,UNSIGNED
2660,10002919666.Arl14epl,blue,liver,,NO,Arl14epl,,1,UNSIGNED
2661,518285.Cyb5b,blue,liver,,NO,Cyb5b,,1,UNSIGNED
2662,10002897669.Clec3b,blue,liver,,NO,Clec3b,,1,UNSIGNED
2663,10002942246.Olfr354,blue,liver,,NO,Olfr354,,1,UNSIGNED
2664,517663.Amer2,blue,liver,,NO,Amer2,,1,UNSIGNED
2665,10002911054.Gm5218,blue,liver,,NO,Gm5218,,1,UNSIGNED
2666,10002906029.Hdhd5,blue,liver,,NO,Hdhd5,,1,UNSIGNED
2667,10003842484.Gm43456,blue,liver,,NO,Gm43456,,1,UNSIGNED
2668,10002918244.Ano7,blue,liver,,NO,Ano7,,1,UNSIGNED
2669,10002929061.Gm17528,blue,liver,,NO,Gm17528,,1,UNSIGNED
2670,10002908051.Trim47,blue,liver,,NO,Trim47,,1,UNSIGNED
2671,10002933604.Mrpl34,blue,liver,,NO,Mrpl34,,1,UNSIGNED
2672,10004037226.Klk12,blue,liver,,NO,Klk12,,1,UNSIGNED
2673,10002901484.Gm8221,blue,liver,,NO,Gm8221,,1,UNSIGNED
2674,10003837134.Gm9701,blue,liver,,NO,Gm9701,,1,UNSIGNED
2675,10004038133.Ifna14,blue,liver,,NO,Ifna14,,1,UNSIGNED
2676,10004035768.Thoc7,blue,liver,,NO,Thoc7,,1,UNSIGNED
2677,10002900812.Synpo2,blue,liver,,NO,Synpo2,,1,UNSIGNED
2678,10002906063.Tcp10a,blue,liver,,NO,Tcp10a,,1,UNSIGNED
2679,10003844277.Gm48913,blue,liver,,NO,Gm48913,,1,UNSIGNED
2680,505088.Pdlim4,blue,liver,,NO,Pdlim4,,1,UNSIGNED
2681,10002912953.Ighv10-1,blue,liver,,NO,Ighv10-1,,1,UNSIGNED
2682,10003837008.Hdac6,blue,liver,,NO,Hdac6,,1,UNSIGNED
2683,10004037642.Cdv3,blue,liver,,NO,Cdv3,,1,UNSIGNED
2684,10002923640.Gm11445,blue,liver,,NO,Gm11445,,1,UNSIGNED
2685,10002941125.Gm13330,blue,liver,,NO,Gm13330,,1,UNSIGNED
2686,500622.Snap23,blue,liver,,NO,Snap23,,1,UNSIGNED
2687,513827.Renbp,blue,liver,,NO,Renbp,,1,UNSIGNED
2688,517711.Fxyd6,blue,liver,,NO,Fxyd6,,1,UNSIGNED
2689,10004036543.Stx1b,blue,liver,,NO,Stx1b,,1,UNSIGNED
2690,10004033031.Cd200r2,blue,liver,,NO,Cd200r2,,1,UNSIGNED
2691,10002915204.Gm49865,blue,liver,,NO,Gm49865,,1,UNSIGNED
2692,10003839807.Ppp2r2d,blue,liver,,NO,Ppp2r2d,,1,UNSIGNED
2693,513606.Zfp292,blue,liver,,NO,Zfp292,,1,UNSIGNED
2694,10002923233.Gm5283,blue,liver,,NO,Gm5283,,1,UNSIGNED
2695,514714.Aire,blue,liver,,NO,Aire,,1,UNSIGNED
2696,10003844969.Ccdc114,blue,liver,,NO,Ccdc114,,1,UNSIGNED
2697,505094.Adsl,blue,liver,,NO,Adsl,,1,UNSIGNED
2698,10004033080.Piezo2,blue,liver,,NO,Piezo2,,1,UNSIGNED
2699,10004037187.Gp6,blue,liver,,NO,Gp6,,1,UNSIGNED
2700,499043.Stag2,blue,liver,,NO,Stag2,,1,UNSIGNED
2701,10002917386.Rnf144a,blue,liver,,NO,Rnf144a,,1,UNSIGNED
2702,10003839039.Prtg,blue,liver,,NO,Prtg,,1,UNSIGNED
2703,10003838486.Timm8a2,blue,liver,,NO,Timm8a2,,1,UNSIGNED
2704,10002911519.Sctr,blue,liver,,NO,Sctr,,1,UNSIGNED
2705,10004034460.Rpe65,blue,liver,,NO,Rpe65,,1,UNSIGNED
2706,499492.Slc6a18,blue,liver,,NO,Slc6a18,,1,UNSIGNED
2707,10004035538.Tuba4a,blue,liver,,NO,Tuba4a,,1,UNSIGNED
2708,10004037737.6720427I07Rik,blue,liver,,NO,6720427I07Rik,,1,UNSIGNED
2709,10003840135.Gm765,blue,liver,,NO,Gm765,,1,UNSIGNED
2710,10002907541.Zfp592,blue,liver,,NO,Zfp592,,1,UNSIGNED
2711,10002900243.Gm23112,blue,liver,,NO,Gm23112,,1,UNSIGNED
2712,10004034192.Gm39147,blue,liver,,NO,Gm39147,,1,UNSIGNED
2713,505886.Atl1,blue,liver,,NO,Atl1,,1,UNSIGNED
2714,10004035004.Gm44949,blue,liver,,NO,Gm44949,,1,UNSIGNED
2715,504563.Fgf23,blue,liver,,NO,Fgf23,,1,UNSIGNED
2716,10003843499.Cct5,blue,liver,,NO,Cct5,,1,UNSIGNED
2717,1014302.Abcb7,blue,liver,,NO,Abcb7,,1,UNSIGNED
2718,508486.Dctn6,blue,liver,,NO,Dctn6,,1,UNSIGNED
2719,516459.Pgam2,blue,liver,,NO,Pgam2,,1,UNSIGNED
2720,10002911468.Gm7333,blue,liver,,NO,Gm7333,,1,UNSIGNED
2721,10003838732.B230319C09Rik,blue,liver,,NO,B230319C09Rik,,1,UNSIGNED
2722,10003116503.Mybpc3,blue,liver,,NO,Mybpc3,,1,UNSIGNED
2723,10002924201.Gm43177,blue,liver,,NO,Gm43177,,1,UNSIGNED
2724,511975.Pde10a,blue,liver,,NO,Pde10a,,1,UNSIGNED
2725,10003844886.Adam12,blue,liver,,NO,Adam12,,1,UNSIGNED
2726,10002905551.Rufy4,blue,liver,,NO,Rufy4,,1,UNSIGNED
2727,512884.Wdr61,blue,liver,,NO,Wdr61,,1,UNSIGNED
2728,10002910762.Hspd1-ps5,blue,liver,,NO,Hspd1-ps5,,1,UNSIGNED
2729,10002919496.Jak2,blue,liver,,NO,Jak2,,1,UNSIGNED
2730,10003844252.Gm49374,blue,liver,,NO,Gm49374,,1,UNSIGNED
2731,10002947219.Mtres1,blue,liver,,NO,Mtres1,,1,UNSIGNED
2732,593270.Fabp4,blue,liver,,NO,Fabp4,,1,UNSIGNED
2733,515873.Sppl2a,blue,liver,,NO,Sppl2a,,1,UNSIGNED
2734,10003840209.Spaar,blue,liver,,NO,Spaar,,1,UNSIGNED
2735,10003839991.Spg11,blue,liver,,NO,Spg11,,1,UNSIGNED
2736,10002913547.Cdv3,blue,liver,,NO,Cdv3,,1,UNSIGNED
2737,10004034274.Nr1i2,blue,liver,,NO,Nr1i2,,1,UNSIGNED
2738,10002920886.Gm30932,blue,liver,,NO,Gm30932,,1,UNSIGNED
2739,500546.Hivep2,blue,liver,,NO,Hivep2,,1,UNSIGNED
2740,10002911007.Uba6,blue,liver,,NO,Uba6,,1,UNSIGNED
2741,10002898077.Coro6,blue,liver,,NO,Coro6,,1,UNSIGNED
2742,10002900897.Pomgnt2,blue,liver,,NO,Pomgnt2,,1,UNSIGNED
2743,504161.Chp2,blue,liver,,NO,Chp2,,1,UNSIGNED
2744,10003837142.Rpl23a-ps5,blue,liver,,NO,Rpl23a-ps5,,1,UNSIGNED
2745,515558.Hnrnpa2b1,blue,liver,,NO,Hnrnpa2b1,,1,UNSIGNED
2746,10002901397.Cdsn,blue,liver,,NO,Cdsn,,1,UNSIGNED
2747,10002900150.Rpl10a-ps3,blue,liver,,NO,Rpl10a-ps3,,1,UNSIGNED
2748,10002906206.Pikfyve,blue,liver,,NO,Pikfyve,,1,UNSIGNED
2749,10002922221.Ush2a,blue,liver,,NO,Ush2a,,1,UNSIGNED
2750,10003840575.Jtb,blue,liver,,NO,Jtb,,1,UNSIGNED
2751,509952.Camsap2,blue,liver,,NO,Camsap2,,1,UNSIGNED
2752,10003840017.Prr22,blue,liver,,NO,Prr22,,1,UNSIGNED
2753,10002919732.Pabpc1,blue,liver,,NO,Pabpc1,,1,UNSIGNED
2754,10004033289.Mrpl48-ps,blue,liver,,NO,Mrpl48-ps,,1,UNSIGNED
2755,10002906740.Dcun1d1,blue,liver,,NO,Dcun1d1,,1,UNSIGNED
2756,10003838152.Dnaja1,blue,liver,,NO,Dnaja1,,1,UNSIGNED
2757,10002911532.Zfp800,blue,liver,,NO,Zfp800,,1,UNSIGNED
2758,518212.Cab39l,blue,liver,,NO,Cab39l,,1,UNSIGNED
2759,10002910267.Ppm1e,blue,liver,,NO,Ppm1e,,1,UNSIGNED
2760,510874.Fundc2,blue,liver,,NO,Fundc2,,1,UNSIGNED
2761,10002941029.Zfhx3,blue,liver,,NO,Zfhx3,,1,UNSIGNED
2762,10003841688.Gm9023,blue,liver,,NO,Gm9023,,1,UNSIGNED
2763,509976.Gap43,blue,liver,,NO,Gap43,,1,UNSIGNED
2764,10002951610.Nampt,blue,liver,,NO,Nampt,,1,UNSIGNED
2765,10002942425.Nwd2,blue,liver,,NO,Nwd2,,1,UNSIGNED
2766,10003837343.Gm11472,blue,liver,,NO,Gm11472,,1,UNSIGNED
2767,10004038277.A630091E08Rik,blue,liver,,NO,A630091E08Rik,,1,UNSIGNED
2768,10004033292.Prkab1,blue,liver,,NO,Prkab1,,1,UNSIGNED
2769,10002896644.P4htm,blue,liver,,NO,P4htm,,1,UNSIGNED
2770,10002896040.Lmf2,blue,liver,,NO,Lmf2,,1,UNSIGNED
2771,10003838635.Igkv16-104,blue,liver,,NO,Igkv16-104,,1,UNSIGNED
2772,513716.Tmem242,blue,liver,,NO,Tmem242,,1,UNSIGNED
2773,10004037460.Gpr62,blue,liver,,NO,Gpr62,,1,UNSIGNED
2774,10002901918.Manea,blue,liver,,NO,Manea,,1,UNSIGNED
2775,10003836782.Zfp467,blue,liver,,NO,Zfp467,,1,UNSIGNED
2776,10003845172.Vmn1r2,blue,liver,,NO,Vmn1r2,,1,UNSIGNED
2777,500277.Atp6v0d2,blue,liver,,NO,Atp6v0d2,,1,UNSIGNED
2778,506953.Ifnab,blue,liver,,NO,Ifnab,,1,UNSIGNED
2779,10003845499.1700110I01Rik,blue,liver,,NO,1700110I01Rik,,1,UNSIGNED
2780,10002915185.Ap4e1,blue,liver,,NO,Ap4e1,,1,UNSIGNED
2781,1013767.Acadm,blue,liver,,NO,Acadm,,1,UNSIGNED
2782,10004036956.Sgf29,blue,liver,,NO,Sgf29,,1,UNSIGNED
2783,10002899622.Mcemp1,blue,liver,,NO,Mcemp1,,1,UNSIGNED
2784,502820.1810063I02Rik,blue,liver,,NO,1810063I02Rik,,1,UNSIGNED
2785,10002935848.Gm27306,blue,liver,,NO,Gm27306,,1,UNSIGNED
2786,592317.Stat5b,blue,liver,,NO,Stat5b,,1,UNSIGNED
2787,10002898423.Vmn2r65,blue,liver,,NO,Vmn2r65,,1,UNSIGNED
2788,513217.Cd55,blue,liver,,NO,Cd55,,1,UNSIGNED
2789,10003836449.Gm38574,blue,liver,,NO,Gm38574,,1,UNSIGNED
2790,1011212.Gstm1,blue,liver,,NO,Gstm1,,1,UNSIGNED
2791,10004035055.Ttc5,blue,liver,,NO,Ttc5,,1,UNSIGNED
2792,503058.Vmn2r2,blue,liver,,NO,Vmn2r2,,1,UNSIGNED
2793,10002927660.4930467D21Rik,blue,liver,,NO,4930467D21Rik,,1,UNSIGNED
2794,10003843592.4932431P20Rik,blue,liver,,NO,4932431P20Rik,,1,UNSIGNED
2795,10003839349.9630014M24Rik,blue,liver,,NO,9630014M24Rik,,1,UNSIGNED
2796,500690.Adam10,blue,liver,,NO,Adam10,,1,UNSIGNED
2797,504456.Kif2a,blue,liver,,NO,Kif2a,,1,UNSIGNED
2798,508000.Sh3gl2,blue,liver,,NO,Sh3gl2,,1,UNSIGNED
2799,10003838112.Tex10,blue,liver,,NO,Tex10,,1,UNSIGNED
2800,10002915001.Gm43016,blue,liver,,NO,Gm43016,,1,UNSIGNED
2801,1487942.Itgb1bp1,blue,liver,,NO,Itgb1bp1,,1,UNSIGNED
2802,10002934013.Olfr118,blue,liver,,NO,Olfr118,,1,UNSIGNED
2803,499231.Nedd9,blue,liver,,NO,Nedd9,,1,UNSIGNED
2804,10002937555.Lmntd1,blue,liver,,NO,Lmntd1,,1,UNSIGNED
2805,10002908446.Khnyn,blue,liver,,NO,Khnyn,,1,UNSIGNED
2806,513013.Tmem140,blue,liver,,NO,Tmem140,,1,UNSIGNED
2807,10002920375.Gm48395,blue,liver,,NO,Gm48395,,1,UNSIGNED
2808,510207.Gm34095,blue,liver,,NO,Gm34095,,1,UNSIGNED
2809,10003835871.4930483J18Rik,blue,liver,,NO,4930483J18Rik,,1,UNSIGNED
2810,10004035030.Tfeb,blue,liver,,NO,Tfeb,,1,UNSIGNED
2811,10002911443.Gm13740,blue,liver,,NO,Gm13740,,1,UNSIGNED
2812,10002916888.Gm2348,blue,liver,,NO,Gm2348,,1,UNSIGNED
2813,10002943439.Gm33973,blue,liver,,NO,Gm33973,,1,UNSIGNED
2814,502279.Cd82,blue,liver,,NO,Cd82,,1,UNSIGNED
2815,502353.Gm30674,blue,liver,,NO,Gm30674,,1,UNSIGNED
2816,10002898215.Trmt2b,blue,liver,,NO,Trmt2b,,1,UNSIGNED
2817,505076.Gm20632,blue,liver,,NO,Gm20632,,1,UNSIGNED
2818,504060.Smim24,blue,liver,,NO,Smim24,,1,UNSIGNED
2819,10004034329.Gm14440,blue,liver,,NO,Gm14440,,1,UNSIGNED
2820,516645.Trim24,blue,liver,,NO,Trim24,,1,UNSIGNED
