,tissue,network,module,glucose,weight,insulin,triglyceride,mean
132,gastroc,SIGNED,all,21.1457,10.175138,108.791487,32.301271,43.103399
133,gastroc,SIGNED,black,20.460328,10.128446,123.143515,31.159781,46.223017
134,gastroc,SIGNED,blue,19.025204,10.140586,108.479757,33.506891,42.788109
135,gastroc,SIGNED,brown,17.516802,7.690445,85.39783,25.656224,34.065325
136,gastroc,SIGNED,cyan,25.035784,9.554709,126.903374,34.798587,49.073114
137,gastroc,SIGNED,darkgreen,24.367525,10.768356,134.907743,37.786512,51.957534
138,gastroc,SIGNED,darkgrey,26.983269,11.18327,171.550168,50.627415,65.086031
139,gastroc,SIGNED,darkmagenta,27.146401,11.068365,157.825341,49.032739,61.268212
140,gastroc,SIGNED,darkolivegreen,26.319349,10.580068,176.955066,42.953296,64.201945
141,gastroc,SIGNED,darkorange,25.78715,10.983195,154.44611,39.633131,57.712396
142,gastroc,SIGNED,darkred,22.178859,7.732639,126.865281,37.778768,48.638887
143,gastroc,SIGNED,darkturquoise,25.402324,11.261156,175.240152,37.908152,62.452946
144,gastroc,SIGNED,greenyellow,19.83666,7.774951,85.384031,26.271098,34.816685
145,gastroc,SIGNED,green,18.542294,9.15721,79.618029,36.435479,35.938253
146,gastroc,SIGNED,grey60,23.365618,10.143049,163.866357,34.197773,57.893199
147,gastroc,SIGNED,grey,25.262843,11.464076,115.462364,41.058021,48.311826
148,gastroc,SIGNED,lightcyan,23.907644,10.551456,122.854864,29.712611,46.756644
149,gastroc,SIGNED,lightgreen,24.52397,11.17072,128.498426,41.321961,51.378769
150,gastroc,SIGNED,lightyellow,27.031812,11.037358,122.41713,36.298873,49.196293
151,gastroc,SIGNED,magenta,16.717255,8.319416,113.288845,30.33135,42.164216
152,gastroc,SIGNED,midnightblue,18.379904,9.476347,106.675908,25.573916,40.026519
153,gastroc,SIGNED,orange,25.933696,11.516266,149.646327,40.10472,56.800253
154,gastroc,SIGNED,paleturquoise,28.149453,11.054724,161.203173,46.305033,61.678096
155,gastroc,SIGNED,pink,27.346408,10.98761,127.669352,34.426092,50.107366
156,gastroc,SIGNED,purple,15.518608,8.624513,73.873642,29.422861,31.859906
157,gastroc,SIGNED,red,27.172855,10.946549,143.627651,48.561921,57.577244
158,gastroc,SIGNED,royalblue,24.858651,10.467481,147.1593,35.990624,54.619014
159,gastroc,SIGNED,saddlebrown,28.039564,11.967758,174.879065,49.037768,65.981039
160,gastroc,SIGNED,salmon,21.489701,8.513687,118.162216,31.656053,44.955414
161,gastroc,SIGNED,skyblue,25.868109,11.44455,166.109874,45.004236,62.106692
162,gastroc,SIGNED,steelblue,26.557189,11.004122,168.7738,51.335457,64.417642
163,gastroc,SIGNED,tan,24.604366,10.433842,122.077806,32.685079,47.450273
164,gastroc,SIGNED,turquoise,20.357282,8.90253,112.17205,28.534209,42.491518
165,gastroc,SIGNED,violet,26.171404,11.094869,142.270565,46.656559,56.548349
166,gastroc,SIGNED,white,21.596858,10.517114,115.390224,29.821691,44.331472
167,gastroc,SIGNED,yellow,26.983432,11.183266,171.538924,50.625931,65.082888
168,gastroc,UNSIGNED,bisque4,25.165682,10.498001,141.026503,42.126886,54.704268
169,gastroc,UNSIGNED,black,20.2025,8.629459,132.76386,32.581508,48.544332
170,gastroc,UNSIGNED,blue,17.713401,8.457075,95.553862,27.156897,37.220309
171,gastroc,UNSIGNED,brown4,26.283947,10.379378,158.426451,45.408039,60.124454
172,gastroc,UNSIGNED,brown,15.871319,7.878867,94.662126,29.332687,36.93625
173,gastroc,UNSIGNED,cyan,26.923803,10.860368,159.771094,40.053311,59.402144
174,gastroc,UNSIGNED,darkgreen,22.924455,11.310576,128.759992,36.314073,49.827274
175,gastroc,UNSIGNED,darkgrey,25.400048,10.17317,143.527637,37.806028,54.226721
176,gastroc,UNSIGNED,darkmagenta,26.242047,11.26975,155.74441,45.312277,59.642121
177,gastroc,UNSIGNED,darkolivegreen,27.235616,10.451528,133.059106,42.551707,53.324489
178,gastroc,UNSIGNED,darkorange2,26.49065,10.921269,135.407364,42.101351,53.730159
179,gastroc,UNSIGNED,darkorange,24.329645,10.255166,148.251968,37.042485,54.969816
180,gastroc,UNSIGNED,darkred,17.636031,11.103094,85.217056,25.90705,34.965808
181,gastroc,UNSIGNED,darkslateblue,26.116814,10.576863,139.128395,41.736364,54.389609
182,gastroc,UNSIGNED,darkturquoise,26.641432,11.113733,153.946523,42.769638,58.617832
183,gastroc,UNSIGNED,floralwhite,27.16173,11.298635,158.12507,45.80913,60.598641
184,gastroc,UNSIGNED,greenyellow,24.516759,10.940166,121.710911,34.007976,47.793953
185,gastroc,UNSIGNED,green,23.324861,10.720235,122.502346,32.328133,47.218894
186,gastroc,UNSIGNED,grey60,25.843554,10.219601,124.925278,37.314684,49.575779
187,gastroc,UNSIGNED,grey,22.239896,10.831482,116.684095,35.400459,46.288983
