,tissue,network,module,glucose,weight,insulin,triglyceride,mean
73,adipose,UNSIGNED,darkslateblue,27.21010732581589,9.39329729122583,165.59534184000267,44.923789120283395,61.78063389433195
74,adipose,UNSIGNED,darkturquoise,26.66750730986266,11.116024071288251,182.16613640902509,41.00137136313047,65.23775978832661
75,adipose,UNSIGNED,floralwhite,24.859664887804172,10.315229821971304,161.77865019669593,52.56506970379661,62.379653652567
76,adipose,UNSIGNED,greenyellow,23.87906423868959,10.892779118714898,129.12724246769292,32.30026272574369,49.04983713771028
77,adipose,UNSIGNED,green,19.730312501927532,8.140501176031952,112.32884408377674,37.559830156864855,44.43987197965027
78,adipose,UNSIGNED,grey60,27.251536052441,11.331585516179839,154.8845814792656,45.10084457135205,59.64213690480962
79,adipose,UNSIGNED,honeydew1,25.775942530129132,9.99934089235121,155.83078659742003,46.29111371696978,59.47429593421754
80,adipose,UNSIGNED,indianred4,27.48792770196009,11.501598544624205,164.16823471678953,52.2740803111038,63.857960318619405
81,adipose,UNSIGNED,ivory,28.97937240117266,11.385241910183076,183.16547115022516,46.21907708458141,67.43729063654057
82,adipose,UNSIGNED,lavenderblush3,21.50046748561064,10.911391693686834,161.3756035189567,43.39726785613979,59.29618263859849
83,adipose,UNSIGNED,lightcoral,27.635208006377866,11.154378329590001,140.76283688632353,41.93928399937409,55.37292680541637
84,adipose,UNSIGNED,lightcyan1,22.917175204039722,9.919532085399222,128.6326902156958,36.98527263583927,49.6136675352435
85,adipose,UNSIGNED,lightcyan,25.718428427362223,9.79931784652857,169.54826508062595,50.64348303127346,63.92737359644755
86,adipose,UNSIGNED,lightgreen,24.90524294350903,8.792246439577601,119.13311178818229,42.01755195264046,48.71203828097735
87,adipose,UNSIGNED,lightpink4,27.492132372166278,10.894471551082686,171.91943509603573,40.63554417713699,62.73539579910542
88,adipose,UNSIGNED,lightsteelblue1,26.740495631619822,10.540388816361911,145.0919998222518,52.50550248332316,58.71959668838918
89,adipose,UNSIGNED,lightsteelblue,26.244935751396103,10.925805412745724,151.9806342671665,47.335340351645925,59.121678945738566
90,adipose,UNSIGNED,lightyellow,28.032606253333654,10.644088660215578,157.84827266523183,44.0066753590849,60.13291073446649
