,Accession,module,tissue_origin,kME_module,multiple_tissues,gene_symbol,entrez_ID,numb_tissues,Sign
3854,512060.1700034K08Rik,blue,adipose,,NO,1700034K08Rik,,1,SIGNED
3855,10002914362.Bfsp2,blue,adipose,,NO,Bfsp2,,1,SIGNED
3856,10003835909.Gm48919,blue,adipose,,NO,Gm48919,,1,SIGNED
3857,10002951584.Dcbld2,blue,adipose,,NO,Dcbld2,,1,SIGNED
3858,10002900855.Mypop,blue,adipose,,NO,Mypop,,1,SIGNED
3859,501468.Gm26831,blue,adipose,,NO,Gm26831,,1,SIGNED
3860,507438.Gm11465,blue,adipose,,NO,Gm11465,,1,SIGNED
3861,10004034656.Vmn1r83,blue,adipose,,NO,Vmn1r83,,1,SIGNED
3862,10004034162.Olfr203,blue,adipose,,NO,Olfr203,,1,SIGNED
3863,10003842137.Rapgef3,blue,adipose,,NO,Rapgef3,,1,SIGNED
3864,10002942322.4930564D02Rik,blue,adipose,,NO,4930564D02Rik,,1,SIGNED
3865,10002908718.Olfr908,blue,adipose,,NO,Olfr908,,1,SIGNED
3866,10003842792.Gm13615,blue,adipose,,NO,Gm13615,,1,SIGNED
3867,508332.Gm11563,blue,adipose,,NO,Gm11563,,1,SIGNED
3868,10003842245.Gm45605,blue,adipose,,NO,Gm45605,,1,SIGNED
3869,10004033622.A530095I07Rik,blue,adipose,,NO,A530095I07Rik,,1,SIGNED
3870,10003839091.D830036C21Rik,blue,adipose,,NO,D830036C21Rik,,1,SIGNED
3871,518637.Cts3,blue,adipose,,NO,Cts3,,1,SIGNED
3872,10004036237.4933412A08Rik,blue,adipose,,NO,4933412A08Rik,,1,SIGNED
3873,10002932044.Gm26485,blue,adipose,,NO,Gm26485,,1,SIGNED
3874,504956.Lbx1,blue,adipose,,NO,Lbx1,,1,SIGNED
3875,10003842814.Gm6350,blue,adipose,,NO,Gm6350,,1,SIGNED
3876,10003836790.Rps25-ps1,blue,adipose,,NO,Rps25-ps1,,1,SIGNED
3877,1483300.Gm43114,blue,adipose,,NO,Gm43114,,1,SIGNED
3878,10004034084.Olfr178,blue,adipose,,NO,Olfr178,,1,SIGNED
3879,10002917665.Best3,blue,adipose,,NO,Best3,,1,SIGNED
3880,1374140.Hs3st2,blue,adipose,,NO,Hs3st2,,1,SIGNED
3881,10004035457.Olfr847,blue,adipose,,NO,Olfr847,,1,SIGNED
3882,10004033421.Olfr1318,blue,adipose,,NO,Olfr1318,,1,SIGNED
3883,10003840717.ETV3L,blue,adipose,,NO,ETV3L,,1,SIGNED
3884,504999.Olfr742,blue,adipose,,NO,Olfr742,,1,SIGNED
3885,10002920715.Gm16045,blue,adipose,,NO,Gm16045,,1,SIGNED
3886,10004036830.Edaradd,blue,adipose,,NO,Edaradd,,1,SIGNED
3887,509731.Srrm4,blue,adipose,,NO,Srrm4,,1,SIGNED
3888,10002942617.Sowahd,blue,adipose,,NO,Sowahd,,1,SIGNED
3889,10002902094.Ms4a3,blue,adipose,,NO,Ms4a3,,1,SIGNED
3890,520018.1700022I11Rik,blue,adipose,,NO,1700022I11Rik,,1,SIGNED
3891,10004038183.Slc29a4,blue,adipose,,NO,Slc29a4,,1,SIGNED
3892,10002939855.Car3,blue,adipose,,NO,Car3,,1,SIGNED
3893,10004035851.Defa3,blue,adipose,,NO,Defa3,,1,SIGNED
3894,498159.Cited1,blue,adipose,,NO,Cited1,,1,SIGNED
3895,503471.4930405G09Rik,blue,adipose,,NO,4930405G09Rik,,1,SIGNED
3896,10002932102.Gm12370,blue,adipose,,NO,Gm12370,,1,SIGNED
3897,10004033499.Bsx,blue,adipose,,NO,Bsx,,1,SIGNED
3898,10003839520.Macrod2,blue,adipose,,NO,Macrod2,,1,SIGNED
3899,10002900748.Vps4a,blue,adipose,,NO,Vps4a,,1,SIGNED
3900,10004036290.Olfr598,blue,adipose,,NO,Olfr598,,1,SIGNED
3901,10003838828.Zfp106,blue,adipose,,NO,Zfp106,,1,SIGNED
3902,505973.Nlrp4c,blue,adipose,,NO,Nlrp4c,,1,SIGNED
3903,509398.Gm9955,blue,adipose,,NO,Gm9955,,1,SIGNED
3904,509824.4930448E22Rik,blue,adipose,,NO,4930448E22Rik,,1,SIGNED
3905,10002944241.B230217J21Rik,blue,adipose,,NO,B230217J21Rik,,1,SIGNED
3906,10002910766.Mark1-ps1,blue,adipose,,NO,Mark1-ps1,,1,SIGNED
3907,10003838712.Gm12633,blue,adipose,,NO,Gm12633,,1,SIGNED
3908,10004035526.AF067061,blue,adipose,,NO,AF067061,,1,SIGNED
3909,10002915397.Pomc,blue,adipose,,NO,Pomc,,1,SIGNED
3910,10004033350.E2f4,brown,adipose,,NO,E2f4,,1,SIGNED
3911,10002919449.Ppp1r12c,brown,adipose,,NO,Ppp1r12c,,1,SIGNED
3912,1365748.Wiz,brown,adipose,,NO,Wiz,,1,SIGNED
3913,513504.Upf1,brown,adipose,,NO,Upf1,,1,SIGNED
3914,508770.Irf2,brown,adipose,,NO,Irf2,,1,SIGNED
3915,10004036027.Tmem94,brown,adipose,,NO,Tmem94,,1,SIGNED
3916,10004033723.Pip4k2b,brown,adipose,,NO,Pip4k2b,,1,SIGNED
3917,10002916163.Rps6ka4,brown,adipose,,NO,Rps6ka4,,1,SIGNED
3918,10002907934.Pheta1,brown,adipose,,NO,Pheta1,,1,SIGNED
3919,10002946445.Dazap1,brown,adipose,,NO,Dazap1,,1,SIGNED
3920,10002911444.Eml3,brown,adipose,,NO,Eml3,,1,SIGNED
3921,500367.Ncstn,brown,adipose,,NO,Ncstn,,1,SIGNED
3922,10002918855.Ctdsp1,brown,adipose,,NO,Ctdsp1,,1,SIGNED
3923,10004036536.Arrb1,brown,adipose,,NO,Arrb1,,1,SIGNED
3924,10002910682.Rnf40,brown,adipose,,NO,Rnf40,,1,SIGNED
3925,10002900904.Rnf44,brown,adipose,,NO,Rnf44,,1,SIGNED
3926,10004036438.Gm49554,brown,adipose,,NO,Gm49554,,1,SIGNED
3927,10002905686.Pcnx3,brown,adipose,,NO,Pcnx3,,1,SIGNED
3928,503532.Arrb1,brown,adipose,,NO,Arrb1,,1,SIGNED
3929,10002905271.Prr3,brown,adipose,,NO,Prr3,,1,SIGNED
3930,10002903375.Ambra1,brown,adipose,,NO,Ambra1,,1,SIGNED
3931,519213.Numbl,brown,adipose,,NO,Numbl,,1,SIGNED
3932,508978.Smarcd1,brown,adipose,,NO,Smarcd1,,1,SIGNED
3933,10002905252.Dennd1a,brown,adipose,,NO,Dennd1a,,1,SIGNED
3934,10004033129.Irf9,brown,adipose,,NO,Irf9,,1,SIGNED
3935,10002915559.Gm44424,brown,adipose,,NO,Gm44424,,1,SIGNED
3936,517392.Zbtb7a,brown,adipose,,NO,Zbtb7a,,1,SIGNED
3937,10004034995.Crtc2,brown,adipose,,NO,Crtc2,,1,SIGNED
3938,10002908870.Kdm2a,brown,adipose,,NO,Kdm2a,,1,SIGNED
3939,10004036872.Gm49554,brown,adipose,,NO,Gm49554,,1,SIGNED
3940,10002902660.Gm9207,brown,adipose,,NO,Gm9207,,1,SIGNED
3941,10004038247.Ino80,brown,adipose,,NO,Ino80,,1,SIGNED
3942,505854.Eif4enif1,brown,adipose,,NO,Eif4enif1,,1,SIGNED
3943,514279.Zfp64,brown,adipose,,NO,Zfp64,,1,SIGNED
3944,10002899310.Map3k3,brown,adipose,,NO,Map3k3,,1,SIGNED
3945,517364.Tcof1,brown,adipose,,NO,Tcof1,,1,SIGNED
3946,10004034256.Tepsin,brown,adipose,,NO,Tepsin,,1,SIGNED
3947,502649.Kmt2b,brown,adipose,,NO,Kmt2b,,1,SIGNED
3948,10002897742.Gga1,brown,adipose,,NO,Gga1,,1,SIGNED
3949,10002918094.Myh9,brown,adipose,,NO,Myh9,,1,SIGNED
3950,514903.Xrcc1,brown,adipose,,NO,Xrcc1,,1,SIGNED
3951,10002912859.Ube2d1,brown,adipose,,NO,Ube2d1,,1,SIGNED
3952,10002897958.Gm15429,brown,adipose,,NO,Gm15429,,1,SIGNED
3953,501784.Eftud2,brown,adipose,,NO,Eftud2,,1,SIGNED
3954,10004034114.Unk,brown,adipose,,NO,Unk,,1,SIGNED
3955,10002912045.Vasp,brown,adipose,,NO,Vasp,,1,SIGNED
3956,10002919556.Trim8,brown,adipose,,NO,Trim8,,1,SIGNED
3957,10002905774.Scaf4,brown,adipose,,NO,Scaf4,,1,SIGNED
3958,505019.Nacc1,brown,adipose,,NO,Nacc1,,1,SIGNED
3959,10002905667.Dock1,brown,adipose,,NO,Dock1,,1,SIGNED
3960,10004037201.Med16,brown,adipose,,NO,Med16,,1,SIGNED
3961,515982.Txlna,brown,adipose,,NO,Txlna,,1,SIGNED
3962,513128.Plcb3,brown,adipose,,NO,Plcb3,,1,SIGNED
3963,10002913072.Gtpbp6,brown,adipose,,NO,Gtpbp6,,1,SIGNED
3964,10002916782.Zfp219,brown,adipose,,NO,Zfp219,,1,SIGNED
3965,1364998.Hnrnpl,brown,adipose,,NO,Hnrnpl,,1,SIGNED
3966,503129.Kctd20,brown,adipose,,NO,Kctd20,,1,SIGNED
3967,1014788.Numbl,brown,adipose,,NO,Numbl,,1,SIGNED
3968,10002915254.Hnrnpl,brown,adipose,,NO,Hnrnpl,,1,SIGNED
3969,10002905595.Trim62,brown,adipose,,NO,Trim62,,1,SIGNED
3970,10002913165.Nckap5l,brown,adipose,,NO,Nckap5l,,1,SIGNED
3971,515349.Sh2b1,brown,adipose,,NO,Sh2b1,,1,SIGNED
3972,10004037558.Vars2,brown,adipose,,NO,Vars2,,1,SIGNED
3973,503611.Anxa11,brown,adipose,,NO,Anxa11,,1,SIGNED
3974,1008747.Axin1,brown,adipose,,NO,Axin1,,1,SIGNED
3975,519615.Deaf1,brown,adipose,,NO,Deaf1,,1,SIGNED
3976,10004036921.Pias3,brown,adipose,,NO,Pias3,,1,SIGNED
3977,10002914240.Sap130,brown,adipose,,NO,Sap130,,1,SIGNED
3978,10002902211.Csnk1g2,brown,adipose,,NO,Csnk1g2,,1,SIGNED
3979,10002897078.Gm50428,brown,adipose,,NO,Gm50428,,1,SIGNED
3980,10002896082.Lemd2,brown,adipose,,NO,Lemd2,,1,SIGNED
3981,511494.Ulk3,brown,adipose,,NO,Ulk3,,1,SIGNED
3982,10004035663.Cherp,brown,adipose,,NO,Cherp,,1,SIGNED
3983,10004035566.Man2b2,brown,adipose,,NO,Man2b2,,1,SIGNED
3984,10004038421.Dis3l2,brown,adipose,,NO,Dis3l2,,1,SIGNED
3985,10002901254.Hsdl1,brown,adipose,,NO,Hsdl1,,1,SIGNED
3986,10002905358.Wdr13,brown,adipose,,NO,Wdr13,,1,SIGNED
3987,517831.Slc9a3r1,brown,adipose,,NO,Slc9a3r1,,1,SIGNED
3988,502246.Git2,brown,adipose,,NO,Git2,,1,SIGNED
3989,10002916457.Cdk9,brown,adipose,,NO,Cdk9,,1,SIGNED
3990,1010822.Dgcr2,brown,adipose,,NO,Dgcr2,,1,SIGNED
3991,10004033536.Ppfia1,brown,adipose,,NO,Ppfia1,,1,SIGNED
3992,10004034235.Tmco6,brown,adipose,,NO,Tmco6,,1,SIGNED
3993,10002900423.Klhl18,brown,adipose,,NO,Klhl18,,1,SIGNED
3994,504093.Ywhaz,brown,adipose,,NO,Ywhaz,,1,SIGNED
3995,10004036788.Tmem127,brown,adipose,,NO,Tmem127,,1,SIGNED
3996,498861.Scyl1,brown,adipose,,NO,Scyl1,,1,SIGNED
3997,10002914419.Lrfn4,brown,adipose,,NO,Lrfn4,,1,SIGNED
3998,506262.Clip2,brown,adipose,,NO,Clip2,,1,SIGNED
3999,498762.Ttc5,brown,adipose,,NO,Ttc5,,1,SIGNED
4000,10002915244.Ddx19a,brown,adipose,,NO,Ddx19a,,1,SIGNED
4001,10004036658.Upf1,brown,adipose,,NO,Upf1,,1,SIGNED
4002,10002951984.Ncdn,brown,adipose,,NO,Ncdn,,1,SIGNED
4003,10002918621.Cdc42bpb,brown,adipose,,NO,Cdc42bpb,,1,SIGNED
4004,10003837879.Glb1,brown,adipose,,NO,Glb1,,1,SIGNED
4005,10004033143.Mboat7,brown,adipose,,NO,Mboat7,,1,SIGNED
4006,504105.Slc7a6os,brown,adipose,,NO,Slc7a6os,,1,SIGNED
4007,500946.Zcchc8,brown,adipose,,NO,Zcchc8,,1,SIGNED
4008,10003845518.Tor1aip1,brown,adipose,,NO,Tor1aip1,,1,SIGNED
4009,10002907635.Dhx35,brown,adipose,,NO,Dhx35,,1,SIGNED
4010,10002906379.Neurl4,brown,adipose,,NO,Neurl4,,1,SIGNED
4011,10002900217.Ikbkb,brown,adipose,,NO,Ikbkb,,1,SIGNED
4012,518518.Cpsf1,brown,adipose,,NO,Cpsf1,,1,SIGNED
4013,10004034721.Arrdc1,brown,adipose,,NO,Arrdc1,,1,SIGNED
4014,10004035650.Vps52,brown,adipose,,NO,Vps52,,1,SIGNED
4015,10002903714.Myo18a,brown,adipose,,NO,Myo18a,,1,SIGNED
4016,10002913932.Plekhn1,brown,adipose,,NO,Plekhn1,,1,SIGNED
4017,10004033444.Dcp1a,brown,adipose,,NO,Dcp1a,,1,SIGNED
4018,10002915614.Dchs1,brown,adipose,,NO,Dchs1,,1,SIGNED
4019,516949.Mbtps1,brown,adipose,,NO,Mbtps1,,1,SIGNED
4020,10004033200.Brd3,brown,adipose,,NO,Brd3,,1,SIGNED
4021,514666.Dvl2,brown,adipose,,NO,Dvl2,,1,SIGNED
4022,10004036951.Orai2,brown,adipose,,NO,Orai2,,1,SIGNED
4023,514834.Zfp444,brown,adipose,,NO,Zfp444,,1,SIGNED
4024,10002905096.Retreg2,brown,adipose,,NO,Retreg2,,1,SIGNED
4025,10003840153.Phrf1,brown,adipose,,NO,Phrf1,,1,SIGNED
4026,10002914771.Klf16,brown,adipose,,NO,Klf16,,1,SIGNED
4027,10002913905.Nlgn2,brown,adipose,,NO,Nlgn2,,1,SIGNED
4028,10002925112.Fam214b,brown,adipose,,NO,Fam214b,,1,SIGNED
4029,10002901220.Zfp629,brown,adipose,,NO,Zfp629,,1,SIGNED
4030,10002914347.Tsen54,brown,adipose,,NO,Tsen54,,1,SIGNED
4031,501905.Ctdnep1,brown,adipose,,NO,Ctdnep1,,1,SIGNED
4032,10002918261.Rhbdf2,brown,adipose,,NO,Rhbdf2,,1,SIGNED
4033,10004037689.Phf12,brown,adipose,,NO,Phf12,,1,SIGNED
4034,10004034034.Maml1,brown,adipose,,NO,Maml1,,1,SIGNED
4035,504072.Shc1,brown,adipose,,NO,Shc1,,1,SIGNED
4036,516287.Ercc4,brown,adipose,,NO,Ercc4,,1,SIGNED
4037,507426.Arid1a,brown,adipose,,NO,Arid1a,,1,SIGNED
4038,10004033385.Pacs2,brown,adipose,,NO,Pacs2,,1,SIGNED
4039,10004037715.Bcl9,brown,adipose,,NO,Bcl9,,1,SIGNED
4040,499546.Tmem115,brown,adipose,,NO,Tmem115,,1,SIGNED
4041,513122.Fkbp8,brown,adipose,,NO,Fkbp8,,1,SIGNED
4042,511935.Mbd6,brown,adipose,,NO,Mbd6,,1,SIGNED
4043,10002936527.Setbp1,brown,adipose,,NO,Setbp1,,1,SIGNED
4044,508021.Senp1,brown,adipose,,NO,Senp1,,1,SIGNED
4045,513155.Tmub1,brown,adipose,,NO,Tmub1,,1,SIGNED
4046,10003844378.Zfp395,brown,adipose,,NO,Zfp395,,1,SIGNED
4047,503120.Vamp2,brown,adipose,,NO,Vamp2,,1,SIGNED
4048,518676.Cmklr1,brown,adipose,,NO,Cmklr1,,1,SIGNED
4049,507118.Gm29536,brown,adipose,,NO,Gm29536,,1,SIGNED
4050,10004038388.Cep164,brown,adipose,,NO,Cep164,,1,SIGNED
4051,10002935685.Mapre3,brown,adipose,,NO,Mapre3,,1,SIGNED
4052,498839.Slc35a4,brown,adipose,,NO,Slc35a4,,1,SIGNED
4053,10002904762.Adamts10,brown,adipose,,NO,Adamts10,,1,SIGNED
4054,10004037913.Fam207a,brown,adipose,,NO,Fam207a,,1,SIGNED
4055,503703.Dazap1,brown,adipose,,NO,Dazap1,,1,SIGNED
4056,10004035655.Nck2,brown,adipose,,NO,Nck2,,1,SIGNED
4057,511357.Actn1,brown,adipose,,NO,Actn1,,1,SIGNED
4058,10002920338.Kmt2d,brown,adipose,,NO,Kmt2d,,1,SIGNED
4059,500190.Dnajc1,brown,adipose,,NO,Dnajc1,,1,SIGNED
4060,513482.Ubqln4,brown,adipose,,NO,Ubqln4,,1,SIGNED
4061,10002903016.Cc2d1a,brown,adipose,,NO,Cc2d1a,,1,SIGNED
4062,507310.Ptpra,brown,adipose,,NO,Ptpra,,1,SIGNED
4063,10002919015.Golga2,brown,adipose,,NO,Golga2,,1,SIGNED
4064,10002915133.D10Wsu102e,brown,adipose,,NO,D10Wsu102e,,1,SIGNED
4065,504236.Tut1,brown,adipose,,NO,Tut1,,1,SIGNED
4066,511734.Casp9,brown,adipose,,NO,Casp9,,1,SIGNED
4067,10004036927.Exoc6b,brown,adipose,,NO,Exoc6b,,1,SIGNED
4068,513650.Ube2z,brown,adipose,,NO,Ube2z,,1,SIGNED
4069,10002945238.Rcan3,brown,adipose,,NO,Rcan3,,1,SIGNED
4070,10004036809.Ehmt1,brown,adipose,,NO,Ehmt1,,1,SIGNED
4071,10002918471.Bud13,brown,adipose,,NO,Bud13,,1,SIGNED
4072,514032.Zkscan6,brown,adipose,,NO,Zkscan6,,1,SIGNED
4073,10004037865.Cblb,brown,adipose,,NO,Cblb,,1,SIGNED
4074,10004037850.Ppp2r1a,brown,adipose,,NO,Ppp2r1a,,1,SIGNED
4075,10002915175.Usp48,brown,adipose,,NO,Usp48,,1,SIGNED
4076,10002919081.Rbm42,brown,adipose,,NO,Rbm42,,1,SIGNED
4077,511528.Zfp777,brown,adipose,,NO,Zfp777,,1,SIGNED
4078,10004033657.Naa40,brown,adipose,,NO,Naa40,,1,SIGNED
4079,10004034730.Skiv2l,brown,adipose,,NO,Skiv2l,,1,SIGNED
4080,10002912657.Vps37c,brown,adipose,,NO,Vps37c,,1,SIGNED
4081,510780.Naa60,brown,adipose,,NO,Naa60,,1,SIGNED
4082,515135.Mark2,brown,adipose,,NO,Mark2,,1,SIGNED
4083,10002902513.Dnm2,brown,adipose,,NO,Dnm2,,1,SIGNED
4084,10002898830.Rcc1l,brown,adipose,,NO,Rcc1l,,1,SIGNED
4085,10002908286.Homer3,brown,adipose,,NO,Homer3,,1,SIGNED
4086,502362.Fam168a,brown,adipose,,NO,Fam168a,,1,SIGNED
4087,10002946224.Pxn,brown,adipose,,NO,Pxn,,1,SIGNED
4088,10002906310.Mybbp1a,brown,adipose,,NO,Mybbp1a,,1,SIGNED
4089,10002947349.Dnajb5,brown,adipose,,NO,Dnajb5,,1,SIGNED
4090,519544.1700030N03Rik,brown,adipose,,NO,1700030N03Rik,,1,SIGNED
4091,512298.Polrmt,brown,adipose,,NO,Polrmt,,1,SIGNED
4092,503521.Bap1,brown,adipose,,NO,Bap1,,1,SIGNED
4093,508373.Ip6k1,brown,adipose,,NO,Ip6k1,,1,SIGNED
4094,502683.Cnot4,brown,adipose,,NO,Cnot4,,1,SIGNED
4095,517108.Zfp740,brown,adipose,,NO,Zfp740,,1,SIGNED
4096,503523.Dcp1a,brown,adipose,,NO,Dcp1a,,1,SIGNED
4097,10002919218.Kat7,brown,adipose,,NO,Kat7,,1,SIGNED
4098,518919.Mamld1,brown,adipose,,NO,Mamld1,,1,SIGNED
4099,505879.Tmem81,brown,adipose,,NO,Tmem81,,1,SIGNED
4100,517990.Gsk3a,brown,adipose,,NO,Gsk3a,,1,SIGNED
4101,505538.Pbx2,brown,adipose,,NO,Pbx2,,1,SIGNED
4102,518375.Gm25775,brown,adipose,,NO,Gm25775,,1,SIGNED
4103,10002915923.Ino80e,brown,adipose,,NO,Ino80e,,1,SIGNED
4104,515231.Zdhhc5,brown,adipose,,NO,Zdhhc5,,1,SIGNED
4105,498915.Thap7,brown,adipose,,NO,Thap7,,1,SIGNED
4106,10002916431.Numa1,brown,adipose,,NO,Numa1,,1,SIGNED
4107,10002899258.Vps8,brown,adipose,,NO,Vps8,,1,SIGNED
4108,10002906295.Dhx57,brown,adipose,,NO,Dhx57,,1,SIGNED
4109,507681.Pdcd7,brown,adipose,,NO,Pdcd7,,1,SIGNED
4110,10002900734.Kmt2a,brown,adipose,,NO,Kmt2a,,1,SIGNED
4111,511055.Cic,brown,adipose,,NO,Cic,,1,SIGNED
4112,517382.Supt6,brown,adipose,,NO,Supt6,,1,SIGNED
4113,10002910406.Gm50428,brown,adipose,,NO,Gm50428,,1,SIGNED
4114,518005.Ctdp1,brown,adipose,,NO,Ctdp1,,1,SIGNED
4115,10002913954.Tle5,brown,adipose,,NO,Tle5,,1,SIGNED
4116,1014754.Asap1,brown,adipose,,NO,Asap1,,1,SIGNED
4117,513726.Npr1,brown,adipose,,NO,Npr1,,1,SIGNED
4118,10004035600.Plekhj1,brown,adipose,,NO,Plekhj1,,1,SIGNED
4119,10002906734.Hnrnpd,brown,adipose,,NO,Hnrnpd,,1,SIGNED
4120,10002951207.Tmem161a,brown,adipose,,NO,Tmem161a,,1,SIGNED
4121,10002916583.Ptk2b,brown,adipose,,NO,Ptk2b,,1,SIGNED
4122,10002907931.Rnf123,brown,adipose,,NO,Rnf123,,1,SIGNED
4123,510712.Nck2,brown,adipose,,NO,Nck2,,1,SIGNED
4124,511699.Rab11b,brown,adipose,,NO,Rab11b,,1,SIGNED
4125,10002918932.Rnf126,brown,adipose,,NO,Rnf126,,1,SIGNED
4126,514147.Taf1c,brown,adipose,,NO,Taf1c,,1,SIGNED
4127,10004037405.Hcfc1r1,brown,adipose,,NO,Hcfc1r1,,1,SIGNED
4128,10002897838.Leng8,brown,adipose,,NO,Leng8,,1,SIGNED
4129,10004033286.Sharpin,brown,adipose,,NO,Sharpin,,1,SIGNED
4130,503508.Sdc3,brown,adipose,,NO,Sdc3,,1,SIGNED
4131,10002946981.Isg20l2,brown,adipose,,NO,Isg20l2,,1,SIGNED
4132,10002901575.Ranbp10,brown,adipose,,NO,Ranbp10,,1,SIGNED
4133,519384.Aldh18a1,brown,adipose,,NO,Aldh18a1,,1,SIGNED
4134,498892.Zfp36,brown,adipose,,NO,Zfp36,,1,SIGNED
4135,10002898525.Grk2,brown,adipose,,NO,Grk2,,1,SIGNED
4136,10002899380.Patl1,brown,adipose,,NO,Patl1,,1,SIGNED
4137,1010448.Sipa1,brown,adipose,,NO,Sipa1,,1,SIGNED
4138,10002908868.Slc39a7,brown,adipose,,NO,Slc39a7,,1,SIGNED
4139,500029.Phf2,brown,adipose,,NO,Phf2,,1,SIGNED
4140,501278.Gpatch1,brown,adipose,,NO,Gpatch1,,1,SIGNED
4141,501684.Hs6st1,brown,adipose,,NO,Hs6st1,,1,SIGNED
4142,10004033523.Slc9a8,brown,adipose,,NO,Slc9a8,,1,SIGNED
4143,517011.Tomm40l,brown,adipose,,NO,Tomm40l,,1,SIGNED
4144,10004037481.Tiam1,brown,adipose,,NO,Tiam1,,1,SIGNED
4145,10004035494.Morc2a,brown,adipose,,NO,Morc2a,,1,SIGNED
4146,10002903313.Fastk,brown,adipose,,NO,Fastk,,1,SIGNED
4147,509839.Cep131,brown,adipose,,NO,Cep131,,1,SIGNED
4148,512703.Nup214,brown,adipose,,NO,Nup214,,1,SIGNED
4149,509680.Bak1,brown,adipose,,NO,Bak1,,1,SIGNED
4150,503337.Fance,brown,adipose,,NO,Fance,,1,SIGNED
4151,10002906501.Hsf1,brown,adipose,,NO,Hsf1,,1,SIGNED
4152,499035.Usf2,brown,adipose,,NO,Usf2,,1,SIGNED
4153,514224.Tesk1,brown,adipose,,NO,Tesk1,,1,SIGNED
4154,513959.Map3k10,brown,adipose,,NO,Map3k10,,1,SIGNED
4155,10002908082.Sec24b,brown,adipose,,NO,Sec24b,,1,SIGNED
4156,510252.Abcd1,brown,adipose,,NO,Abcd1,,1,SIGNED
4157,518702.Fbxl6,brown,adipose,,NO,Fbxl6,,1,SIGNED
4158,504814.Ap2m1,brown,adipose,,NO,Ap2m1,,1,SIGNED
4159,515518.Polr1a,brown,adipose,,NO,Polr1a,,1,SIGNED
4160,10002912484.Arhgef40,brown,adipose,,NO,Arhgef40,,1,SIGNED
4161,505067.Slc12a9,brown,adipose,,NO,Slc12a9,,1,SIGNED
4162,10002942696.Rbfox2,brown,adipose,,NO,Rbfox2,,1,SIGNED
4163,505504.Ppt2,brown,adipose,,NO,Ppt2,,1,SIGNED
4164,508617.Slc7a8,brown,adipose,,NO,Slc7a8,,1,SIGNED
4165,10002950963.Zfp710,brown,adipose,,NO,Zfp710,,1,SIGNED
4166,499724.Taf8,brown,adipose,,NO,Taf8,,1,SIGNED
4167,501420.Cd47,brown,adipose,,NO,Cd47,,1,SIGNED
4168,10002912194.Zfp574,brown,adipose,,NO,Zfp574,,1,SIGNED
4169,500639.Rrp8,brown,adipose,,NO,Rrp8,,1,SIGNED
4170,10004033381.Washc1,brown,adipose,,NO,Washc1,,1,SIGNED
4171,498614.Klc2,brown,adipose,,NO,Klc2,,1,SIGNED
4172,10003843228.Ubfd1,brown,adipose,,NO,Ubfd1,,1,SIGNED
4173,507067.Anks6,brown,adipose,,NO,Anks6,,1,SIGNED
4174,499404.Pde4a,brown,adipose,,NO,Pde4a,,1,SIGNED
4175,10002908447.Atp8b2,brown,adipose,,NO,Atp8b2,,1,SIGNED
4176,498103.Lypla2,brown,adipose,,NO,Lypla2,,1,SIGNED
4177,10002905742.Stoml1,brown,adipose,,NO,Stoml1,,1,SIGNED
4178,505643.Agpat1,brown,adipose,,NO,Agpat1,,1,SIGNED
4179,10002902207.R3hdm4,brown,adipose,,NO,R3hdm4,,1,SIGNED
4180,498273.Zbed3,brown,adipose,,NO,Zbed3,,1,SIGNED
4181,515174.Cmip,brown,adipose,,NO,Cmip,,1,SIGNED
4182,10002897570.Git1,brown,adipose,,NO,Git1,,1,SIGNED
4183,10004034996.Foxk1,brown,adipose,,NO,Foxk1,,1,SIGNED
4184,10002897545.Ssbp4,brown,adipose,,NO,Ssbp4,,1,SIGNED
4185,497729.Adnp2,brown,adipose,,NO,Adnp2,,1,SIGNED
4186,10002905267.Hmg20a,brown,adipose,,NO,Hmg20a,,1,SIGNED
4187,517040.Arf3,brown,adipose,,NO,Arf3,,1,SIGNED
4188,10002906444.Slc8b1,brown,adipose,,NO,Slc8b1,,1,SIGNED
4189,10004037884.Cmtr1,brown,adipose,,NO,Cmtr1,,1,SIGNED
4190,10002917970.Samd4b,brown,adipose,,NO,Samd4b,,1,SIGNED
4191,10004034475.Nlgn2,brown,adipose,,NO,Nlgn2,,1,SIGNED
4192,518682.Tiam1,brown,adipose,,NO,Tiam1,,1,SIGNED
4193,10004034965.2310011J03Rik,brown,adipose,,NO,2310011J03Rik,,1,SIGNED
4194,10002906883.Ciz1,brown,adipose,,NO,Ciz1,,1,SIGNED
4195,503340.Csk,brown,adipose,,NO,Csk,,1,SIGNED
4196,503854.Arl8a,brown,adipose,,NO,Arl8a,,1,SIGNED
4197,10002905209.Iffo2,brown,adipose,,NO,Iffo2,,1,SIGNED
4198,10004033561.Cdk10,brown,adipose,,NO,Cdk10,,1,SIGNED
4199,10004035264.Sphk2,brown,adipose,,NO,Sphk2,,1,SIGNED
4200,10004038098.Poldip3,brown,adipose,,NO,Poldip3,,1,SIGNED
4201,10002911082.Rps6kc1,brown,adipose,,NO,Rps6kc1,,1,SIGNED
4202,10004033583.Atg16l1,brown,adipose,,NO,Atg16l1,,1,SIGNED
4203,508203.Hdac7,brown,adipose,,NO,Hdac7,,1,SIGNED
4204,1013776.Grb2,brown,adipose,,NO,Grb2,,1,SIGNED
