,Accession,module,tissue_origin,kME_module,multiple_tissues,gene_symbol,entrez_ID,numb_tissues,Sign
2876,10003840680.Igkv8-28,darkorange,adipose,,NO,Igkv8-28,,1,UNSIGNED
2877,10004035720.Igha,darkorange,adipose,,NO,Igha,,1,UNSIGNED
2878,10002912953.Ighv10-1,darkorange,adipose,,NO,Ighv10-1,,1,UNSIGNED
2879,10002901219.Ighv9-2,darkorange,adipose,,NO,Ighv9-2,,1,UNSIGNED
2880,10004036052.Ighv1-76,darkorange,adipose,,NO,Ighv1-76,,1,UNSIGNED
2881,519278.Igkv8-24,darkorange,adipose,,NO,Igkv8-24,,1,UNSIGNED
2882,504933.Mzb1,darkorange,adipose,,NO,Mzb1,,1,UNSIGNED
2883,10002898187.Ighv1-80,darkorange,adipose,,NO,Ighv1-80,,1,UNSIGNED
2884,10002903629.Iglc1,darkorange,adipose,,NO,Iglc1,,1,UNSIGNED
2885,10003836819.Igkv8-34,darkorange,adipose,,NO,Igkv8-34,,1,UNSIGNED
2886,10004033501.Ighg2b,darkorange,adipose,,NO,Ighg2b,,1,UNSIGNED
2887,10002904186.Igkv12-46,darkorange,adipose,,NO,Igkv12-46,,1,UNSIGNED
2888,498537.Igkv12-41,darkorange,adipose,,NO,Igkv12-41,,1,UNSIGNED
2889,10003838639.Igkv4-92,darkorange,adipose,,NO,Igkv4-92,,1,UNSIGNED
2890,10002924557.Igkv19-93,darkorange,adipose,,NO,Igkv19-93,,1,UNSIGNED
2891,10003835933.Ighv9-2,darkorange,adipose,,NO,Ighv9-2,,1,UNSIGNED
2892,10003840539.Igkv9-120,darkorange,adipose,,NO,Igkv9-120,,1,UNSIGNED
2893,10003842124.Ighv1-21,darkorange,adipose,,NO,Ighv1-21,,1,UNSIGNED
2894,10002909885.Ighv2-6-8,darkorange,adipose,,NO,Ighv2-6-8,,1,UNSIGNED
2895,10002916182.Ighv1-39,darkorange,adipose,,NO,Ighv1-39,,1,UNSIGNED
2896,10003838736.Igkv2-112,darkorange,adipose,,NO,Igkv2-112,,1,UNSIGNED
2897,501578.Igkv1-88,darkorange,adipose,,NO,Igkv1-88,,1,UNSIGNED
2898,10002915563.Igkv3-12,darkorange,adipose,,NO,Igkv3-12,,1,UNSIGNED
2899,10003843482.Ighv8-8,darkorange,adipose,,NO,Ighv8-8,,1,UNSIGNED
2900,10002938521.Ighv5-9-1,darkorange,adipose,,NO,Ighv5-9-1,,1,UNSIGNED
2901,10003836030.Ighv1-50,darkorange,adipose,,NO,Ighv1-50,,1,UNSIGNED
2902,499159.Ighg2c,darkorange,adipose,,NO,Ighg2c,,1,UNSIGNED
2903,10003838635.Igkv16-104,darkorange,adipose,,NO,Igkv16-104,,1,UNSIGNED
2904,10002909696.Igkv13-85,darkorange,adipose,,NO,Igkv13-85,,1,UNSIGNED
2905,10002905406.Igkv6-23,darkorange,adipose,,NO,Igkv6-23,,1,UNSIGNED
2906,10002915261.Igkv6-15,darkorange,adipose,,NO,Igkv6-15,,1,UNSIGNED
2907,10004037723.Ighg1,darkorange,adipose,,NO,Ighg1,,1,UNSIGNED
2908,507748.Ighg1,darkorange,adipose,,NO,Ighg1,,1,UNSIGNED
2909,10003836875.Igkv4-63,darkorange,adipose,,NO,Igkv4-63,,1,UNSIGNED
2910,10002899142.Igkv9-124,darkorange,adipose,,NO,Igkv9-124,,1,UNSIGNED
2911,10002900502.Igkv1-135,darkorange,adipose,,NO,Igkv1-135,,1,UNSIGNED
2912,509791.Epha8,darkorange,adipose,,NO,Epha8,,1,UNSIGNED
2913,1015747.Igkv4-91,darkorange,adipose,,NO,Igkv4-91,,1,UNSIGNED
2914,10002914616.Emx1,darkorange2,adipose,,NO,Emx1,,1,UNSIGNED
2915,10002909160.Tmem150b,darkorange2,adipose,,NO,Tmem150b,,1,UNSIGNED
2916,519988.2610507I01Rik,darkorange2,adipose,,NO,2610507I01Rik,,1,UNSIGNED
2917,10002907172.Gm18717,darkorange2,adipose,,NO,Gm18717,,1,UNSIGNED
2918,498509.Galnt10,darkorange2,adipose,,NO,Galnt10,,1,UNSIGNED
2919,506407.Trim16,darkorange2,adipose,,NO,Trim16,,1,UNSIGNED
2920,10002907498.Grap,darkorange2,adipose,,NO,Grap,,1,UNSIGNED
2921,500170.Pttg1,darkorange2,adipose,,NO,Pttg1,,1,UNSIGNED
2922,500883.Mrpl17,darkorange2,adipose,,NO,Mrpl17,,1,UNSIGNED
2923,10002929545.Gm44285,darkorange2,adipose,,NO,Gm44285,,1,UNSIGNED
2924,10002911635.Nptxr,darkorange2,adipose,,NO,Nptxr,,1,UNSIGNED
2925,10002910748.6820408C15Rik,darkorange2,adipose,,NO,6820408C15Rik,,1,UNSIGNED
2926,10003837828.Ebf1,darkorange2,adipose,,NO,Ebf1,,1,UNSIGNED
2927,498970.Ublcp1,darkorange2,adipose,,NO,Ublcp1,,1,UNSIGNED
2928,10002939501.Tmem211,darkorange2,adipose,,NO,Tmem211,,1,UNSIGNED
2929,10002897245.Gm32391,darkorange2,adipose,,NO,Gm32391,,1,UNSIGNED
2930,10004034607.Akap10,darkorange2,adipose,,NO,Akap10,,1,UNSIGNED
2931,10002917795.Gm12248,darkorange2,adipose,,NO,Gm12248,,1,UNSIGNED
2932,10002907352.Slu7,darkorange2,adipose,,NO,Slu7,,1,UNSIGNED
2933,10004035241.Thg1l,darkorange2,adipose,,NO,Thg1l,,1,UNSIGNED
2934,10002934255.Sox1ot,darkorange2,adipose,,NO,Sox1ot,,1,UNSIGNED
2935,10003840688.Gm11686,darkred,adipose,,NO,Gm11686,,1,UNSIGNED
2936,10002935777.Gm43726,darkred,adipose,,NO,Gm43726,,1,UNSIGNED
2937,10003835906.Gm8444,darkred,adipose,,NO,Gm8444,,1,UNSIGNED
2938,10002903174.Gm32892,darkred,adipose,,NO,Gm32892,,1,UNSIGNED
2939,10002898858.Rpl7a-ps12,darkred,adipose,,NO,Rpl7a-ps12,,1,UNSIGNED
2940,10002917868.Gm3861,darkred,adipose,,NO,Gm3861,,1,UNSIGNED
2941,10002909242.Gm8606,darkred,adipose,,NO,Gm8606,,1,UNSIGNED
2942,10002904460.Gm8109,darkred,adipose,,NO,Gm8109,,1,UNSIGNED
2943,10003841839.Gm8964,darkred,adipose,,NO,Gm8964,,1,UNSIGNED
2944,10002938311.Gm5372,darkred,adipose,,NO,Gm5372,,1,UNSIGNED
2945,10003842617.Gm44076,darkred,adipose,,NO,Gm44076,,1,UNSIGNED
2946,10002912395.Gm8371,darkred,adipose,,NO,Gm8371,,1,UNSIGNED
2947,10002897438.Eid1,darkred,adipose,,NO,Eid1,,1,UNSIGNED
2948,518590.Trim44,darkred,adipose,,NO,Trim44,,1,UNSIGNED
2949,10003836421.Gm2961,darkred,adipose,,NO,Gm2961,,1,UNSIGNED
2950,10003845943.Gm16490,darkred,adipose,,NO,Gm16490,,1,UNSIGNED
2951,10003115730.Gm24205,darkred,adipose,,NO,Gm24205,,1,UNSIGNED
2952,10003835971.Rpl7a-ps3,darkred,adipose,,NO,Rpl7a-ps3,,1,UNSIGNED
2953,10003835685.Gm5093,darkred,adipose,,NO,Gm5093,,1,UNSIGNED
2954,10003835919.Gm5766,darkred,adipose,,NO,Gm5766,,1,UNSIGNED
2955,10003837102.Gm5135,darkred,adipose,,NO,Gm5135,,1,UNSIGNED
2956,10003840679.Gm5306,darkred,adipose,,NO,Gm5306,,1,UNSIGNED
2957,10002911410.Gm4832,darkred,adipose,,NO,Gm4832,,1,UNSIGNED
2958,10003845781.Gm5058,darkred,adipose,,NO,Gm5058,,1,UNSIGNED
2959,10002924011.Gm14082,darkred,adipose,,NO,Gm14082,,1,UNSIGNED
2960,10002914699.Gm11730,darkred,adipose,,NO,Gm11730,,1,UNSIGNED
2961,10002934140.Ankrd13b,darkred,adipose,,NO,Ankrd13b,,1,UNSIGNED
2962,10002923449.Gm11099,darkred,adipose,,NO,Gm11099,,1,UNSIGNED
2963,10003837097.Gm4986,darkred,adipose,,NO,Gm4986,,1,UNSIGNED
2964,10002917464.Gm9143,darkred,adipose,,NO,Gm9143,,1,UNSIGNED
2965,10003840578.Fgfr2,darkred,adipose,,NO,Fgfr2,,1,UNSIGNED
2966,10003836964.Gm12922,darkred,adipose,,NO,Gm12922,,1,UNSIGNED
2967,10002928685.Gm36979,darkred,adipose,,NO,Gm36979,,1,UNSIGNED
2968,10002929709.Rpl13-ps4,darkred,adipose,,NO,Rpl13-ps4,,1,UNSIGNED
2969,10002942421.Gm13714,darkred,adipose,,NO,Gm13714,,1,UNSIGNED
2970,10002937617.Rps13-ps8,darkred,adipose,,NO,Rps13-ps8,,1,UNSIGNED
2971,10002912770.Gm37682,darkred,adipose,,NO,Gm37682,,1,UNSIGNED
2972,10003837020.Gm8662,darkred,adipose,,NO,Gm8662,,1,UNSIGNED
2973,10003835986.Gm2361,darkred,adipose,,NO,Gm2361,,1,UNSIGNED
2974,10003842398.Gm45497,darkred,adipose,,NO,Gm45497,,1,UNSIGNED
2975,10002910718.Gm14115,darkred,adipose,,NO,Gm14115,,1,UNSIGNED
2976,10002920556.Myl9,darkred,adipose,,NO,Myl9,,1,UNSIGNED
2977,10002930028.Rpl31-ps25,darkred,adipose,,NO,Rpl31-ps25,,1,UNSIGNED
2978,518530.Rps21,darkred,adipose,,NO,Rps21,,1,UNSIGNED
2979,10002907899.Gm5259,darkred,adipose,,NO,Gm5259,,1,UNSIGNED
2980,10002924360.Gm16539,darkred,adipose,,NO,Gm16539,,1,UNSIGNED
2981,10003842854.Kif18a,darkred,adipose,,NO,Kif18a,,1,UNSIGNED
2982,10002905094.Gm13194,darkred,adipose,,NO,Gm13194,,1,UNSIGNED
2983,505388.Hydin,darkred,adipose,,NO,Hydin,,1,UNSIGNED
2984,10002924104.Chchd6,darkred,adipose,,NO,Chchd6,,1,UNSIGNED
2985,10003842511.Nxph1,darkred,adipose,,NO,Nxph1,,1,UNSIGNED
2986,10002922289.Gm29784,darkred,adipose,,NO,Gm29784,,1,UNSIGNED
2987,10003840659.Gm48108,darkred,adipose,,NO,Gm48108,,1,UNSIGNED
2988,10002904071.Gm12218,darkred,adipose,,NO,Gm12218,,1,UNSIGNED
2989,10002905505.Rpl36a-ps3,darkred,adipose,,NO,Rpl36a-ps3,,1,UNSIGNED
2990,10002901657.Gm9670,darkred,adipose,,NO,Gm9670,,1,UNSIGNED
2991,10002900407.Gm6023,darkred,adipose,,NO,Gm6023,,1,UNSIGNED
2992,10003837470.Gm37097,darkred,adipose,,NO,Gm37097,,1,UNSIGNED
2993,10002932271.Csnk2a3,darkred,adipose,,NO,Csnk2a3,,1,UNSIGNED
2994,10002928100.Rpl9-ps3,darkred,adipose,,NO,Rpl9-ps3,,1,UNSIGNED
2995,515927.Sprr2a2,darkred,adipose,,NO,Sprr2a2,,1,UNSIGNED
2996,10003835929.Gm49404,darkred,adipose,,NO,Gm49404,,1,UNSIGNED
2997,10002922957.Gm42839,darkred,adipose,,NO,Gm42839,,1,UNSIGNED
2998,10003836467.Gm5040,darkred,adipose,,NO,Gm5040,,1,UNSIGNED
2999,10003836569.Rpl23a-ps9,darkred,adipose,,NO,Rpl23a-ps9,,1,UNSIGNED
3000,10002935407.Rpl23a-ps6,darkred,adipose,,NO,Rpl23a-ps6,,1,UNSIGNED
3001,10002912586.Gm27219,darkred,adipose,,NO,Gm27219,,1,UNSIGNED
3002,10002904038.Gm50185,darkred,adipose,,NO,Gm50185,,1,UNSIGNED
3003,10002914837.Gm26373,darkred,adipose,,NO,Gm26373,,1,UNSIGNED
3004,10002933050.Gm37713,darkred,adipose,,NO,Gm37713,,1,UNSIGNED
3005,10003837245.Tmem230,darkred,adipose,,NO,Tmem230,,1,UNSIGNED
3006,10002925084.Gm13726,darkred,adipose,,NO,Gm13726,,1,UNSIGNED
3007,10002897354.Nip7,darkred,adipose,,NO,Nip7,,1,UNSIGNED
3008,10002940379.Gm11490,darkred,adipose,,NO,Gm11490,,1,UNSIGNED
3009,510002.Rpl23,darkred,adipose,,NO,Rpl23,,1,UNSIGNED
3010,10002924837.Gm49683,darkred,adipose,,NO,Gm49683,,1,UNSIGNED
3011,10003841649.Gm43408,darkred,adipose,,NO,Gm43408,,1,UNSIGNED
3012,10002897968.Atp6v1g1,darkred,adipose,,NO,Atp6v1g1,,1,UNSIGNED
3013,10003836309.Gm29785,darkred,adipose,,NO,Gm29785,,1,UNSIGNED
3014,10003836810.Gm15596,darkred,adipose,,NO,Gm15596,,1,UNSIGNED
3015,10002911763.Use1,darkred,adipose,,NO,Use1,,1,UNSIGNED
3016,10003838842.Gm13265,darkred,adipose,,NO,Gm13265,,1,UNSIGNED
3017,10004037037.H2ac20,darkseagreen4,adipose,,NO,H2ac20,,1,UNSIGNED
3018,10004033593.H2ac13,darkseagreen4,adipose,,NO,H2ac13,,1,UNSIGNED
3019,10004037637.H2ac11,darkseagreen4,adipose,,NO,H2ac11,,1,UNSIGNED
3020,10004036960.Hist1h2ao,darkseagreen4,adipose,,NO,Hist1h2ao,,1,UNSIGNED
3021,10004036549.H2ac12,darkseagreen4,adipose,,NO,H2ac12,,1,UNSIGNED
3022,10004033526.H2ac11,darkseagreen4,adipose,,NO,H2ac11,,1,UNSIGNED
3023,10004033353.H2ac20,darkseagreen4,adipose,,NO,H2ac20,,1,UNSIGNED
3024,10004035551.H2ac15,darkseagreen4,adipose,,NO,H2ac15,,1,UNSIGNED
3025,10002930235.H2ac19,darkseagreen4,adipose,,NO,H2ac19,,1,UNSIGNED
3026,10003840794.Gm48856,darkseagreen4,adipose,,NO,Gm48856,,1,UNSIGNED
3027,10004036068.Hist1h2ao,darkseagreen4,adipose,,NO,Hist1h2ao,,1,UNSIGNED
3028,10004035513.H2ac19,darkseagreen4,adipose,,NO,H2ac19,,1,UNSIGNED
3029,10004033089.Hist1h2ao,darkseagreen4,adipose,,NO,Hist1h2ao,,1,UNSIGNED
3030,500536.Mlec,darkseagreen4,adipose,,NO,Mlec,,1,UNSIGNED
3031,10002937860.Gm13626,darkslateblue,adipose,,NO,Gm13626,,1,UNSIGNED
3032,10002917468.Gm4919,darkslateblue,adipose,,NO,Gm4919,,1,UNSIGNED
3033,517608.4933436H12Rik,darkslateblue,adipose,,NO,4933436H12Rik,,1,UNSIGNED
3034,10002923154.Morc2a,darkslateblue,adipose,,NO,Morc2a,,1,UNSIGNED
3035,10002949855.Gm20625,darkslateblue,adipose,,NO,Gm20625,,1,UNSIGNED
3036,10002942435.1700014D04Rik,darkslateblue,adipose,,NO,1700014D04Rik,,1,UNSIGNED
3037,10002931787.Gm26104,darkslateblue,adipose,,NO,Gm26104,,1,UNSIGNED
3038,10002927567.Atrip,darkslateblue,adipose,,NO,Atrip,,1,UNSIGNED
3039,10002922740.Tbc1d24,darkslateblue,adipose,,NO,Tbc1d24,,1,UNSIGNED
3040,10004036302.Rpusd1,darkslateblue,adipose,,NO,Rpusd1,,1,UNSIGNED
3041,10002908506.Cib3,darkslateblue,adipose,,NO,Cib3,,1,UNSIGNED
3042,10002937189.2310065F04Rik,darkslateblue,adipose,,NO,2310065F04Rik,,1,UNSIGNED
3043,10002929716.Gm3318,darkslateblue,adipose,,NO,Gm3318,,1,UNSIGNED
3044,10002929754.Gm44100,darkslateblue,adipose,,NO,Gm44100,,1,UNSIGNED
3045,10003845915.Gm26445,darkslateblue,adipose,,NO,Gm26445,,1,UNSIGNED
3046,10003839469.Gm7482,darkslateblue,adipose,,NO,Gm7482,,1,UNSIGNED
3047,593453.Akr1a1,darkslateblue,adipose,,NO,Akr1a1,,1,UNSIGNED
3048,10002897053.Matk,darkslateblue,adipose,,NO,Matk,,1,UNSIGNED
3049,10004038189.Olfr109,darkslateblue,adipose,,NO,Olfr109,,1,UNSIGNED
3050,10003837431.Gm8618,darkturquoise,adipose,,NO,Gm8618,,1,UNSIGNED
3051,10004038283.Carf,darkturquoise,adipose,,NO,Carf,,1,UNSIGNED
3052,503074.Rpl34,darkturquoise,adipose,,NO,Rpl34,,1,UNSIGNED
3053,10003845934.Gm8731,darkturquoise,adipose,,NO,Gm8731,,1,UNSIGNED
3054,10002897411.Gm5962,darkturquoise,adipose,,NO,Gm5962,,1,UNSIGNED
3055,508222.Carf,darkturquoise,adipose,,NO,Carf,,1,UNSIGNED
3056,504075.Rps16-ps2,darkturquoise,adipose,,NO,Rps16-ps2,,1,UNSIGNED
3057,514341.Rpl35a-ps2,darkturquoise,adipose,,NO,Rpl35a-ps2,,1,UNSIGNED
3058,506601.Gm13268,darkturquoise,adipose,,NO,Gm13268,,1,UNSIGNED
3059,10003846024.Gm9396,darkturquoise,adipose,,NO,Gm9396,,1,UNSIGNED
3060,10002913325.Rps10-ps1,darkturquoise,adipose,,NO,Rps10-ps1,,1,UNSIGNED
3061,498878.Gm8599,darkturquoise,adipose,,NO,Gm8599,,1,UNSIGNED
3062,10002915649.Eef1b2,darkturquoise,adipose,,NO,Eef1b2,,1,UNSIGNED
3063,516023.Rpl8,darkturquoise,adipose,,NO,Rpl8,,1,UNSIGNED
3064,10003842628.Gm44030,darkturquoise,adipose,,NO,Gm44030,,1,UNSIGNED
3065,10002918921.Gm5100,darkturquoise,adipose,,NO,Gm5100,,1,UNSIGNED
3066,10003836220.Gm23506,darkturquoise,adipose,,NO,Gm23506,,1,UNSIGNED
3067,10002919228.Gm13436,darkturquoise,adipose,,NO,Gm13436,,1,UNSIGNED
3068,10002907624.Gm4796,darkturquoise,adipose,,NO,Gm4796,,1,UNSIGNED
3069,10002905498.Rps19-ps7,darkturquoise,adipose,,NO,Rps19-ps7,,1,UNSIGNED
3070,507518.Rpl27-ps1,darkturquoise,adipose,,NO,Rpl27-ps1,,1,UNSIGNED
3071,10002911421.Rps12-ps24,darkturquoise,adipose,,NO,Rps12-ps24,,1,UNSIGNED
3072,10004034458.Rps19-ps7,darkturquoise,adipose,,NO,Rps19-ps7,,1,UNSIGNED
3073,10003836233.Gm8624,darkturquoise,adipose,,NO,Gm8624,,1,UNSIGNED
3074,10004033718.Rpl19-ps1,darkturquoise,adipose,,NO,Rpl19-ps1,,1,UNSIGNED
3075,10002914849.Gm6394,darkturquoise,adipose,,NO,Gm6394,,1,UNSIGNED
3076,10002910639.Gm13623,darkturquoise,adipose,,NO,Gm13623,,1,UNSIGNED
3077,10003836996.Gm4997,darkturquoise,adipose,,NO,Gm4997,,1,UNSIGNED
3078,10002909097.Rps15a-ps3,darkturquoise,adipose,,NO,Rps15a-ps3,,1,UNSIGNED
3079,10002911663.Gm10275,darkturquoise,adipose,,NO,Gm10275,,1,UNSIGNED
3080,10002903872.Gm6218,darkturquoise,adipose,,NO,Gm6218,,1,UNSIGNED
3081,10004036776.Gm10335,darkturquoise,adipose,,NO,Gm10335,,1,UNSIGNED
3082,501178.Rps15a-ps3,darkturquoise,adipose,,NO,Rps15a-ps3,,1,UNSIGNED
3083,505646.Rps13-ps2,darkturquoise,adipose,,NO,Rps13-ps2,,1,UNSIGNED
3084,10003836231.Rps13-ps5,darkturquoise,adipose,,NO,Rps13-ps5,,1,UNSIGNED
3085,10002937880.Gm5042,darkturquoise,adipose,,NO,Gm5042,,1,UNSIGNED
3086,10002915748.Rps16-ps3,darkturquoise,adipose,,NO,Rps16-ps3,,1,UNSIGNED
3087,10003835999.Gm13623,darkturquoise,adipose,,NO,Gm13623,,1,UNSIGNED
3088,10003836228.Gm12712,darkturquoise,adipose,,NO,Gm12712,,1,UNSIGNED
3089,10003844641.Gm47496,darkturquoise,adipose,,NO,Gm47496,,1,UNSIGNED
3090,10003846080.Gm6029,darkturquoise,adipose,,NO,Gm6029,,1,UNSIGNED
3091,10003845938.Gm41780,darkturquoise,adipose,,NO,Gm41780,,1,UNSIGNED
3092,519933.Gm6607,darkturquoise,adipose,,NO,Gm6607,,1,UNSIGNED
3093,10003836253.Gm16416,darkturquoise,adipose,,NO,Gm16416,,1,UNSIGNED
3094,10002897461.Yipf4,darkturquoise,adipose,,NO,Yipf4,,1,UNSIGNED
3095,505104.Rpl3,darkturquoise,adipose,,NO,Rpl3,,1,UNSIGNED
3096,10003836304.Gm48849,darkturquoise,adipose,,NO,Gm48849,,1,UNSIGNED
3097,10003841364.Gm27878,darkturquoise,adipose,,NO,Gm27878,,1,UNSIGNED
3098,10002171859.Rpl36-ps2,darkturquoise,adipose,,NO,Rpl36-ps2,,1,UNSIGNED
3099,512005.Gm37108,darkturquoise,adipose,,NO,Gm37108,,1,UNSIGNED
3100,10002909139.Gm9644,darkturquoise,adipose,,NO,Gm9644,,1,UNSIGNED
3101,10002906943.Rps26,darkturquoise,adipose,,NO,Rps26,,1,UNSIGNED
3102,10002903522.Gm14053,darkturquoise,adipose,,NO,Gm14053,,1,UNSIGNED
3103,10002913866.Gm37070,darkturquoise,adipose,,NO,Gm37070,,1,UNSIGNED
3104,10002917279.Rps12-ps1,darkturquoise,adipose,,NO,Rps12-ps1,,1,UNSIGNED
3105,10002907759.Rps24-ps2,darkturquoise,adipose,,NO,Rps24-ps2,,1,UNSIGNED
3106,517034.Gm13680,darkturquoise,adipose,,NO,Gm13680,,1,UNSIGNED
3107,502295.Gm11808,darkturquoise,adipose,,NO,Gm11808,,1,UNSIGNED
3108,10003836417.Rpl10-ps2,darkturquoise,adipose,,NO,Rpl10-ps2,,1,UNSIGNED
3109,10004847317.Hint1,darkturquoise,adipose,,NO,Hint1,,1,UNSIGNED
3110,10004033438.Rpl5-ps1,darkturquoise,adipose,,NO,Rpl5-ps1,,1,UNSIGNED
3111,10002678596.Gm10335,darkturquoise,adipose,,NO,Gm10335,,1,UNSIGNED
3112,10004037860.Rpl30-ps3,darkturquoise,adipose,,NO,Rpl30-ps3,,1,UNSIGNED
3113,513964.Tpt1-ps3,darkturquoise,adipose,,NO,Tpt1-ps3,,1,UNSIGNED
3114,10002929744.Gm47055,darkturquoise,adipose,,NO,Gm47055,,1,UNSIGNED
3115,514337.Gm16020,darkturquoise,adipose,,NO,Gm16020,,1,UNSIGNED
3116,10002922251.Gm42781,darkturquoise,adipose,,NO,Gm42781,,1,UNSIGNED
3117,10004033172.Gm13611,darkturquoise,adipose,,NO,Gm13611,,1,UNSIGNED
3118,10002899544.Hint1,darkturquoise,adipose,,NO,Hint1,,1,UNSIGNED
3119,512321.Rps27,darkturquoise,adipose,,NO,Rps27,,1,UNSIGNED
3120,10004035205.Rpl30-ps3,darkturquoise,adipose,,NO,Rpl30-ps3,,1,UNSIGNED
3121,10002932266.Galnt2l,darkturquoise,adipose,,NO,Galnt2l,,1,UNSIGNED
3122,10002910349.Rps15-ps3,darkturquoise,adipose,,NO,Rps15-ps3,,1,UNSIGNED
3123,10002905199.Gm30671,darkturquoise,adipose,,NO,Gm30671,,1,UNSIGNED
3124,10003836283.Tpt1-ps5,darkturquoise,adipose,,NO,Tpt1-ps5,,1,UNSIGNED
3125,10003835637.Gm5481,darkturquoise,adipose,,NO,Gm5481,,1,UNSIGNED
3126,10002918761.Gm11517,darkturquoise,adipose,,NO,Gm11517,,1,UNSIGNED
3127,519050.Cnot6,darkturquoise,adipose,,NO,Cnot6,,1,UNSIGNED
3128,1012481.Slc6a1,floralwhite,adipose,,NO,Slc6a1,,1,UNSIGNED
3129,10003117449.Cplx1,floralwhite,adipose,,NO,Cplx1,,1,UNSIGNED
3130,509184.Snap25,floralwhite,adipose,,NO,Snap25,,1,UNSIGNED
3131,500882.Chgb,floralwhite,adipose,,NO,Chgb,,1,UNSIGNED
3132,10003117549.Slc1a2,floralwhite,adipose,,NO,Slc1a2,,1,UNSIGNED
3133,508268.Gm9071,floralwhite,adipose,,NO,Gm9071,,1,UNSIGNED
3134,10002897075.Mir124a-1hg,floralwhite,adipose,,NO,Mir124a-1hg,,1,UNSIGNED
3135,10002899368.Stmn3,floralwhite,adipose,,NO,Stmn3,,1,UNSIGNED
3136,508962.Zic1,floralwhite,adipose,,NO,Zic1,,1,UNSIGNED
3137,510258.Pnmal1,floralwhite,adipose,,NO,Pnmal1,,1,UNSIGNED
3138,519389.Vsnl1,floralwhite,adipose,,NO,Vsnl1,,1,UNSIGNED
3139,518523.Grin2c,floralwhite,adipose,,NO,Grin2c,,1,UNSIGNED
3140,10002948625.Bsn,floralwhite,adipose,,NO,Bsn,,1,UNSIGNED
3141,10002929579.Adcy1,floralwhite,adipose,,NO,Adcy1,,1,UNSIGNED
3142,510637.Lamp5,floralwhite,adipose,,NO,Lamp5,,1,UNSIGNED
3143,513242.Mobp,floralwhite,adipose,,NO,Mobp,,1,UNSIGNED
3144,10002950723.Kcnj10,floralwhite,adipose,,NO,Kcnj10,,1,UNSIGNED
3145,10002905597.Astn1,floralwhite,adipose,,NO,Astn1,,1,UNSIGNED
3146,10002173195.Grm4,floralwhite,adipose,,NO,Grm4,,1,UNSIGNED
3147,10004038433.Nell2,floralwhite,adipose,,NO,Nell2,,1,UNSIGNED
3148,10002938785.Hpcal4,floralwhite,adipose,,NO,Hpcal4,,1,UNSIGNED
3149,10002904898.Rdh7,green,adipose,,NO,Rdh7,,1,UNSIGNED
3150,517484.F13b,green,adipose,,NO,F13b,,1,UNSIGNED
3151,10004036016.Rdh7,green,adipose,,NO,Rdh7,,1,UNSIGNED
3152,514013.Baat,green,adipose,,NO,Baat,,1,UNSIGNED
3153,516677.F2,green,adipose,,NO,F2,,1,UNSIGNED
3154,10002909802.Aldh8a1,green,adipose,,NO,Aldh8a1,,1,UNSIGNED
3155,10002898416.Apoh,green,adipose,,NO,Apoh,,1,UNSIGNED
3156,510763.Serpind1,green,adipose,,NO,Serpind1,,1,UNSIGNED
3157,10002906546.Gc,green,adipose,,NO,Gc,,1,UNSIGNED
3158,10002172858.Gckr,green,adipose,,NO,Gckr,,1,UNSIGNED
3159,10002900773.Serpinc1,green,adipose,,NO,Serpinc1,,1,UNSIGNED
3160,1011334.Cyp2a12,green,adipose,,NO,Cyp2a12,,1,UNSIGNED
3161,10004033476.Cyp2a12,green,adipose,,NO,Cyp2a12,,1,UNSIGNED
3162,512873.Proz,green,adipose,,NO,Proz,,1,UNSIGNED
3163,503252.Hgd,green,adipose,,NO,Hgd,,1,UNSIGNED
3164,500124.Otc,green,adipose,,NO,Otc,,1,UNSIGNED
3165,10002678717.Azgp1,green,adipose,,NO,Azgp1,,1,UNSIGNED
3166,10002900512.Dpys,green,adipose,,NO,Dpys,,1,UNSIGNED
3167,499192.Cyp2d10,green,adipose,,NO,Cyp2d10,,1,UNSIGNED
3168,509705.Bhmt2,green,adipose,,NO,Bhmt2,,1,UNSIGNED
3169,510082.Abcb11,green,adipose,,NO,Abcb11,,1,UNSIGNED
3170,10002913831.Apoc3,green,adipose,,NO,Apoc3,,1,UNSIGNED
3171,10002910691.Ugt2b34,green,adipose,,NO,Ugt2b34,,1,UNSIGNED
3172,507541.Proc,green,adipose,,NO,Proc,,1,UNSIGNED
3173,515970.Mbl2,green,adipose,,NO,Mbl2,,1,UNSIGNED
3174,519086.Crp,green,adipose,,NO,Crp,,1,UNSIGNED
3175,512925.Apoa5,green,adipose,,NO,Apoa5,,1,UNSIGNED
3176,517610.Cyp2d26,green,adipose,,NO,Cyp2d26,,1,UNSIGNED
3177,510088.Acox2,green,adipose,,NO,Acox2,,1,UNSIGNED
3178,512108.Dmgdh,green,adipose,,NO,Dmgdh,,1,UNSIGNED
3179,508692.Asgr1,green,adipose,,NO,Asgr1,,1,UNSIGNED
3180,503390.Slc27a2,green,adipose,,NO,Slc27a2,,1,UNSIGNED
3181,10002678076.Upb1,green,adipose,,NO,Upb1,,1,UNSIGNED
3182,516591.Haao,green,adipose,,NO,Haao,,1,UNSIGNED
3183,500155.Apoa2,green,adipose,,NO,Apoa2,,1,UNSIGNED
3184,515239.Ahsg,green,adipose,,NO,Ahsg,,1,UNSIGNED
