Accession,module,tissue_origin,kME_module,multiple_tissues,transcript,gene_symbol,entrez_ID,numb_tissues
501577.Pllp,yellow,islet,0.586868822,NO,,Pllp,501577,1
501751.Dyrk1a,yellow,islet,0.586780462,NO,,Dyrk1a,501751,1
497928.Cutal,yellow,islet,0.586606864,NO,,Cutal,497928,1
10002902776.Serinc2,yellow,islet,0.586565089,NO,,Serinc2,10002902776,1
10003839955.Prox1,yellow,islet,0.586525548,NO,,Prox1,10003839955,1
10004035330.Kcnc1,yellow,islet,0.585321314,NO,,Kcnc1,10004035330,1
500630.Dhcr24,yellow,islet,0.585233494,NO,,Dhcr24,500630,1
10004036316.Ccdc68,yellow,islet,0.584857507,NO,,Ccdc68,10004036316,1
10002917088.Cercam,yellow,islet,0.584852507,NO,,Cercam,10002917088,1
10002950723.Kcnj10,yellow,islet,0.584650204,NO,,Kcnj10,10002950723,1
1380447.Lrrn3,yellow,islet,0.584641024,NO,,Lrrn3,1380447,1
1011546.Pros1,yellow,islet,0.584624423,NO,,Pros1,1011546,1
10002901971.Oit1,yellow,islet,0.584619069,NO,,Oit1,10002901971,1
10002943804.Fam13a,yellow,islet,0.584310945,NO,,Fam13a,10002943804,1
519795.Rpa1,yellow,islet,0.584207316,NO,,Rpa1,519795,1
10002918716.Sval2,yellow,islet,0.584000321,NO,,Sval2,10002918716,1
10002912531.Usp29,yellow,islet,0.583988029,NO,,Usp29,10002912531,1
10002910687.Lrp1b,yellow,islet,0.583778529,NO,,Lrp1b,10002910687,1
10002904354.Nup107,yellow,islet,0.583767169,NO,,Nup107,10002904354,1
498199.Rbp4,yellow,islet,0.583586704,NO,,Rbp4,498199,1
10002897067.Dnajc27,yellow,islet,0.583487153,NO,,Dnajc27,10002897067,1
504567.Xrn2,yellow,islet,0.583148808,NO,,Xrn2,504567,1
500905.Ski,yellow,islet,0.583142986,NO,,Ski,500905,1
10003115589.Ptpn3,yellow,islet,0.58308083,NO,,Ptpn3,10003115589,1
10004034218.Rnf113a1,yellow,islet,0.582817142,NO,,Rnf113a1,10004034218,1
1376682.C530008M17Rik,yellow,islet,0.5826354,NO,,C530008M17Rik,1376682,1
503678.Zswim6,yellow,islet,0.582439084,NO,,Zswim6,503678,1
10002913159.Gnl2,yellow,islet,0.582354647,NO,,Gnl2,10002913159,1
593082.Gpi1,yellow,islet,0.582188911,NO,,Gpi1,593082,1
504602.Adgre5,yellow,islet,0.582153062,NO,,Adgre5,504602,1
10002937196.Gm14222,yellow,islet,0.581829283,NO,,Gm14222,10002937196,1
503412.Vsir,yellow,islet,0.581314173,NO,,Vsir,503412,1
510269.Gstt1,yellow,islet,0.581039983,NO,,Gstt1,510269,1
1484321.Gm44473,yellow,islet,0.581001431,NO,,Gm44473,1484321,1
10002902987.Rom1,yellow,islet,0.58077005,NO,,Rom1,10002902987,1
10002952037.Slc26a2,yellow,islet,0.580620129,NO,,Slc26a2,10002952037,1
511350.Prickle2,yellow,islet,0.580604671,NO,,Prickle2,511350,1
10002899942.Abcc4,yellow,islet,0.580351689,NO,,Abcc4,10002899942,1
502586.Ildr2,yellow,islet,0.580262834,NO,,Ildr2,502586,1
10002908709.Arhgef4,yellow,islet,0.580199372,NO,,Arhgef4,10002908709,1
10004038290.Wdsub1,yellow,islet,0.580189692,NO,,Wdsub1,10004038290,1
498482.Gm12240,yellow,islet,0.579958934,NO,,Gm12240,498482,1
506852.Tmem37,yellow,islet,0.579902,NO,,Tmem37,506852,1
10002948149.Acsl1,yellow,islet,0.579569094,NO,,Acsl1,10002948149,1
502862.Ngb,yellow,islet,0.579467588,NO,,Ngb,502862,1
10003842563.Tmtc1,yellow,islet,0.57914394,NO,,Tmtc1,10003842563,1
10002911237.Misp,yellow,islet,0.578847067,NO,,Misp,10002911237,1
10002915936.Rhbdf1,yellow,islet,0.578550756,NO,,Rhbdf1,10002915936,1
511006.Fam162a,yellow,islet,0.578296613,NO,,Fam162a,511006,1
10002911423.Lpcat3,yellow,islet,0.578012971,NO,,Lpcat3,10002911423,1
10002900154.Cep112,yellow,islet,0.577836603,NO,,Cep112,10002900154,1
502066.Fam217a,yellow,islet,0.577669525,NO,,Fam217a,502066,1
10004033186.Npl,yellow,islet,0.576375117,NO,,Npl,10004033186,1
10002172894.Trpm2,yellow,islet,0.576006403,NO,,Trpm2,10002172894,1
10002948315.Myo15b,yellow,islet,0.575901182,NO,,Myo15b,10002948315,1
10003837945.Lrrc8b,yellow,islet,0.575507166,NO,,Lrrc8b,10003837945,1
10004037401.Dis3,yellow,islet,0.575032769,NO,,Dis3,10004037401,1
10002678592.H2-Q7,yellow,islet,0.574910093,NO,,H2-Q7,10002678592,1
10003840401.Gm11772,yellow,islet,0.574523079,NO,,Gm11772,10003840401,1
499917.Rrp1,yellow,islet,0.574168601,NO,,Rrp1,499917,1
10002172832.Mbp,yellow,islet,0.574168022,NO,,Mbp,10002172832,1
512252.Npc2,yellow,islet,0.574163889,NO,,Npc2,512252,1
499161.Fam13c,yellow,islet,0.573568766,NO,,Fam13c,499161,1
10002915715.Kcnip3,yellow,islet,0.573262341,NO,,Kcnip3,10002915715,1
10002903456.Lrrc36,yellow,islet,0.572991234,NO,,Lrrc36,10002903456,1
10002914127.Gdf10,yellow,islet,0.572946481,NO,,Gdf10,10002914127,1
10002918244.Ano7,yellow,islet,0.572938179,NO,,Ano7,10002918244,1
503581.Marchf2,yellow,islet,0.572251543,NO,,Marchf2,503581,1
498096.Scin,yellow,islet,0.57214037,NO,,Scin,498096,1
10002908382.Sergef,yellow,islet,0.57199649,NO,,Sergef,10002908382,1
505756.Wnk2,yellow,islet,0.571663184,NO,,Wnk2,505756,1
10004035476.Abcc4,yellow,islet,0.570434813,NO,,Abcc4,10004035476,1
514301.Gng2,yellow,islet,0.570310361,NO,,Gng2,514301,1
10002915225.Unc93b1,yellow,islet,0.569987126,NO,,Unc93b1,10002915225,1
10002901092.Scn3b,yellow,islet,0.569897648,NO,,Scn3b,10002901092,1
10002902685.Ppp1r17,yellow,islet,0.569805847,NO,,Ppp1r17,10002902685,1
504196.Nab2,yellow,islet,0.569702733,NO,,Nab2,504196,1
511951.Mettl27,yellow,islet,0.569597587,NO,,Mettl27,511951,1
10002912824.Gstt2,yellow,islet,0.569561215,NO,,Gstt2,10002912824,1
10002901780.Tmem229a,yellow,islet,0.569456425,NO,,Tmem229a,10002901780,1
10003840521.9430021M05Rik,yellow,islet,0.569252776,NO,,9430021M05Rik,10003840521,1
1480728.Lpl,yellow,islet,0.569167505,NO,,Lpl,1480728,1
509599.Hmces,yellow,islet,0.56881852,NO,,Hmces,509599,1
517158.Ogfod3,yellow,islet,0.5685103,NO,,Ogfod3,517158,1
508137.Ankrd39,yellow,islet,0.568480659,NO,,Ankrd39,508137,1
514246.Psd4,yellow,islet,0.568471437,NO,,Psd4,514246,1
10002899822.Art5,yellow,islet,0.568194065,NO,,Art5,10002899822,1
515643.Rab37,yellow,islet,0.5671281,NO,,Rab37,515643,1
501756.Ptprt,yellow,islet,0.56709064,NO,,Ptprt,501756,1
511018.Slc25a10,yellow,islet,0.567053389,NO,,Slc25a10,511018,1
509952.Camsap2,yellow,islet,0.566133725,NO,,Camsap2,509952,1
10004033383.Hmgcs1,yellow,islet,0.5656967,NO,,Hmgcs1,10004033383,1
10003116135.Airn,yellow,islet,0.565544374,NO,,Airn,10003116135,1
10002913004.Atp1b1,yellow,islet,0.565525106,NO,,Atp1b1,10002913004,1
10003117193.Lrrc10b,yellow,islet,0.565316681,NO,,Lrrc10b,10003117193,1
10002903867.Nostrin,yellow,islet,0.565048484,NO,,Nostrin,10002903867,1
515838.Rbm25,yellow,islet,0.564878968,NO,,Rbm25,515838,1
10002918302.Otulin,yellow,islet,0.564817202,NO,,Otulin,10002918302,1
1015486.Lrp1,yellow,islet,0.564785694,NO,,Lrp1,1015486,1
10003844381.Gprin2,yellow,islet,0.564754966,NO,,Gprin2,10003844381,1
10002914455.Vwa3b,yellow,islet,0.564714472,NO,,Vwa3b,10002914455,1
515084.Dmd,yellow,islet,0.56470044,NO,,Dmd,515084,1
502877.Hao1,yellow,islet,0.564429356,NO,,Hao1,502877,1
510059.Chsy3,yellow,islet,0.564340593,NO,,Chsy3,510059,1
10002911302.Mrm1,yellow,islet,0.564295609,NO,,Mrm1,10002911302,1
10002898315.2610528J11Rik,yellow,islet,0.563935808,NO,,2610528J11Rik,10002898315,1
501498.Carmil1,yellow,islet,0.563890434,NO,,Carmil1,501498,1
510763.Serpind1,yellow,islet,0.563881811,NO,,Serpind1,510763,1
1377089.H2-D1,yellow,islet,0.563622713,NO,,H2-D1,1377089,1
510945.Thsd7a,yellow,islet,0.563412411,NO,,Thsd7a,510945,1
510645.Cacna1h,yellow,islet,0.563209908,NO,,Cacna1h,510645,1
510352.Prpf40a,yellow,islet,0.562959509,NO,,Prpf40a,510352,1
513518.Meig1,yellow,islet,0.562909681,NO,,Meig1,513518,1
518807.Smim18,yellow,islet,0.562678204,NO,,Smim18,518807,1
10003841746.Ppdpf,yellow,islet,0.56227578,NO,,Ppdpf,10003841746,1
516779.Megf10,yellow,islet,0.562011753,NO,,Megf10,516779,1
504096.Pdzrn4,yellow,islet,0.561788318,NO,,Pdzrn4,504096,1
10004033400.Tinf2,yellow,islet,0.561694443,NO,,Tinf2,10004033400,1
10002913306.Acaa1b,yellow,islet,0.561439015,NO,,Acaa1b,10002913306,1
513812.Rps20,yellow,islet,0.561391263,NO,,Rps20,513812,1
10002896714.Gm53,yellow,islet,0.561111825,NO,,Gm53,10002896714,1
1372041.Ell3,yellow,islet,0.56100256,NO,,Ell3,1372041,1
10002912478.Mrgbp,yellow,islet,0.560118693,NO,,Mrgbp,10002912478,1
508547.Sqle,yellow,islet,0.560068775,NO,,Sqle,508547,1
500880.Cacng4,yellow,islet,0.559577158,NO,,Cacng4,500880,1
10003836887.Gm5576,yellow,islet,0.559491586,NO,,Gm5576,10003836887,1
10002905883.Wdr35,yellow,islet,0.559346809,NO,,Wdr35,10002905883,1
498281.Gm43726,yellow,islet,0.558802036,NO,,Gm43726,498281,1
10003837601.Fbn2,yellow,islet,0.558465335,NO,,Fbn2,10003837601,1
513704.Nrn1,yellow,islet,0.558344879,NO,,Nrn1,513704,1
10002919065.Gm11448,yellow,islet,0.557636587,NO,,Gm11448,10002919065,1
10002906645.Fam214a,yellow,islet,0.557553834,NO,,Fam214a,10002906645,1
1010643.Gm6781,yellow,islet,0.557356691,NO,,Gm6781,1010643,1
516171.Fuca2,yellow,islet,0.557200245,NO,,Fuca2,516171,1
10002923662.Pir,yellow,islet,0.557096461,NO,,Pir,10002923662,1
501962.Apod,yellow,islet,0.557095478,NO,,Apod,501962,1
506975.Ndn,yellow,islet,0.556941178,NO,,Ndn,506975,1
508622.Slc25a13,yellow,islet,0.556201176,NO,,Slc25a13,508622,1
500705.Acta1,yellow,islet,0.556121194,NO,,Acta1,500705,1
515204.Kcnb1,yellow,islet,0.556084429,NO,,Kcnb1,515204,1
10004038371.Ttc9,yellow,islet,0.555857863,NO,,Ttc9,10004038371,1
10002951605.Haus6,yellow,islet,0.555092418,NO,,Haus6,10002951605,1
10002915594.Ilvbl,yellow,islet,0.554620277,NO,,Ilvbl,10002915594,1
516279.Ppargc1a,yellow,islet,0.554564909,NO,,Ppargc1a,516279,1
504583.Gria3,yellow,islet,0.554502416,NO,,Gria3,504583,1
514261.Dusp6,yellow,islet,0.554196068,NO,,Dusp6,514261,1
517875.Tkt,yellow,islet,0.553899207,NO,,Tkt,517875,1
503328.Wdr36,yellow,islet,0.553814267,NO,,Wdr36,503328,1
10002917398.Rbm11,yellow,islet,0.553798468,NO,,Rbm11,10002917398,1
503439.Dnajc22,yellow,islet,0.55378794,NO,,Dnajc22,503439,1
508556.Tekt5,yellow,islet,0.553785511,NO,,Tekt5,508556,1
10002917993.Appl1,yellow,islet,0.553703907,NO,,Appl1,10002917993,1
499989.Gm6104,yellow,islet,0.553495274,NO,,Gm6104,499989,1
509026.Lcmt1,yellow,islet,0.553245893,NO,,Lcmt1,509026,1
506711.Cd81,yellow,islet,0.553165764,NO,,Cd81,506711,1
514006.Lor,yellow,islet,0.553079737,NO,,Lor,514006,1
10004037724.N6amt1,yellow,islet,0.553066137,NO,,N6amt1,10004037724,1
499297.Slc25a33,yellow,islet,0.552783094,NO,,Slc25a33,499297,1
10004037842.Ttbk1,yellow,islet,0.5523464,NO,,Ttbk1,10004037842,1
10004036601.4921507P07Rik,yellow,islet,0.552072158,NO,,4921507P07Rik,10004036601,1
500001.Chrng,yellow,islet,0.551773622,NO,,Chrng,500001,1
10002917195.Rhou,yellow,islet,0.551686828,NO,,Rhou,10002917195,1
10002914395.Drc1,yellow,islet,0.551448698,NO,,Drc1,10002914395,1
10002949571.Spx,yellow,islet,0.551175733,NO,,Spx,10002949571,1
10002906715.Wdr43,yellow,islet,0.550879681,NO,,Wdr43,10002906715,1
512954.Dusp2,yellow,islet,0.550876895,NO,,Dusp2,512954,1
10002915065.Rad9b,yellow,islet,0.550762249,NO,,Rad9b,10002915065,1
10002907880.Inip,yellow,islet,0.550744122,NO,,Inip,10002907880,1
499728.Tgfbr3,yellow,islet,0.550163582,NO,,Tgfbr3,499728,1
499347.1700019G24Rik,yellow,islet,0.549971124,NO,,1700019G24Rik,499347,1
506203.Trmt6,yellow,islet,0.549864783,NO,,Trmt6,506203,1
10002913612.Gar1,yellow,islet,0.549658422,NO,,Gar1,10002913612,1
509164.Trnau1ap,yellow,islet,0.549227181,NO,,Trnau1ap,509164,1
10002913327.Ccdc107,yellow,islet,0.548531856,NO,,Ccdc107,10002913327,1
10002917889.Pim2,yellow,islet,0.548490159,NO,,Pim2,10002917889,1
10004033247.Btbd7,yellow,islet,0.548370341,NO,,Btbd7,10004033247,1
507242.Galt,yellow,islet,0.547471076,NO,,Galt,507242,1
503304.Sytl2,yellow,islet,0.547465807,NO,,Sytl2,503304,1
517648.Tspo,yellow,islet,0.546719927,NO,,Tspo,517648,1
517016.Tmprss5,yellow,islet,0.546609092,NO,,Tmprss5,517016,1
511000.Anpep,yellow,islet,0.546264645,NO,,Anpep,511000,1
10002901286.Csdc2,yellow,islet,0.54625424,NO,,Csdc2,10002901286,1
10002914888.Ocrl,yellow,islet,0.54611418,NO,,Ocrl,10002914888,1
501711.Spata7,yellow,islet,0.54500564,NO,,Spata7,501711,1
497849.Prelid3b,yellow,islet,0.544545844,NO,,Prelid3b,497849,1
514475.Pald1,yellow,islet,0.544349946,NO,,Pald1,514475,1
503699.Ptpn1,yellow,islet,0.544321455,NO,,Ptpn1,503699,1
511897.A430103D13Rik,yellow,islet,0.544014444,NO,,A430103D13Rik,511897,1
10002908702.Slc20a2,yellow,islet,0.543975893,NO,,Slc20a2,10002908702,1
10004036177.Gm3099,yellow,islet,0.54395944,NO,,Gm3099,10004036177,1
500283.Gm50072,yellow,islet,0.543687627,NO,,Gm50072,500283,1
10002943109.Gm43616,yellow,islet,0.54351346,NO,,Gm43616,10002943109,1
10002949801.Bag3,yellow,islet,0.543478128,NO,,Bag3,10002949801,1
515622.Hnrnpa0,yellow,islet,0.543439383,NO,,Hnrnpa0,515622,1
10004033535.Kcnc4,yellow,islet,0.543345317,NO,,Kcnc4,10004033535,1
10002913583.Dse,yellow,islet,0.543237506,NO,,Dse,10002913583,1
10002944934.Sbsn,yellow,islet,0.543199504,NO,,Sbsn,10002944934,1
10002901080.Fubp3,yellow,islet,0.542825337,NO,,Fubp3,10002901080,1
10003838521.Bag5,yellow,islet,0.542644828,NO,,Bag5,10003838521,1
10004037767.Ech1,yellow,islet,0.54250082,NO,,Ech1,10004037767,1
518940.Sult1b1,yellow,islet,0.542435648,NO,,Sult1b1,518940,1
504006.Gm11837,yellow,islet,0.542249386,NO,,Gm11837,504006,1
503030.Gpatch4,yellow,islet,0.542114393,NO,,Gpatch4,503030,1
500586.Plxnb3,yellow,islet,0.541955012,NO,,Plxnb3,500586,1
517190.Tmbim1,yellow,islet,0.541848735,NO,,Tmbim1,517190,1
503937.Zik1,yellow,islet,0.541693271,NO,,Zik1,503937,1
10002903911.Pnoc,yellow,islet,0.54126916,NO,,Pnoc,10002903911,1
511978.Csnk2a2,yellow,islet,0.54123695,NO,,Csnk2a2,511978,1
10002900017.Zranb1,yellow,islet,0.541196081,NO,,Zranb1,10002900017,1
506012.Kalrn,yellow,islet,0.541147428,NO,,Kalrn,506012,1
10002931044.Asxl1,yellow,islet,0.540935583,NO,,Asxl1,10002931044,1
512167.Nin,yellow,islet,0.540621108,NO,,Nin,512167,1
10002898755.Usp6nl,yellow,islet,0.540613638,NO,,Usp6nl,10002898755,1
10002916567.Supv3l1,yellow,islet,0.540479872,NO,,Supv3l1,10002916567,1
10002899998.Cotl1,yellow,islet,0.540139601,NO,,Cotl1,10002899998,1
10002950673.B230208H11Rik,yellow,islet,0.53997767,NO,,B230208H11Rik,10002950673,1
511800.Phykpl,yellow,islet,0.539631103,NO,,Phykpl,511800,1
518857.Mafb,yellow,islet,0.539452442,NO,,Mafb,518857,1
10002915610.Eea1,yellow,islet,0.539346879,NO,,Eea1,10002915610,1
10002905225.Syncrip,yellow,islet,0.539308775,NO,,Syncrip,10002905225,1
10002949807.Gpr85,yellow,islet,0.53906563,NO,,Gpr85,10002949807,1
509670.Kndc1,yellow,islet,0.538683513,NO,,Kndc1,509670,1
10004037750.Polr3h,yellow,islet,0.538387212,NO,,Polr3h,10004037750,1
10003840352.Gm28078,yellow,islet,0.537985501,NO,,Gm28078,10003840352,1
506157.Cfb,yellow,islet,0.537886476,NO,,Cfb,506157,1
510536.Pacsin1,yellow,islet,0.537343048,NO,,Pacsin1,510536,1
10002904851.Nop56,yellow,islet,0.5368685,NO,,Nop56,10002904851,1
503444.Nrg1,yellow,islet,0.536491588,NO,,Nrg1,503444,1
10002912475.Wdr26,yellow,islet,0.536192469,NO,,Wdr26,10002912475,1
10002919329.A2ml1,yellow,islet,0.535705936,NO,,A2ml1,10002919329,1
10003838841.2810405F15Rik,yellow,islet,0.535624016,NO,,2810405F15Rik,10003838841,1
10002898525.Grk2,yellow,islet,0.535418733,NO,,Grk2,10002898525,1
10002925769.Nrg1,yellow,islet,0.535274352,NO,,Nrg1,10002925769,1
500296.Bcl11b,yellow,islet,0.53506347,NO,,Bcl11b,500296,1
514422.Alkbh3,yellow,islet,0.535006997,NO,,Alkbh3,514422,1
515299.Arhgap8,yellow,islet,0.534776358,NO,,Arhgap8,515299,1
10003840255.Gm34653,yellow,islet,0.534650126,NO,,Gm34653,10003840255,1
501499.Rcc2,yellow,islet,0.534605073,NO,,Rcc2,501499,1
519250.Zfand4,yellow,islet,0.534021625,NO,,Zfand4,519250,1
1486966.Sst,yellow,islet,0.533913753,NO,,Sst,1486966,1
10002896428.Cabcoco1,yellow,islet,0.53389666,NO,,Cabcoco1,10002896428,1
514719.Nudt11,yellow,islet,0.533673848,NO,,Nudt11,514719,1
506367.1810006J02Rik,yellow,islet,0.533627919,NO,,1810006J02Rik,506367,1
502453.Dzip1,yellow,islet,0.53322528,NO,,Dzip1,502453,1
509976.Gap43,yellow,islet,0.532870795,NO,,Gap43,509976,1
509380.Klf15,yellow,islet,0.532563681,NO,,Klf15,509380,1
10004037022.Cd164l2,yellow,islet,0.532539284,NO,,Cd164l2,10004037022,1
504423.Wdr75,yellow,islet,0.532516755,NO,,Wdr75,504423,1
10002897701.Vwa3b,yellow,islet,0.532362348,NO,,Vwa3b,10002897701,1
504736.Rdh11,yellow,islet,0.531954718,NO,,Rdh11,504736,1
10004034544.Marveld2,yellow,islet,0.531374893,NO,,Marveld2,10004034544,1
10004033212.Zfp60,yellow,islet,0.531184598,NO,,Zfp60,10004033212,1
10002906447.Fam162b,yellow,islet,0.530838475,NO,,Fam162b,10002906447,1
10002913212.Nhsl1,yellow,islet,0.530561725,NO,,Nhsl1,10002913212,1
517851.Upp1,yellow,islet,0.530547308,NO,,Upp1,517851,1
498640.Tff3,yellow,islet,0.5298867,NO,,Tff3,498640,1
10002928538.Wapl,yellow,islet,0.52957386,NO,,Wapl,10002928538,1
512862.Glud1,yellow,islet,0.52940074,NO,,Glud1,512862,1
10002914244.Ppp4r4,yellow,islet,0.529396024,NO,,Ppp4r4,10002914244,1
514722.Entpd2,yellow,islet,0.528943487,NO,,Entpd2,514722,1
10002937872.Ppp1r3b,yellow,islet,0.528843137,NO,,Ppp1r3b,10002937872,1
10002898656.Prex1,yellow,islet,0.528746287,NO,,Prex1,10002898656,1
511991.Txndc12,yellow,islet,0.528564366,NO,,Txndc12,511991,1
516677.F2,yellow,islet,0.528512454,NO,,F2,516677,1
514554.Ston2,yellow,islet,0.528437107,NO,,Ston2,514554,1
512904.1700086L19Rik,yellow,islet,0.527534794,NO,,1700086L19Rik,512904,1
517831.Slc9a3r1,yellow,islet,0.527481294,NO,,Slc9a3r1,517831,1
511740.4632432E15Rik,yellow,islet,0.526746304,NO,,4632432E15Rik,511740,1
518523.Grin2c,yellow,islet,0.526448475,NO,,Grin2c,518523,1
509683.Tmem97,yellow,islet,0.525997763,NO,,Tmem97,509683,1
10002910335.Gm6334,yellow,islet,0.525565471,NO,,Gm6334,10002910335,1
503426.Ddx59,yellow,islet,0.525437208,NO,,Ddx59,503426,1
10004037965.4933412E12Rik,yellow,islet,0.52539248,NO,,4933412E12Rik,10004037965,1
10003840464.Cerox1,yellow,islet,0.525357592,NO,,Cerox1,10003840464,1
10002913072.Gtpbp6,yellow,islet,0.52510233,NO,,Gtpbp6,10002913072,1
10002933792.Xkr4,yellow,islet,0.524916656,NO,,Xkr4,10002933792,1
505838.Gm44503,yellow,islet,0.524861691,NO,,Gm44503,505838,1
10002901447.Aoc1,yellow,islet,0.524849044,NO,,Aoc1,10002901447,1
10002930579.Rnf165,yellow,islet,0.524604051,NO,,Rnf165,10002930579,1
517126.Tjp2,yellow,islet,0.524500603,NO,,Tjp2,517126,1
509134.Fabp7,yellow,islet,0.524323603,NO,,Fabp7,509134,1
514959.Dusp3,yellow,islet,0.524215673,NO,,Dusp3,514959,1
10004035928.Nosip,yellow,islet,0.524165703,NO,,Nosip,10004035928,1
10004034695.Zfp647,yellow,islet,0.524058659,NO,,Zfp647,10004034695,1
10002896796.Crct1,yellow,islet,0.523690359,NO,,Crct1,10002896796,1
510394.Dhcr7,yellow,islet,0.523171904,NO,,Dhcr7,510394,1
510665.Cirbp,yellow,islet,0.522522335,NO,,Cirbp,510665,1
504402.Prdx5,yellow,islet,0.522153435,NO,,Prdx5,504402,1
509394.Spock3,yellow,islet,0.521434715,NO,,Spock3,509394,1
10002924464.Ttc12,yellow,islet,0.521395135,NO,,Ttc12,10002924464,1
499214.Slc16a7,yellow,islet,0.521308532,NO,,Slc16a7,499214,1
10002949293.Zfp467,yellow,islet,0.520304939,NO,,Zfp467,10002949293,1
497926.Pls3,yellow,islet,0.520150891,NO,,Pls3,497926,1
517358.Arg1,yellow,islet,0.52009239,NO,,Arg1,517358,1
10004038305.Lsm11,yellow,islet,0.519981278,NO,,Lsm11,10004038305,1
502463.Ppp2r1b,yellow,islet,0.519641637,NO,,Ppp2r1b,502463,1
514983.Git1,yellow,islet,0.519622498,NO,,Git1,514983,1
511986.Msantd3,yellow,islet,0.51941639,NO,,Msantd3,511986,1
10002902638.Dbx2,yellow,islet,0.519101517,NO,,Dbx2,10002902638,1
10002907635.Dhx35,yellow,islet,0.518746591,NO,,Dhx35,10002907635,1
10002678521.Elovl6,yellow,islet,0.518707811,NO,,Elovl6,10002678521,1
10002928537.Rgs20,yellow,islet,0.518669775,NO,,Rgs20,10002928537,1
509362.Rab19,yellow,islet,0.518558055,NO,,Rab19,509362,1
10002902127.Mmd2,yellow,islet,0.518312335,NO,,Mmd2,10002902127,1
10002951599.Ephb2,yellow,islet,0.518021122,NO,,Ephb2,10002951599,1
513728.Zfp239,yellow,islet,0.517935969,NO,,Zfp239,513728,1
514464.Gm9614,yellow,islet,0.51791306,NO,,Gm9614,514464,1
10002902069.D630003M21Rik,yellow,islet,0.517543721,NO,,D630003M21Rik,10002902069,1
504685.Grb10,yellow,islet,0.517484657,NO,,Grb10,504685,1
514263.Ppp1r2,yellow,islet,0.517484125,NO,,Ppp1r2,514263,1
504383.Lgr5,yellow,islet,0.517338984,NO,,Lgr5,504383,1
501450.Rabepk,yellow,islet,0.516802463,NO,,Rabepk,501450,1
502693.Akr1b8,yellow,islet,0.516774367,NO,,Akr1b8,502693,1
10002905162.Fbxo27,yellow,islet,0.516560103,NO,,Fbxo27,10002905162,1
504855.Nme5,yellow,islet,0.51649019,NO,,Nme5,504855,1
513133.Slc25a20,yellow,islet,0.516394098,NO,,Slc25a20,513133,1
507661.Sntg1,yellow,islet,0.516379602,NO,,Sntg1,507661,1
10002909078.Tmeff1,yellow,islet,0.516082878,NO,,Tmeff1,10002909078,1
10003842811.Gm35986,yellow,islet,0.515906989,NO,,Gm35986,10003842811,1
10002914131.Ptchd1,yellow,islet,0.515764202,NO,,Ptchd1,10002914131,1
10002899573.Nrxn1,yellow,islet,0.515727071,NO,,Nrxn1,10002899573,1
10002903299.Slc1a1,yellow,islet,0.515631355,NO,,Slc1a1,10002903299,1
505605.Fez1,yellow,islet,0.514941508,NO,,Fez1,505605,1
10002944895.Sugt1,yellow,islet,0.514681911,NO,,Sugt1,10002944895,1
10002913178.Tspan12,yellow,islet,0.513627638,NO,,Tspan12,10002913178,1
10002917564.Agtr1a,yellow,islet,0.513089108,NO,,Agtr1a,10002917564,1
10002901791.Tmem59l,yellow,islet,0.512792812,NO,,Tmem59l,10002901791,1
500342.Fhl1,yellow,islet,0.512755721,NO,,Fhl1,500342,1
10003116899.Rbfox3,yellow,islet,0.512324943,NO,,Rbfox3,10003116899,1
503359.Cd151,yellow,islet,0.512161349,NO,,Cd151,503359,1
10002897914.Il15ra,yellow,islet,0.511893992,NO,,Il15ra,10002897914,1
507044.Nrsn1,yellow,islet,0.511483027,NO,,Nrsn1,507044,1
507945.Cacna2d2,yellow,islet,0.510965486,NO,,Cacna2d2,507945,1
516956.Lrrn4cl,yellow,islet,0.510940067,NO,,Lrrn4cl,516956,1
10002912097.Fdps,yellow,islet,0.510920548,NO,,Fdps,10002912097,1
10002908191.Btbd35f23,yellow,islet,0.510648379,NO,,Btbd35f23,10002908191,1
10002900960.Trim24,yellow,islet,0.510618145,NO,,Trim24,10002900960,1
10002917281.Abcc12,yellow,islet,0.510539964,NO,,Abcc12,10002917281,1
10002901409.Kdm7a,yellow,islet,0.510516505,NO,,Kdm7a,10002901409,1
10004033290.Stk33,yellow,islet,0.509612158,NO,,Stk33,10004033290,1
509498.Apmap,yellow,islet,0.509530159,NO,,Apmap,509498,1
500429.Unc13a,yellow,islet,0.509234349,NO,,Unc13a,500429,1
497786.Calhm6,yellow,islet,0.508938261,NO,,Calhm6,497786,1
513520.Lefty1,yellow,islet,0.508933719,NO,,Lefty1,513520,1
512086.Tram1l1,yellow,islet,0.508749269,NO,,Tram1l1,512086,1
1008896.Ech1,yellow,islet,0.508618384,NO,,Ech1,1008896,1
10002912872.Ano10,yellow,islet,0.508033452,NO,,Ano10,10002912872,1
10003842656.Rtl4,yellow,islet,0.507605415,NO,,Rtl4,10003842656,1
10002173039.Sf3a3,yellow,islet,0.50748856,NO,,Sf3a3,10002173039,1
10002898491.Rnf19a,yellow,islet,0.507477003,NO,,Rnf19a,10002898491,1
10002950728.Ugt8a,yellow,islet,0.507408194,NO,,Ugt8a,10002950728,1
1015321.Kin,yellow,islet,0.507011948,NO,,Kin,1015321,1
10002935949.Kbtbd11,yellow,islet,0.506717344,NO,,Kbtbd11,10002935949,1
10002950623.1700025G04Rik,yellow,islet,0.506603892,NO,,1700025G04Rik,10002950623,1
