Accession,module,tissue_origin,kME_module,multiple_tissues,transcript,gene_symbol,entrez_ID,numb_tissues
508035.Trappc9,brown,islet,0.472111172,NO,,Trappc9,508035,1
499808.Sox11,brown,islet,0.471730891,NO,,Sox11,499808,1
501653.Sh3glb1,brown,islet,0.471591709,NO,,Sh3glb1,501653,1
10003837011.Rbbp7,brown,islet,0.471349929,NO,,Rbbp7,10003837011,1
10003839678.Ccm2,brown,islet,0.470981405,NO,,Ccm2,10003839678,1
10003845540.Adgrb3,brown,islet,0.47064453,NO,,Adgrb3,10003845540,1
10003839142.Usp45,brown,islet,0.47053655,NO,,Usp45,10003839142,1
507996.Cdan1,brown,islet,0.470076712,NO,,Cdan1,507996,1
10003839837.Psmb2,brown,islet,0.469971611,NO,,Psmb2,10003839837,1
10003840465.1600020E01Rik,brown,islet,0.469503223,NO,,1600020E01Rik,10003840465,1
501239.Alkbh8,brown,islet,0.469055725,NO,,Alkbh8,501239,1
506217.Gm42959,brown,islet,0.469013327,NO,,Gm42959,506217,1
10002909571.BC051142,brown,islet,0.468621025,NO,,BC051142,10002909571,1
510524.Cdk5rap2,brown,islet,0.468265328,NO,,Cdk5rap2,510524,1
505832.Rbm5,brown,islet,0.467527881,NO,,Rbm5,505832,1
10003844442.Cdc14b,brown,islet,0.467219734,NO,,Cdc14b,10003844442,1
10004033786.Ikbkg,brown,islet,0.467196768,NO,,Ikbkg,10004033786,1
511363.Ralgapa1,brown,islet,0.466813578,NO,,Ralgapa1,511363,1
10004034097.Polr3a,brown,islet,0.466129545,NO,,Polr3a,10004034097,1
507003.A030005L19Rik,brown,islet,0.464917892,NO,,A030005L19Rik,507003,1
497980.Gm4032,brown,islet,0.464892074,NO,,Gm4032,497980,1
512961.Micall1,brown,islet,0.464479321,NO,,Micall1,512961,1
10002905008.Taf4,brown,islet,0.464399467,NO,,Taf4,10002905008,1
10003117558.Cntnap1,brown,islet,0.464324553,NO,,Cntnap1,10003117558,1
10003839932.Stag2,brown,islet,0.46407729,NO,,Stag2,10003839932,1
10003843271.Ctnna2,brown,islet,0.464051835,NO,,Ctnna2,10003843271,1
10002898254.Arap3,brown,islet,0.463789579,NO,,Arap3,10002898254,1
10004034952.Nnat,brown,islet,0.463432126,NO,,Nnat,10004034952,1
10003844851.Rsf1,brown,islet,0.463190195,NO,,Rsf1,10003844851,1
10004034638.Nrn1l,brown,islet,0.463177477,NO,,Nrn1l,10004034638,1
10003840202.Nfia,brown,islet,0.462057121,NO,,Nfia,10003840202,1
499408.4933422A05Rik,brown,islet,0.462028349,NO,,4933422A05Rik,499408,1
10002904762.Adamts10,brown,islet,0.461717045,NO,,Adamts10,10002904762,1
10002909871.Dancr,brown,islet,0.461194835,NO,,Dancr,10002909871,1
10003117077.Yod1,brown,islet,0.461024872,NO,,Yod1,10003117077,1
10002897210.Ano9,brown,islet,0.460901899,NO,,Ano9,10002897210,1
10003116002.Wwox,brown,islet,0.460804891,NO,,Wwox,10003116002,1
10003845499.1700110I01Rik,brown,islet,0.4606736,NO,,1700110I01Rik,10003845499,1
506813.Ccm2,brown,islet,0.460490377,NO,,Ccm2,506813,1
10003838028.Gm1043,brown,islet,0.460350505,NO,,Gm1043,10003838028,1
10003117474.Gm18899,brown,islet,0.459751219,NO,,Gm18899,10003117474,1
10002915856.Ikbke,brown,islet,0.459273573,NO,,Ikbke,10002915856,1
10002926123.Gm7910,brown,islet,0.459215007,NO,,Gm7910,10002926123,1
518951.Dus3l,brown,islet,0.458999446,NO,,Dus3l,518951,1
10002907448.Fam228b,brown,islet,0.458683435,NO,,Fam228b,10002907448,1
506611.Peg3,brown,islet,0.458204662,NO,,Peg3,506611,1
509649.Dclk1,brown,islet,0.4582005,NO,,Dclk1,509649,1
499523.Wnt6,brown,islet,0.458184864,NO,,Wnt6,499523,1
10004034917.Rexo5,brown,islet,0.457946308,NO,,Rexo5,10004034917,1
519187.Btbd35f23,brown,islet,0.457686786,NO,,Btbd35f23,519187,1
519827.Myt1l,brown,islet,0.457579959,NO,,Myt1l,519827,1
501537.Sumf1,brown,islet,0.457542089,NO,,Sumf1,501537,1
498504.Grb14,brown,islet,0.457323114,NO,,Grb14,498504,1
516036.Map4k3,brown,islet,0.457264287,NO,,Map4k3,516036,1
10003116154.Dyrk1b,brown,islet,0.457139277,NO,,Dyrk1b,10003116154,1
10004034730.Skiv2l,brown,islet,0.456901142,NO,,Skiv2l,10004034730,1
512873.Proz,brown,islet,0.455584213,NO,,Proz,512873,1
505076.Gm20632,brown,islet,0.45488874,NO,,Gm20632,505076,1
10003837658.Rictor,brown,islet,0.454633298,NO,,Rictor,10003837658,1
507659.Aifm2,brown,islet,0.454612954,NO,,Aifm2,507659,1
10004035147.Tenm3,brown,islet,0.454601041,NO,,Tenm3,10004035147,1
10004033819.Tars2,brown,islet,0.454059686,NO,,Tars2,10004033819,1
10004034476.Tada2a,brown,islet,0.453384596,NO,,Tada2a,10004034476,1
1374254.Bud13,brown,islet,0.453302829,NO,,Bud13,1374254,1
10003844280.Dip2b,brown,islet,0.452414221,NO,,Dip2b,10003844280,1
10003844856.Fchsd2,brown,islet,0.452402184,NO,,Fchsd2,10003844856,1
10003837688.Gm10409,brown,islet,0.452358486,NO,,Gm10409,10003837688,1
507475.Arhgef5,brown,islet,0.452055961,NO,,Arhgef5,507475,1
10002900153.Cfap74,brown,islet,0.451783192,NO,,Cfap74,10002900153,1
506712.Kctd2,brown,islet,0.451772798,NO,,Kctd2,506712,1
497751.Cop1,brown,islet,0.451596733,NO,,Cop1,497751,1
10003838852.Glis3,brown,islet,0.451581535,NO,,Glis3,10003838852,1
10002936182.Scai,brown,islet,0.451575578,NO,,Scai,10002936182,1
10002917030.Stkld1,brown,islet,0.45157341,NO,,Stkld1,10002917030,1
518002.Mpp7,brown,islet,0.451173055,NO,,Mpp7,518002,1
514275.Cerkl,brown,islet,0.451122531,NO,,Cerkl,514275,1
505750.Tjp1,brown,islet,0.451014146,NO,,Tjp1,505750,1
10003844796.Gm44973,brown,islet,0.450817847,NO,,Gm44973,10003844796,1
10003844194.St6gal1,brown,islet,0.450796814,NO,,St6gal1,10003844194,1
10003114221.Ank3,brown,islet,0.45071539,NO,,Ank3,10003114221,1
10003839740.Dlc1,brown,islet,0.449993954,NO,,Dlc1,10003839740,1
10002911178.Mcc,brown,islet,0.449977206,NO,,Mcc,10002911178,1
10002932815.Mrps31,brown,islet,0.449352349,NO,,Mrps31,10002932815,1
10003844912.Atxn2,brown,islet,0.449293382,NO,,Atxn2,10003844912,1
10003838880.Ppp1r9a,brown,islet,0.448680352,NO,,Ppp1r9a,10003838880,1
10003840627.Rpn2,brown,islet,0.448560521,NO,,Rpn2,10003840627,1
502466.Anks3,brown,islet,0.448505569,NO,,Anks3,502466,1
10002902181.Olfm4,brown,islet,0.448282909,NO,,Olfm4,10002902181,1
1376775.Erdr1,brown,islet,0.447189681,NO,,Erdr1,1376775,1
511079.Zfp827,brown,islet,0.446993912,NO,,Zfp827,511079,1
519409.9130017K11Rik,brown,islet,0.446832558,NO,,9130017K11Rik,519409,1
10003842821.Ptprj,brown,islet,0.446693894,NO,,Ptprj,10003842821,1
504932.Dele1,brown,islet,0.446550903,NO,,Dele1,504932,1
10002898039.Rgs9,brown,islet,0.445778399,NO,,Rgs9,10002898039,1
10003838810.A330023F24Rik,brown,islet,0.445638663,NO,,A330023F24Rik,10003838810,1
503043.Plekhg3,brown,islet,0.445533099,NO,,Plekhg3,503043,1
10004035806.4732440D04Rik,brown,islet,0.44542396,NO,,4732440D04Rik,10004035806,1
10004034032.Slf2,brown,islet,0.445345984,NO,,Slf2,10004034032,1
518484.Zfp811,brown,islet,0.445034412,NO,,Zfp811,518484,1
10003839930.Gria3,brown,islet,0.444757732,NO,,Gria3,10003839930,1
517970.Agrn,brown,islet,0.444439209,NO,,Agrn,517970,1
501424.B2m,brown,islet,0.444403541,NO,,B2m,501424,1
10003839269.Myo1b,brown,islet,0.444335629,NO,,Myo1b,10003839269,1
10004036050.Cyp27b1,brown,islet,0.444113486,NO,,Cyp27b1,10004036050,1
10003843868.Abhd17b,brown,islet,0.444026045,NO,,Abhd17b,10003843868,1
517038.Sbf1,brown,islet,0.443951162,NO,,Sbf1,517038,1
519637.Parp8,brown,islet,0.443136657,NO,,Parp8,519637,1
508309.Prrt2,brown,islet,0.442445007,NO,,Prrt2,508309,1
10002897605.Mlh1,brown,islet,0.441980544,NO,,Mlh1,10002897605,1
509601.Nbea,brown,islet,0.441888852,NO,,Nbea,509601,1
504997.Tox,brown,islet,0.441744545,NO,,Tox,504997,1
10004037109.Zcchc3,brown,islet,0.4412946,NO,,Zcchc3,10004037109,1
10003844807.Cpm,brown,islet,0.440645444,NO,,Cpm,10003844807,1
10003845461.Cep350,brown,islet,0.43948715,NO,,Cep350,10003845461,1
499812.Sf3b1,brown,islet,0.439336886,NO,,Sf3b1,499812,1
10002901632.Rev3l,brown,islet,0.439277723,NO,,Rev3l,10002901632,1
10004033140.Klf5,brown,islet,0.439023912,NO,,Klf5,10004033140,1
10003837288.Baz2b,brown,islet,0.438960765,NO,,Baz2b,10003837288,1
505520.Septin8,brown,islet,0.438585403,NO,,Septin8,505520,1
516118.Rsbn1l,brown,islet,0.438317506,NO,,Rsbn1l,516118,1
506614.Slc19a2,brown,islet,0.437943054,NO,,Slc19a2,506614,1
518912.Adgrb3,brown,islet,0.437886349,NO,,Adgrb3,518912,1
10003837797.Nxn,brown,islet,0.437595437,NO,,Nxn,10003837797,1
10004033168.Arntl,brown,islet,0.437309263,NO,,Arntl,10004033168,1
10003838322.Plcl1,brown,islet,0.436809815,NO,,Plcl1,10003838322,1
10002946665.Adgrl3,brown,islet,0.436369177,NO,,Adgrl3,10002946665,1
514621.Trpm3,brown,islet,0.436272315,NO,,Trpm3,514621,1
515422.Maml3,brown,islet,0.435719679,NO,,Maml3,515422,1
511249.Ezh1,brown,islet,0.435395678,NO,,Ezh1,511249,1
507426.Arid1a,brown,islet,0.434945246,NO,,Arid1a,507426,1
10003844064.Zfand3,brown,islet,0.432977459,NO,,Zfand3,10003844064,1
10004037854.Tacc2,brown,islet,0.432885505,NO,,Tacc2,10004037854,1
10003841864.Kcnb2,brown,islet,0.431951638,NO,,Kcnb2,10003841864,1
10003844287.Tfcp2,brown,islet,0.431842032,NO,,Tfcp2,10003844287,1
498970.Ublcp1,brown,islet,0.429982539,NO,,Ublcp1,498970,1
10004037557.Mtx3,brown,islet,0.429636506,NO,,Mtx3,10004037557,1
507101.Mrps14,brown,islet,0.429310994,NO,,Mrps14,507101,1
514724.Zcchc14,brown,islet,0.429254939,NO,,Zcchc14,514724,1
10004035170.Ypel2,brown,islet,0.429077196,NO,,Ypel2,10004035170,1
504166.Hook2,brown,islet,0.42816443,NO,,Hook2,504166,1
513365.Ermard,brown,islet,0.428114642,NO,,Ermard,513365,1
10002918606.Adck5,brown,islet,0.42768437,NO,,Adck5,10002918606,1
10002904925.Col24a1,brown,islet,0.427523814,NO,,Col24a1,10002904925,1
10003839224.Fbxw7,brown,islet,0.427512185,NO,,Fbxw7,10003839224,1
10002904443.Rrnad1,brown,islet,0.427491424,NO,,Rrnad1,10002904443,1
10003840531.Mbd5,brown,islet,0.427196022,NO,,Mbd5,10003840531,1
519135.Rhebl1,brown,islet,0.427015134,NO,,Rhebl1,519135,1
10003843688.Gm7645,brown,islet,0.426892325,NO,,Gm7645,10003843688,1
10002916186.Brd8,brown,islet,0.426724901,NO,,Brd8,10002916186,1
10003844417.Rab24,brown,islet,0.426720036,NO,,Rab24,10003844417,1
497707.Ppp1r9a,brown,islet,0.425682115,NO,,Ppp1r9a,497707,1
10003114785.Gm45042,brown,islet,0.424660151,NO,,Gm45042,10003114785,1
10003117904.Bcl2,brown,islet,0.424546756,NO,,Bcl2,10003117904,1
10002908660.Slc39a2,brown,islet,0.424537367,NO,,Slc39a2,10002908660,1
10003844099.Zfand3,brown,islet,0.424314114,NO,,Zfand3,10003844099,1
10002910755.Rnf111,brown,islet,0.423947986,NO,,Rnf111,10002910755,1
503305.H3f3b,brown,islet,0.423411453,NO,,H3f3b,503305,1
10002172027.Hist1h2bq,brown,islet,0.423309416,NO,,Hist1h2bq,10002172027,1
516542.Nr4a2,brown,islet,0.423155468,NO,,Nr4a2,516542,1
10002906470.Cntrob,brown,islet,0.422790638,NO,,Cntrob,10002906470,1
516186.Ankrd10,brown,islet,0.422787542,NO,,Ankrd10,516186,1
506180.Tmtc2,brown,islet,0.421412574,NO,,Tmtc2,506180,1
518632.Ube2w,brown,islet,0.421273168,NO,,Ube2w,518632,1
10004035801.Dock5,brown,islet,0.421081989,NO,,Dock5,10004035801,1
10004036159.Dmwd,brown,islet,0.421003724,NO,,Dmwd,10004036159,1
499925.Tnrc6a,brown,islet,0.42022975,NO,,Tnrc6a,499925,1
10002909430.Dgka,brown,islet,0.419982716,NO,,Dgka,10002909430,1
10003840165.Fgfr2,brown,islet,0.41920371,NO,,Fgfr2,10003840165,1
10003843374.Ehmt1,brown,islet,0.419102314,NO,,Ehmt1,10003843374,1
10002936491.AU020206,brown,islet,0.418887107,NO,,AU020206,10002936491,1
10004036450.Pgap1,brown,islet,0.418457742,NO,,Pgap1,10004036450,1
498123.Ttc28,brown,islet,0.418233166,NO,,Ttc28,498123,1
10003842006.Sart1,brown,islet,0.417891636,NO,,Sart1,10003842006,1
10003841714.Cers6,brown,islet,0.417429726,NO,,Cers6,10003841714,1
10002897078.Gm50428,brown,islet,0.417124688,NO,,Gm50428,10002897078,1
10004037924.N4bp1,brown,islet,0.417017343,NO,,N4bp1,10004037924,1
10004036569.Fbxl2,brown,islet,0.416660029,NO,,Fbxl2,10004036569,1
504013.Gm14414,brown,islet,0.416488788,NO,,Gm14414,504013,1
501070.Meis1,brown,islet,0.41646358,NO,,Meis1,501070,1
508692.Asgr1,brown,islet,0.416402537,NO,,Asgr1,508692,1
10002909987.Dennd4b,brown,islet,0.415521816,NO,,Dennd4b,10002909987,1
10003841609.Amy1,brown,islet,0.41513689,NO,,Amy1,10003841609,1
10004034610.Nt5dc1,brown,islet,0.414249648,NO,,Nt5dc1,10004034610,1
10003843901.Gnaq,brown,islet,0.413654463,NO,,Gnaq,10003843901,1
515969.E4f1,brown,islet,0.413068881,NO,,E4f1,515969,1
10002911665.Smpd2,brown,islet,0.412251027,NO,,Smpd2,10002911665,1
502830.3110082I17Rik,brown,islet,0.411972627,NO,,3110082I17Rik,502830,1
512534.Tbc1d24,brown,islet,0.41195764,NO,,Tbc1d24,512534,1
503354.Rapgef2,brown,islet,0.411771015,NO,,Rapgef2,503354,1
10002918394.Slc26a8,brown,islet,0.411599002,NO,,Slc26a8,10002918394,1
10002911583.Riok1,brown,islet,0.411338027,NO,,Riok1,10002911583,1
510686.Chd9,brown,islet,0.411099105,NO,,Chd9,510686,1
505785.Chek1,brown,islet,0.41040198,NO,,Chek1,505785,1
10003843519.Rack1,brown,islet,0.409690474,NO,,Rack1,10003843519,1
10002943954.1810026B05Rik,brown,islet,0.409147044,NO,,1810026B05Rik,10002943954,1
10003838228.Golim4,brown,islet,0.408856025,NO,,Golim4,10003838228,1
10003842239.Mast4,brown,islet,0.408598644,NO,,Mast4,10003842239,1
511687.Cdk3,brown,islet,0.408501694,NO,,Cdk3,511687,1
1476517.Gm973,brown,islet,0.40747205,NO,,Gm973,1476517,1
10003844740.Ncoa7,brown,islet,0.407166782,NO,,Ncoa7,10003844740,1
10003113527.Pde7a,brown,islet,0.40712721,NO,,Pde7a,10003113527,1
10003844702.Fto,brown,islet,0.406371538,NO,,Fto,10003844702,1
10002901661.Map4k5,brown,islet,0.406305238,NO,,Map4k5,10002901661,1
508870.Eaf1,brown,islet,0.405930828,NO,,Eaf1,508870,1
516509.Col20a1,brown,islet,0.405904987,NO,,Col20a1,516509,1
10002899600.Erdr1,brown,islet,0.405400749,NO,,Erdr1,10002899600,1
506676.Gm28047,brown,islet,0.405123991,NO,,Gm28047,506676,1
10004036152.Mettl17,brown,islet,0.405080451,NO,,Mettl17,10004036152,1
10003844573.Myo1d,brown,islet,0.40489887,NO,,Myo1d,10003844573,1
505246.Ralgds,brown,islet,0.40444656,NO,,Ralgds,505246,1
515227.Rfx2,brown,islet,0.40422971,NO,,Rfx2,515227,1
10002899292.Llgl2,brown,islet,0.403816105,NO,,Llgl2,10002899292,1
510642.9030625G05Rik,brown,islet,0.403742679,NO,,9030625G05Rik,510642,1
506493.Snx29,brown,islet,0.40356314,NO,,Snx29,506493,1
1380711.Stam2,brown,islet,0.403549631,NO,,Stam2,1380711,1
513476.Nbea,brown,islet,0.403324487,NO,,Nbea,513476,1
514070.Vps50,brown,islet,0.403034112,NO,,Vps50,514070,1
502717.Klhl11,brown,islet,0.402873011,NO,,Klhl11,502717,1
10003843131.Xrn1,brown,islet,0.402844754,NO,,Xrn1,10003843131,1
507400.Septin1,brown,islet,0.402806645,NO,,Septin1,507400,1
10004038254.Chd7,brown,islet,0.402633176,NO,,Chd7,10004038254,1
10002909830.Hnrnpdl,brown,islet,0.402404521,NO,,Hnrnpdl,10002909830,1
10003840263.Mbd5,brown,islet,0.402236932,NO,,Mbd5,10003840263,1
10003836323.Ece2,brown,islet,0.402135634,NO,,Ece2,10003836323,1
10004035824.B330016D10Rik,brown,islet,0.401983089,NO,,B330016D10Rik,10004035824,1
10003838992.Rhoj,brown,islet,0.401940215,NO,,Rhoj,10003838992,1
10002898267.Traf3ip1,brown,islet,0.401741178,NO,,Traf3ip1,10002898267,1
10002904299.Psors1c2,brown,islet,0.401623,NO,,Psors1c2,10002904299,1
10002904705.Zmym5,brown,islet,0.401576405,NO,,Zmym5,10002904705,1
1482887.Hbegf,brown,islet,0.401509392,NO,,Hbegf,1482887,1
518400.Cers6,brown,islet,0.401359254,NO,,Cers6,518400,1
10004036413.Hdac7,brown,islet,0.401340911,NO,,Hdac7,10004036413,1
10003845133.E230016M11Rik,brown,islet,0.401096327,NO,,E230016M11Rik,10003845133,1
10004033616.Abcc10,brown,islet,0.400591657,NO,,Abcc10,10004033616,1
10002912356.Glis3,brown,islet,0.40026928,NO,,Glis3,10002912356,1
10002908682.Phc3,brown,islet,0.400245584,NO,,Phc3,10002908682,1
508264.Kat6b,brown,islet,0.400103438,NO,,Kat6b,508264,1
10003839803.Fchsd2,brown,islet,0.399893487,NO,,Fchsd2,10003839803,1
503407.Wwox,brown,islet,0.399528995,NO,,Wwox,503407,1
10002951984.Ncdn,brown,islet,0.398388824,NO,,Ncdn,10002951984,1
514944.Vps13b,brown,islet,0.398339745,NO,,Vps13b,514944,1
10002946715.Kidins220,brown,islet,0.398006869,NO,,Kidins220,10002946715,1
10004037392.H4c14,brown,islet,0.3977764,NO,,H4c14,10004037392,1
10003837689.Gm3002,brown,islet,0.397753652,NO,,Gm3002,10003837689,1
10003839695.Tent2,brown,islet,0.397278869,NO,,Tent2,10003839695,1
500002.Rlf,brown,islet,0.397091908,NO,,Rlf,500002,1
10003837770.Tent2,brown,islet,0.396995888,NO,,Tent2,10003837770,1
10003845409.Ttll11,brown,islet,0.396983264,NO,,Ttll11,10003845409,1
499309.Nap1l5,brown,islet,0.396289965,NO,,Nap1l5,499309,1
10004035280.Ddx55,brown,islet,0.396274003,NO,,Ddx55,10004035280,1
503893.Pinx1,brown,islet,0.395820063,NO,,Pinx1,503893,1
10002904797.Mfsd4b4,brown,islet,0.395346976,NO,,Mfsd4b4,10002904797,1
507413.Cdk8,brown,islet,0.395339173,NO,,Cdk8,507413,1
501786.R3hdm2,brown,islet,0.395329838,NO,,R3hdm2,501786,1
10003842899.Gigyf2,brown,islet,0.39477329,NO,,Gigyf2,10003842899,1
10004034628.Dcaf17,brown,islet,0.394170094,NO,,Dcaf17,10004034628,1
507091.Abcd4,brown,islet,0.393661258,NO,,Abcd4,507091,1
10004037257.Magi2,brown,islet,0.393489814,NO,,Magi2,10004037257,1
517356.Hdac5,brown,islet,0.393474481,NO,,Hdac5,517356,1
10003838666.Zfp260,brown,islet,0.392981963,NO,,Zfp260,10003838666,1
1367715.Zmat3,brown,islet,0.392666991,NO,,Zmat3,1367715,1
510953.Lat,brown,islet,0.392563424,NO,,Lat,510953,1
10003116230.Tmem131,brown,islet,0.392254043,NO,,Tmem131,10003116230,1
10003842531.Pcdh7,brown,islet,0.392213809,NO,,Pcdh7,10003842531,1
10004038108.Zfp446,brown,islet,0.392113624,NO,,Zfp446,10004038108,1
10002946392.Ralgapa2,brown,islet,0.39167561,NO,,Ralgapa2,10002946392,1
517682.Gm48879,brown,islet,0.390812601,NO,,Gm48879,517682,1
10004034611.Tatdn3,brown,islet,0.39053422,NO,,Tatdn3,10004034611,1
10002940860.Gm27003,brown,islet,0.390360401,NO,,Gm27003,10002940860,1
10003844857.Mef2a,brown,islet,0.390348388,NO,,Mef2a,10003844857,1
516946.Uckl1,brown,islet,0.389976639,NO,,Uckl1,516946,1
10002950445.B230217O12Rik,brown,islet,0.38983317,NO,,B230217O12Rik,10002950445,1
10003843179.Gm6082,brown,islet,0.389277212,NO,,Gm6082,10003843179,1
515885.1700030N03Rik,brown,islet,0.38895837,NO,,1700030N03Rik,515885,1
10003844071.Zfp40,brown,islet,0.388893356,NO,,Zfp40,10003844071,1
500803.Dmc1,brown,islet,0.388114251,NO,,Dmc1,500803,1
10003843782.Gm10165,brown,islet,0.387940292,NO,,Gm10165,10003843782,1
10002912574.Gm8878,brown,islet,0.387938674,NO,,Gm8878,10002912574,1
10004033474.Cdc23,brown,islet,0.387701734,NO,,Cdc23,10004033474,1
10002915666.Timm44,brown,islet,0.387559643,NO,,Timm44,10002915666,1
10003845717.Ldhb-ps,brown,islet,0.387484027,NO,,Ldhb-ps,10003845717,1
10004034434.Doc2a,brown,islet,0.387215554,NO,,Doc2a,10004034434,1
10003839667.Mir99ahg,brown,islet,0.387060008,NO,,Mir99ahg,10003839667,1
10004033516.Gm26672,brown,islet,0.38662594,NO,,Gm26672,10004033516,1
10003843023.Myo10,brown,islet,0.386612796,NO,,Myo10,10003843023,1
10003838400.V1rg10,brown,islet,0.385741062,NO,,V1rg10,10003838400,1
511259.1700110C19Rik,brown,islet,0.385458515,NO,,1700110C19Rik,511259,1
10003838297.Gm22187,brown,islet,0.385231143,NO,,Gm22187,10003838297,1
10003844888.Vrk3,brown,islet,0.384565519,NO,,Vrk3,10003844888,1
501301.Susd6,brown,islet,0.384042025,NO,,Susd6,501301,1
10004035731.Gm28047,brown,islet,0.383251424,NO,,Gm28047,10004035731,1
10002908890.Terb1,brown,islet,0.382739394,NO,,Terb1,10002908890,1
10002905050.Ilf2,brown,islet,0.381985023,NO,,Ilf2,10002905050,1
10003845169.Cdc42,brown,islet,0.381585429,NO,,Cdc42,10003845169,1
10002946915.Vamp1,brown,islet,0.381483195,NO,,Vamp1,10002946915,1
10002678284.Pdgfa,brown,islet,0.380848697,NO,,Pdgfa,10002678284,1
10003837943.Sppl3,brown,islet,0.38069579,NO,,Sppl3,10003837943,1
10002949705.Gm43672,brown,islet,0.379986703,NO,,Gm43672,10002949705,1
10003839903.Gabpb1,brown,islet,0.379881687,NO,,Gabpb1,10003839903,1
10004036614.Zfpl1,brown,islet,0.379553395,NO,,Zfpl1,10004036614,1
10003842836.Fnbp4,brown,islet,0.37933262,NO,,Fnbp4,10003842836,1
10002945408.Cep192,brown,islet,0.378962302,NO,,Cep192,10002945408,1
500110.Capn7,brown,islet,0.378325117,NO,,Capn7,500110,1
10003844178.Fbxl7,brown,islet,0.378321845,NO,,Fbxl7,10003844178,1
10002910761.Gipr,brown,islet,0.377605795,NO,,Gipr,10002910761,1
518142.Ccdc28b,brown,islet,0.377286138,NO,,Ccdc28b,518142,1
10003117637.Rora,brown,islet,0.376808416,NO,,Rora,10003117637,1
515165.Gm49339,brown,islet,0.376748266,NO,,Gm49339,515165,1
500661.Amy1,brown,islet,0.375778289,NO,,Amy1,500661,1
510219.Lyrm1,brown,islet,0.37552013,NO,,Lyrm1,510219,1
10002949062.Ccdc148,brown,islet,0.375445868,NO,,Ccdc148,10002949062,1
10004033660.Gm49449,brown,islet,0.375384899,NO,,Gm49449,10004033660,1
10002913851.Adamts17,brown,islet,0.375363379,NO,,Adamts17,10002913851,1
1486289.Tsc22d2,brown,islet,0.375194476,NO,,Tsc22d2,1486289,1
10003836750.Foxk1,brown,islet,0.374816069,NO,,Foxk1,10003836750,1
10002905953.Mbip,brown,islet,0.374690436,NO,,Mbip,10002905953,1
509574.1700113B09Rik,brown,islet,0.374616153,NO,,1700113B09Rik,509574,1
504733.Itga2b,brown,islet,0.374400839,NO,,Itga2b,504733,1
10002951846.Stk39,brown,islet,0.374301157,NO,,Stk39,10002951846,1
10002951166.Cacna1b,brown,islet,0.374022187,NO,,Cacna1b,10002951166,1
10002918955.Erdr1,brown,islet,0.373518055,NO,,Erdr1,10002918955,1
10004034113.Fbxo4,brown,islet,0.373012899,NO,,Fbxo4,10004034113,1
10002901720.Il18bp,brown,islet,0.372735653,NO,,Il18bp,10002901720,1
10002914994.Mfsd10,brown,islet,0.372661197,NO,,Mfsd10,10002914994,1
10003113914.Prune2,brown,islet,0.372497575,NO,,Prune2,10003113914,1
510168.Cdc16,brown,islet,0.372215964,NO,,Cdc16,510168,1
10002951688.Plcd3,brown,islet,0.372111129,NO,,Plcd3,10002951688,1
1374482.Ccdc169,brown,islet,0.371757811,NO,,Ccdc169,1374482,1
512633.Eif2ak4,brown,islet,0.371748837,NO,,Eif2ak4,512633,1
517122.Tcf4,brown,islet,0.371133164,NO,,Tcf4,517122,1
504362.Trmu,brown,islet,0.371030765,NO,,Trmu,504362,1
510960.Bcor,brown,islet,0.370869537,NO,,Bcor,510960,1
10004036108.Olfr1372-ps1,brown,islet,0.370653103,NO,,Olfr1372-ps1,10004036108,1
503467.Adam8,brown,islet,0.370578262,NO,,Adam8,503467,1
10004033902.Ypel1,brown,islet,0.370393651,NO,,Ypel1,10004033902,1
10003844687.Nek1,brown,islet,0.36962715,NO,,Nek1,10003844687,1
513942.Rpp21,brown,islet,0.369625492,NO,,Rpp21,513942,1
10002909334.Gm15441,brown,islet,0.369577979,NO,,Gm15441,10002909334,1
10002899697.Dock6,brown,islet,0.369477894,NO,,Dock6,10002899697,1
518416.1700124L16Rik,brown,islet,0.369203471,NO,,1700124L16Rik,518416,1
10003842643.Klhl32,brown,islet,0.3684703,NO,,Klhl32,10003842643,1
10003840269.Trim2,brown,islet,0.368413042,NO,,Trim2,10003840269,1
10003844312.Dpf3,brown,islet,0.367600711,NO,,Dpf3,10003844312,1
10003839271.Dock10,brown,islet,0.367063113,NO,,Dock10,10003839271,1
10002897513.Ctdsp2,brown,islet,0.366935853,NO,,Ctdsp2,10002897513,1
517266.Tmem181a,brown,islet,0.366839981,NO,,Tmem181a,517266,1
10004033661.Bhlha9,brown,islet,0.366753158,NO,,Bhlha9,10004033661,1
10002922460.Bank1,brown,islet,0.366687519,NO,,Bank1,10002922460,1
502039.Pikfyve,brown,islet,0.36657902,NO,,Pikfyve,502039,1
519952.Plxna2,brown,islet,0.366387851,NO,,Plxna2,519952,1
10002915039.Otud5,brown,islet,0.365869306,NO,,Otud5,10002915039,1
10003837810.Ywhae,brown,islet,0.365825703,NO,,Ywhae,10003837810,1
517748.Gm15532,brown,islet,0.365469638,NO,,Gm15532,517748,1
516268.1110059E24Rik,brown,islet,0.365240779,NO,,1110059E24Rik,516268,1
10002909899.Chd7,brown,islet,0.364501117,NO,,Chd7,10002909899,1
505912.Nfkbie,brown,islet,0.364372265,NO,,Nfkbie,505912,1
507549.Gm6483,brown,islet,0.363958851,NO,,Gm6483,507549,1
498268.Birc2,brown,islet,0.363125013,NO,,Birc2,498268,1
513054.Sil1,brown,islet,0.362589964,NO,,Sil1,513054,1
