,Accession,module,tissue_origin,kME_module,multiple_tissues,gene_symbol,entrez_ID,numb_tissues,Sign
195,501894.Pip4p2,turquoise,gastroc,,NO,Pip4p2,,1,UNSIGNED
196,501904.Abhd13,turquoise,gastroc,,NO,Abhd13,,1,UNSIGNED
197,501923.Myom1,turquoise,gastroc,,NO,Myom1,,1,UNSIGNED
198,501929.Gm24614,turquoise,gastroc,,NO,Gm24614,,1,UNSIGNED
199,501951.Ero1lb,turquoise,gastroc,,NO,Ero1lb,,1,UNSIGNED
200,501964.Chrna9,turquoise,gastroc,,NO,Chrna9,,1,UNSIGNED
201,501969.Tmem42,turquoise,gastroc,,NO,Tmem42,,1,UNSIGNED
202,501979.1700125H20Rik,turquoise,gastroc,,NO,1700125H20Rik,,1,UNSIGNED
203,502011.Tapbp,turquoise,gastroc,,NO,Tapbp,,1,UNSIGNED
204,502043.Ltb4r1,turquoise,gastroc,,NO,Ltb4r1,,1,UNSIGNED
205,502053.Nmur1,turquoise,gastroc,,NO,Nmur1,,1,UNSIGNED
206,502086.Thap3,turquoise,gastroc,,NO,Thap3,,1,UNSIGNED
207,502124.Hnrnpul2,turquoise,gastroc,,NO,Hnrnpul2,,1,UNSIGNED
208,502214.Exoc4,turquoise,gastroc,,NO,Exoc4,,1,UNSIGNED
209,502217.Tcl1b4,turquoise,gastroc,,NO,Tcl1b4,,1,UNSIGNED
210,502243.Gabra1,turquoise,gastroc,,NO,Gabra1,,1,UNSIGNED
211,502246.Git2,turquoise,gastroc,,NO,Git2,,1,UNSIGNED
212,502257.Fpgt,turquoise,gastroc,,NO,Fpgt,,1,UNSIGNED
213,502262.Numbl,turquoise,gastroc,,NO,Numbl,,1,UNSIGNED
214,502343.St6gal1,turquoise,gastroc,,NO,St6gal1,,1,UNSIGNED
215,502345.Parp9,turquoise,gastroc,,NO,Parp9,,1,UNSIGNED
216,502353.Gm30674,turquoise,gastroc,,NO,Gm30674,,1,UNSIGNED
217,502362.Fam168a,turquoise,gastroc,,NO,Fam168a,,1,UNSIGNED
218,502376.Tomm6,turquoise,gastroc,,NO,Tomm6,,1,UNSIGNED
