,Accession,module,tissue_origin,kME_module,multiple_tissues,gene_symbol,entrez_ID,numb_tissues,Sign
1784,10004035014.Gm5597,blue,gastroc,,NO,Gm5597,,1,SIGNED
1785,10002918285.Gnal,blue,gastroc,,NO,Gnal,,1,SIGNED
1786,10002899290.Wdr66,blue,gastroc,,NO,Wdr66,,1,SIGNED
1787,10002906868.1700112D23Rik,blue,gastroc,,NO,1700112D23Rik,,1,SIGNED
1788,10002913207.Gm9068,blue,gastroc,,NO,Gm9068,,1,SIGNED
1789,10003837109.Gm14470,blue,gastroc,,NO,Gm14470,,1,SIGNED
1790,10003841482.Gm8202,blue,gastroc,,NO,Gm8202,,1,SIGNED
1791,10002906057.2610507B11Rik,blue,gastroc,,NO,2610507B11Rik,,1,SIGNED
1792,10003836970.Gm12728,blue,gastroc,,NO,Gm12728,,1,SIGNED
1793,10002910798.Gm7180,blue,gastroc,,NO,Gm7180,,1,SIGNED
1794,10002906627.Iars2,blue,gastroc,,NO,Iars2,,1,SIGNED
1795,10003845636.Gm8675,blue,gastroc,,NO,Gm8675,,1,SIGNED
1796,10002908010.Hoxb13,blue,gastroc,,NO,Hoxb13,,1,SIGNED
1797,10002896935.Gm6881,blue,gastroc,,NO,Gm6881,,1,SIGNED
1798,10004034623.Gm13493,blue,gastroc,,NO,Gm13493,,1,SIGNED
1799,504020.Sntb1,blue,gastroc,,NO,Sntb1,,1,SIGNED
1800,10003837039.Gm7222,blue,gastroc,,NO,Gm7222,,1,SIGNED
1801,512646.1700066M21Rik,blue,gastroc,,NO,1700066M21Rik,,1,SIGNED
1802,505321.Rala,blue,gastroc,,NO,Rala,,1,SIGNED
1803,507610.Zfhx4,blue,gastroc,,NO,Zfhx4,,1,SIGNED
1804,505085.Nkx6-2,blue,gastroc,,NO,Nkx6-2,,1,SIGNED
1805,10002919285.Setd7,blue,gastroc,,NO,Setd7,,1,SIGNED
1806,10002933541.Tarsl2,blue,gastroc,,NO,Tarsl2,,1,SIGNED
1807,10004033173.Gtf3c6,blue,gastroc,,NO,Gtf3c6,,1,SIGNED
1808,506109.Gnb5,blue,gastroc,,NO,Gnb5,,1,SIGNED
1809,513626.Galnt1,blue,gastroc,,NO,Galnt1,,1,SIGNED
1810,511714.Mfsd11,blue,gastroc,,NO,Mfsd11,,1,SIGNED
1811,10003837422.Gm13750,blue,gastroc,,NO,Gm13750,,1,SIGNED
1812,10003836182.Cbx3-ps1,blue,gastroc,,NO,Cbx3-ps1,,1,SIGNED
1813,10004033662.Magef1,blue,gastroc,,NO,Magef1,,1,SIGNED
1814,10002922858.Gm6075,blue,gastroc,,NO,Gm6075,,1,SIGNED
1815,10003836937.Gm11814,blue,gastroc,,NO,Gm11814,,1,SIGNED
1816,10002901138.Pid1,blue,gastroc,,NO,Pid1,,1,SIGNED
1817,10003845101.Gm11222,blue,gastroc,,NO,Gm11222,,1,SIGNED
1818,10002909395.Gm37580,blue,gastroc,,NO,Gm37580,,1,SIGNED
1819,10003837344.Gm14046,blue,gastroc,,NO,Gm14046,,1,SIGNED
1820,10003841892.Gm8392,blue,gastroc,,NO,Gm8392,,1,SIGNED
1821,10002933415.Gm6461,blue,gastroc,,NO,Gm6461,,1,SIGNED
1822,10004037450.Crkl,blue,gastroc,,NO,Crkl,,1,SIGNED
1823,511253.Hrct1,blue,gastroc,,NO,Hrct1,,1,SIGNED
1824,508994.Nudcd1,blue,gastroc,,NO,Nudcd1,,1,SIGNED
1825,10002916789.Agmo,blue,gastroc,,NO,Agmo,,1,SIGNED
1826,504948.Msl2,blue,gastroc,,NO,Msl2,,1,SIGNED
1827,498306.Wdr66,blue,gastroc,,NO,Wdr66,,1,SIGNED
1828,10002908545.Gm6985,blue,gastroc,,NO,Gm6985,,1,SIGNED
1829,505521.Gdpd1,blue,gastroc,,NO,Gdpd1,,1,SIGNED
1830,10002915393.Gm8041,blue,gastroc,,NO,Gm8041,,1,SIGNED
1831,10002903495.Gm14568,blue,gastroc,,NO,Gm14568,,1,SIGNED
1832,10002935147.Zc3h13,blue,gastroc,,NO,Zc3h13,,1,SIGNED
1833,10002909738.Tent4b,blue,gastroc,,NO,Tent4b,,1,SIGNED
1834,503272.4930518I17Rik,blue,gastroc,,NO,4930518I17Rik,,1,SIGNED
1835,10002910855.Rock2,blue,gastroc,,NO,Rock2,,1,SIGNED
1836,499339.Slc46a1,blue,gastroc,,NO,Slc46a1,,1,SIGNED
1837,10004034281.Zbtb44,blue,gastroc,,NO,Zbtb44,,1,SIGNED
1838,502404.Jade1,blue,gastroc,,NO,Jade1,,1,SIGNED
1839,10002900812.Synpo2,blue,gastroc,,NO,Synpo2,,1,SIGNED
1840,10002908353.Gm29718,blue,gastroc,,NO,Gm29718,,1,SIGNED
1841,10002924411.Gm6938,blue,gastroc,,NO,Gm6938,,1,SIGNED
1842,514304.Kcnj2,blue,gastroc,,NO,Kcnj2,,1,SIGNED
1843,519860.Hcfc2,blue,gastroc,,NO,Hcfc2,,1,SIGNED
1844,507109.Usp38,blue,gastroc,,NO,Usp38,,1,SIGNED
1845,10003837031.Gm14529,blue,gastroc,,NO,Gm14529,,1,SIGNED
1846,1012474.Podn,blue,gastroc,,NO,Podn,,1,SIGNED
1847,513309.Nipa2,blue,gastroc,,NO,Nipa2,,1,SIGNED
1848,508493.Cul1,blue,gastroc,,NO,Cul1,,1,SIGNED
1849,10002898783.Zfp944,blue,gastroc,,NO,Zfp944,,1,SIGNED
1850,10002906139.Gm9224,blue,gastroc,,NO,Gm9224,,1,SIGNED
1851,10003837466.Gm21362,blue,gastroc,,NO,Gm21362,,1,SIGNED
1852,511475.Ints8,blue,gastroc,,NO,Ints8,,1,SIGNED
1853,10002910469.Upf2,blue,gastroc,,NO,Upf2,,1,SIGNED
1854,10002901251.Gm6009,blue,gastroc,,NO,Gm6009,,1,SIGNED
1855,503051.Lactb2,blue,gastroc,,NO,Lactb2,,1,SIGNED
1856,1015199.Ldhb,blue,gastroc,,NO,Ldhb,,1,SIGNED
1857,499234.Trpc1,blue,gastroc,,NO,Trpc1,,1,SIGNED
1858,10002906643.Papolg,blue,gastroc,,NO,Papolg,,1,SIGNED
1859,10003844600.Gm5066,blue,gastroc,,NO,Gm5066,,1,SIGNED
1860,10002898632.Tbc1d12,blue,gastroc,,NO,Tbc1d12,,1,SIGNED
1861,518872.Papss2,blue,gastroc,,NO,Papss2,,1,SIGNED
1862,10004034266.Btbd35f23,blue,gastroc,,NO,Btbd35f23,,1,SIGNED
1863,510641.Tcerg1,blue,gastroc,,NO,Tcerg1,,1,SIGNED
1864,10002916226.Csl,blue,gastroc,,NO,Csl,,1,SIGNED
1865,498347.Crebzf,blue,gastroc,,NO,Crebzf,,1,SIGNED
1866,10002915218.Gm8132,blue,gastroc,,NO,Gm8132,,1,SIGNED
1867,10002899566.Ankrd44,blue,gastroc,,NO,Ankrd44,,1,SIGNED
1868,10002917341.Krtap10-4,blue,gastroc,,NO,Krtap10-4,,1,SIGNED
1869,10004037796.Cox11,blue,gastroc,,NO,Cox11,,1,SIGNED
1870,10002896406.Gm8168,blue,gastroc,,NO,Gm8168,,1,SIGNED
1871,10004038270.Gm14121,blue,gastroc,,NO,Gm14121,,1,SIGNED
1872,10003836458.Gm7842,blue,gastroc,,NO,Gm7842,,1,SIGNED
1873,1009049.Agfg1,blue,gastroc,,NO,Agfg1,,1,SIGNED
1874,10002908180.Guf1,blue,gastroc,,NO,Guf1,,1,SIGNED
1875,10002901283.Slc25a15,blue,gastroc,,NO,Slc25a15,,1,SIGNED
1876,10002899776.Gm7224,blue,gastroc,,NO,Gm7224,,1,SIGNED
1877,10002900075.Gm8425,blue,gastroc,,NO,Gm8425,,1,SIGNED
1878,10002937598.Gm6462,blue,gastroc,,NO,Gm6462,,1,SIGNED
1879,10002916676.Ipmk,blue,gastroc,,NO,Ipmk,,1,SIGNED
1880,515963.Ubr7,blue,gastroc,,NO,Ubr7,,1,SIGNED
1881,10002912150.Pm20d2,blue,gastroc,,NO,Pm20d2,,1,SIGNED
1882,500241.Tor1aip2,blue,gastroc,,NO,Tor1aip2,,1,SIGNED
1883,10004037666.Maf1,blue,gastroc,,NO,Maf1,,1,SIGNED
1884,10003839278.D2hgdh,blue,gastroc,,NO,D2hgdh,,1,SIGNED
1885,10002899379.Gm43304,blue,gastroc,,NO,Gm43304,,1,SIGNED
1886,1014617.Stx4a,blue,gastroc,,NO,Stx4a,,1,SIGNED
1887,505360.Acsl4,blue,gastroc,,NO,Acsl4,,1,SIGNED
1888,10002907514.Atad2b,blue,gastroc,,NO,Atad2b,,1,SIGNED
1889,10002911882.Rps6kb1,blue,gastroc,,NO,Rps6kb1,,1,SIGNED
1890,503656.Tgoln1,blue,gastroc,,NO,Tgoln1,,1,SIGNED
1891,10002916904.Snx13,blue,gastroc,,NO,Snx13,,1,SIGNED
1892,10002899008.Lyrm4,blue,gastroc,,NO,Lyrm4,,1,SIGNED
1893,498822.Prxl2c,blue,gastroc,,NO,Prxl2c,,1,SIGNED
1894,10002908124.Lrch1,blue,gastroc,,NO,Lrch1,,1,SIGNED
1895,10003842785.Rif1,blue,gastroc,,NO,Rif1,,1,SIGNED
1896,508699.Gm2223,blue,gastroc,,NO,Gm2223,,1,SIGNED
1897,499424.Tma16,blue,gastroc,,NO,Tma16,,1,SIGNED
1898,10003843958.Gm4899,blue,gastroc,,NO,Gm4899,,1,SIGNED
1899,10002919712.Pacrg,blue,gastroc,,NO,Pacrg,,1,SIGNED
1900,10002916168.Gm2975,blue,gastroc,,NO,Gm2975,,1,SIGNED
1901,10002930885.Gm6356,blue,gastroc,,NO,Gm6356,,1,SIGNED
1902,506981.Ldha,blue,gastroc,,NO,Ldha,,1,SIGNED
1903,10004037578.Abhd11os,blue,gastroc,,NO,Abhd11os,,1,SIGNED
1904,10002910422.Gm7997,blue,gastroc,,NO,Gm7997,,1,SIGNED
1905,10003839664.Qtrt2,blue,gastroc,,NO,Qtrt2,,1,SIGNED
1906,512132.Pde7a,blue,gastroc,,NO,Pde7a,,1,SIGNED
1907,10003836971.Gm12538,blue,gastroc,,NO,Gm12538,,1,SIGNED
1908,10002916657.Cdc42se2,blue,gastroc,,NO,Cdc42se2,,1,SIGNED
1909,501023.Baz1b,blue,gastroc,,NO,Baz1b,,1,SIGNED
1910,10002911967.Gm5234,blue,gastroc,,NO,Gm5234,,1,SIGNED
1911,500565.Ube2k,blue,gastroc,,NO,Ube2k,,1,SIGNED
1912,10004035289.Gm9434,blue,gastroc,,NO,Gm9434,,1,SIGNED
1913,10002912471.Vmn1r2,blue,gastroc,,NO,Vmn1r2,,1,SIGNED
1914,1476377.Gm44429,blue,gastroc,,NO,Gm44429,,1,SIGNED
1915,1488132.Gm6386,blue,gastroc,,NO,Gm6386,,1,SIGNED
1916,10003837040.Gm4913,blue,gastroc,,NO,Gm4913,,1,SIGNED
1917,10002899923.Tmcc3,blue,gastroc,,NO,Tmcc3,,1,SIGNED
1918,10003840678.Gm5995,blue,gastroc,,NO,Gm5995,,1,SIGNED
1919,10002912051.Rps4l-ps,blue,gastroc,,NO,Rps4l-ps,,1,SIGNED
1920,10003844601.Cbx3-ps8,blue,gastroc,,NO,Cbx3-ps8,,1,SIGNED
1921,10003118714.Clip4,blue,gastroc,,NO,Clip4,,1,SIGNED
1922,10002899579.Trappc13,blue,gastroc,,NO,Trappc13,,1,SIGNED
1923,501904.Abhd13,blue,gastroc,,NO,Abhd13,,1,SIGNED
1924,10004037737.6720427I07Rik,blue,gastroc,,NO,6720427I07Rik,,1,SIGNED
1925,10003846047.Gm5047,blue,gastroc,,NO,Gm5047,,1,SIGNED
1926,10002907112.Gm12792,blue,gastroc,,NO,Gm12792,,1,SIGNED
1927,10003845722.Gm6776,blue,gastroc,,NO,Gm6776,,1,SIGNED
1928,10002914793.Capn7,blue,gastroc,,NO,Capn7,,1,SIGNED
1929,10003836290.Gm8524,blue,gastroc,,NO,Gm8524,,1,SIGNED
1930,10002927357.Gm5698,blue,gastroc,,NO,Gm5698,,1,SIGNED
1931,10002939464.Amy2b,blue,gastroc,,NO,Amy2b,,1,SIGNED
1932,10002912377.Gm6751,blue,gastroc,,NO,Gm6751,,1,SIGNED
1933,503388.Gpat3,blue,gastroc,,NO,Gpat3,,1,SIGNED
1934,502343.St6gal1,blue,gastroc,,NO,St6gal1,,1,SIGNED
1935,513325.Mpdz,blue,gastroc,,NO,Mpdz,,1,SIGNED
1936,10002919070.Zranb2,blue,gastroc,,NO,Zranb2,,1,SIGNED
1937,10002919477.Lrrc14b,blue,gastroc,,NO,Lrrc14b,,1,SIGNED
1938,10003836450.Actg-ps1,blue,gastroc,,NO,Actg-ps1,,1,SIGNED
1939,591350.Arl14ep,blue,gastroc,,NO,Arl14ep,,1,SIGNED
1940,10002899895.Gm12129,blue,gastroc,,NO,Gm12129,,1,SIGNED
1941,10002900053.Aen,blue,gastroc,,NO,Aen,,1,SIGNED
1942,505286.Ywhag,blue,gastroc,,NO,Ywhag,,1,SIGNED
1943,10002898548.Bfar,blue,gastroc,,NO,Bfar,,1,SIGNED
1944,510393.Rad21,blue,gastroc,,NO,Rad21,,1,SIGNED
1945,10002908247.Gm1123,blue,gastroc,,NO,Gm1123,,1,SIGNED
1946,1372952.Arih1,blue,gastroc,,NO,Arih1,,1,SIGNED
1947,10002919093.Gm4918,blue,gastroc,,NO,Gm4918,,1,SIGNED
1948,10002903969.Gm9078,blue,gastroc,,NO,Gm9078,,1,SIGNED
1949,10002914214.Trib2,blue,gastroc,,NO,Trib2,,1,SIGNED
1950,498110.Grik3,blue,gastroc,,NO,Grik3,,1,SIGNED
1951,10003835697.Gm4828,blue,gastroc,,NO,Gm4828,,1,SIGNED
1952,10002926131.Gm43564,blue,gastroc,,NO,Gm43564,,1,SIGNED
1953,10002915986.Aqp6,blue,gastroc,,NO,Aqp6,,1,SIGNED
1954,10002910180.Vmn2r-ps53,blue,gastroc,,NO,Vmn2r-ps53,,1,SIGNED
1955,10002897372.Gm4928,blue,gastroc,,NO,Gm4928,,1,SIGNED
1956,10002919891.Mir695,blue,gastroc,,NO,Mir695,,1,SIGNED
1957,10004037104.Lyrm2,blue,gastroc,,NO,Lyrm2,,1,SIGNED
1958,10003835958.Gm7754,blue,gastroc,,NO,Gm7754,,1,SIGNED
1959,10002903523.Gm16166,blue,gastroc,,NO,Gm16166,,1,SIGNED
1960,504347.Psap,blue,gastroc,,NO,Psap,,1,SIGNED
1961,10002904125.Gm15163,blue,gastroc,,NO,Gm15163,,1,SIGNED
1962,10003837321.Rpsa-ps9,blue,gastroc,,NO,Rpsa-ps9,,1,SIGNED
1963,501491.Fgf1,blue,gastroc,,NO,Fgf1,,1,SIGNED
1964,10002931392.Rngtt,blue,gastroc,,NO,Rngtt,,1,SIGNED
1965,502124.Hnrnpul2,blue,gastroc,,NO,Hnrnpul2,,1,SIGNED
1966,10003837347.Gm13368,blue,gastroc,,NO,Gm13368,,1,SIGNED
1967,10003837424.Gm5828,blue,gastroc,,NO,Gm5828,,1,SIGNED
1968,1487211.Gt(ROSA)26Sor,blue,gastroc,,NO,Gt(ROSA)26Sor,,1,SIGNED
1969,10003846054.Gm4833,blue,gastroc,,NO,Gm4833,,1,SIGNED
1970,10004036262.Sacs,blue,gastroc,,NO,Sacs,,1,SIGNED
1971,10002898703.Gm7447,blue,gastroc,,NO,Gm7447,,1,SIGNED
1972,10004033581.Gcc1,blue,gastroc,,NO,Gcc1,,1,SIGNED
1973,511183.Sdha,blue,gastroc,,NO,Sdha,,1,SIGNED
1974,501686.Dlg1,blue,gastroc,,NO,Dlg1,,1,SIGNED
1975,10003837410.A630035G10Rik,blue,gastroc,,NO,A630035G10Rik,,1,SIGNED
1976,10004034677.Ano5,blue,gastroc,,NO,Ano5,,1,SIGNED
1977,10003836462.Gm4777,blue,gastroc,,NO,Gm4777,,1,SIGNED
1978,10004037185.Pole3,blue,gastroc,,NO,Pole3,,1,SIGNED
1979,10002914796.Tstd2,blue,gastroc,,NO,Tstd2,,1,SIGNED
1980,10002898092.Gm8188,blue,gastroc,,NO,Gm8188,,1,SIGNED
1981,10002907651.Gm7708,blue,gastroc,,NO,Gm7708,,1,SIGNED
1982,10002938457.Gm14000,blue,gastroc,,NO,Gm14000,,1,SIGNED
1983,515793.Crppa,blue,gastroc,,NO,Crppa,,1,SIGNED
1984,10004035803.H2bc7,blue,gastroc,,NO,H2bc7,,1,SIGNED
1985,10002943005.Gm16228,blue,gastroc,,NO,Gm16228,,1,SIGNED
1986,514214.Pex2,blue,gastroc,,NO,Pex2,,1,SIGNED
1987,10003844012.Lvrn,blue,gastroc,,NO,Lvrn,,1,SIGNED
1988,10003835948.Gm33467,blue,gastroc,,NO,Gm33467,,1,SIGNED
1989,10002898988.Gm13534,blue,gastroc,,NO,Gm13534,,1,SIGNED
1990,10004033403.Synj1,blue,gastroc,,NO,Synj1,,1,SIGNED
1991,10004034286.Zfp449,blue,gastroc,,NO,Zfp449,,1,SIGNED
1992,10002915697.Gm12722,blue,gastroc,,NO,Gm12722,,1,SIGNED
1993,10004036708.Cldn1,blue,gastroc,,NO,Cldn1,,1,SIGNED
1994,10002904488.Gm8908,blue,gastroc,,NO,Gm8908,,1,SIGNED
1995,511623.2610008E11Rik,blue,gastroc,,NO,2610008E11Rik,,1,SIGNED
1996,10003841907.Gm17946,blue,gastroc,,NO,Gm17946,,1,SIGNED
1997,10004034092.Utrn,blue,gastroc,,NO,Utrn,,1,SIGNED
1998,10002897728.Dcun1d3,blue,gastroc,,NO,Dcun1d3,,1,SIGNED
1999,10002929243.Hmcn2,blue,gastroc,,NO,Hmcn2,,1,SIGNED
2000,10002929495.H2bc13,blue,gastroc,,NO,H2bc13,,1,SIGNED
2001,1008789.Bod1l,blue,gastroc,,NO,Bod1l,,1,SIGNED
2002,497959.Cd38,blue,gastroc,,NO,Cd38,,1,SIGNED
2003,501847.Nudt4,blue,gastroc,,NO,Nudt4,,1,SIGNED
2004,10003836383.Gm4977,blue,gastroc,,NO,Gm4977,,1,SIGNED
2005,501570.Kpna4,blue,gastroc,,NO,Kpna4,,1,SIGNED
2006,512039.Ralgapa1,blue,gastroc,,NO,Ralgapa1,,1,SIGNED
2007,514843.Ap1g1,blue,gastroc,,NO,Ap1g1,,1,SIGNED
2008,10002916314.Gm9661,blue,gastroc,,NO,Gm9661,,1,SIGNED
2009,10004033658.H2bc1,blue,gastroc,,NO,H2bc1,,1,SIGNED
2010,10003836732.Gm10108,blue,gastroc,,NO,Gm10108,,1,SIGNED
2011,10003117077.Yod1,blue,gastroc,,NO,Yod1,,1,SIGNED
2012,10002917404.Nsdhl,blue,gastroc,,NO,Nsdhl,,1,SIGNED
2013,10004033338.H2bc13,blue,gastroc,,NO,H2bc13,,1,SIGNED
2014,504188.Lipc,blue,gastroc,,NO,Lipc,,1,SIGNED
2015,10002898779.Mbtps2,blue,gastroc,,NO,Mbtps2,,1,SIGNED
2016,10002922715.Gnl3l,blue,gastroc,,NO,Gnl3l,,1,SIGNED
2017,502979.Tmpo,blue,gastroc,,NO,Tmpo,,1,SIGNED
2018,10002900477.C2cd2,blue,gastroc,,NO,C2cd2,,1,SIGNED
2019,516053.Tmem41b,blue,gastroc,,NO,Tmem41b,,1,SIGNED
2020,10002913943.Zfp568,blue,gastroc,,NO,Zfp568,,1,SIGNED
2021,518080.Fam192a,blue,gastroc,,NO,Fam192a,,1,SIGNED
2022,10004034285.Lyrm9,blue,gastroc,,NO,Lyrm9,,1,SIGNED
2023,10003836808.Gm5314,blue,gastroc,,NO,Gm5314,,1,SIGNED
2024,10002906217.Gm5055,blue,gastroc,,NO,Gm5055,,1,SIGNED
2025,10002910842.Kdm7a,blue,gastroc,,NO,Kdm7a,,1,SIGNED
2026,10002912522.Atg14,blue,gastroc,,NO,Atg14,,1,SIGNED
2027,10004037697.Yes1,blue,gastroc,,NO,Yes1,,1,SIGNED
2028,10002897207.Btbd35f24,blue,gastroc,,NO,Btbd35f24,,1,SIGNED
2029,10002906372.Gm14911,blue,gastroc,,NO,Gm14911,,1,SIGNED
2030,517745.Araf,blue,gastroc,,NO,Araf,,1,SIGNED
2031,10003844349.Gm5434,blue,gastroc,,NO,Gm5434,,1,SIGNED
2032,504456.Kif2a,blue,gastroc,,NO,Kif2a,,1,SIGNED
2033,510789.Ccnd2,blue,gastroc,,NO,Ccnd2,,1,SIGNED
2034,501203.Sema3c,blue,gastroc,,NO,Sema3c,,1,SIGNED
2035,510543.Ppif,blue,gastroc,,NO,Ppif,,1,SIGNED
2036,10004037614.Pigc,blue,gastroc,,NO,Pigc,,1,SIGNED
2037,499231.Nedd9,blue,gastroc,,NO,Nedd9,,1,SIGNED
2038,10003836959.Gm11824,blue,gastroc,,NO,Gm11824,,1,SIGNED
2039,10002903440.Gm24925,blue,gastroc,,NO,Gm24925,,1,SIGNED
2040,10003836509.Gm46203,blue,gastroc,,NO,Gm46203,,1,SIGNED
2041,10002913187.Elmod2,blue,gastroc,,NO,Elmod2,,1,SIGNED
2042,503754.Lnpep,blue,gastroc,,NO,Lnpep,,1,SIGNED
2043,505455.Srpk2,blue,gastroc,,NO,Srpk2,,1,SIGNED
2044,10002910069.Oaz1,blue,gastroc,,NO,Oaz1,,1,SIGNED
2045,512868.Fam107b,blue,gastroc,,NO,Fam107b,,1,SIGNED
2046,10002905143.Rabif,blue,gastroc,,NO,Rabif,,1,SIGNED
2047,10002918467.Angel2,blue,gastroc,,NO,Angel2,,1,SIGNED
2048,10002906523.Pga5,blue,gastroc,,NO,Pga5,,1,SIGNED
2049,10003836846.Prdx6-ps2,blue,gastroc,,NO,Prdx6-ps2,,1,SIGNED
2050,10002904767.Gm9012,blue,gastroc,,NO,Gm9012,,1,SIGNED
2051,10002924861.Rasa2,blue,gastroc,,NO,Rasa2,,1,SIGNED
2052,10002914398.Prkacb,blue,gastroc,,NO,Prkacb,,1,SIGNED
2053,10002899767.Sdhb,blue,gastroc,,NO,Sdhb,,1,SIGNED
2054,10002905052.Tnpo1,blue,gastroc,,NO,Tnpo1,,1,SIGNED
2055,10002910765.Gm8495,blue,gastroc,,NO,Gm8495,,1,SIGNED
2056,10002914191.Gm43302,blue,gastroc,,NO,Gm43302,,1,SIGNED
2057,515971.Phka1,blue,gastroc,,NO,Phka1,,1,SIGNED
2058,514041.Trip4,blue,gastroc,,NO,Trip4,,1,SIGNED
2059,10003836478.Rpsa-ps2,blue,gastroc,,NO,Rpsa-ps2,,1,SIGNED
2060,10002927527.Agps,blue,gastroc,,NO,Agps,,1,SIGNED
2061,10003836944.Rpsa-ps11,blue,gastroc,,NO,Rpsa-ps11,,1,SIGNED
2062,10002913397.Foxn2,blue,gastroc,,NO,Foxn2,,1,SIGNED
2063,10003837131.Gm6394,blue,gastroc,,NO,Gm6394,,1,SIGNED
2064,10002908073.Gm14238,blue,gastroc,,NO,Gm14238,,1,SIGNED
2065,592553.Pla2g12a,blue,gastroc,,NO,Pla2g12a,,1,SIGNED
2066,514139.Ccni,blue,gastroc,,NO,Ccni,,1,SIGNED
2067,10002906532.Abhd10,blue,gastroc,,NO,Abhd10,,1,SIGNED
2068,10003839590.Map3k2,blue,gastroc,,NO,Map3k2,,1,SIGNED
2069,10003836221.Rpsa-ps4,blue,gastroc,,NO,Rpsa-ps4,,1,SIGNED
2070,10004037444.Gm15190,blue,gastroc,,NO,Gm15190,,1,SIGNED
2071,10003114535.BC048671,blue,gastroc,,NO,BC048671,,1,SIGNED
2072,10004037264.H3f3a-ps2,blue,gastroc,,NO,H3f3a-ps2,,1,SIGNED
2073,10002901322.Usp44,blue,gastroc,,NO,Usp44,,1,SIGNED
2074,10003837335.Gm13624,blue,gastroc,,NO,Gm13624,,1,SIGNED
2075,10002906711.Vegfa,blue,gastroc,,NO,Vegfa,,1,SIGNED
2076,507059.Elk3,blue,gastroc,,NO,Elk3,,1,SIGNED
2077,10002914139.Gm9290,blue,gastroc,,NO,Gm9290,,1,SIGNED
2078,501175.Cmip,blue,gastroc,,NO,Cmip,,1,SIGNED
2079,10002920747.Gm12152,blue,gastroc,,NO,Gm12152,,1,SIGNED
2080,10004033608.Rab23,blue,gastroc,,NO,Rab23,,1,SIGNED
2081,10004036841.Umps,blue,gastroc,,NO,Umps,,1,SIGNED
2082,510530.Ykt6,blue,gastroc,,NO,Ykt6,,1,SIGNED
2083,10004036276.St3gal6,blue,gastroc,,NO,St3gal6,,1,SIGNED
2084,10003837325.Gm13416,blue,gastroc,,NO,Gm13416,,1,SIGNED
2085,10002933317.Gm37565,blue,gastroc,,NO,Gm37565,,1,SIGNED
2086,10003845709.Gm9067,blue,gastroc,,NO,Gm9067,,1,SIGNED
2087,10002912348.Gm6008,blue,gastroc,,NO,Gm6008,,1,SIGNED
2088,500260.Galnt2l,blue,gastroc,,NO,Galnt2l,,1,SIGNED
2089,10002923433.Gm47620,blue,gastroc,,NO,Gm47620,,1,SIGNED
2090,507159.Ska2,blue,gastroc,,NO,Ska2,,1,SIGNED
2091,10004034381.Stk3,blue,gastroc,,NO,Stk3,,1,SIGNED
2092,10002897716.Gm13397,blue,gastroc,,NO,Gm13397,,1,SIGNED
2093,10004036047.H2bc15,blue,gastroc,,NO,H2bc15,,1,SIGNED
2094,510944.Otub2,blue,gastroc,,NO,Otub2,,1,SIGNED
2095,500690.Adam10,blue,gastroc,,NO,Adam10,,1,SIGNED
2096,10004034468.H2bc14,blue,gastroc,,NO,H2bc14,,1,SIGNED
2097,10003845811.Gm48355,blue,gastroc,,NO,Gm48355,,1,SIGNED
2098,10002909740.Sgcb,blue,gastroc,,NO,Sgcb,,1,SIGNED
2099,10004034910.H2bc15,blue,gastroc,,NO,H2bc15,,1,SIGNED
2100,10003837037.Gm8806,blue,gastroc,,NO,Gm8806,,1,SIGNED
2101,1480694.Zfp58,blue,gastroc,,NO,Zfp58,,1,SIGNED
2102,10003836201.Gm12183,blue,gastroc,,NO,Gm12183,,1,SIGNED
2103,10004036202.Olfr577,blue,gastroc,,NO,Olfr577,,1,SIGNED
2104,10003836644.Gm4973,blue,gastroc,,NO,Gm4973,,1,SIGNED
2105,10003837050.Gm6335,blue,gastroc,,NO,Gm6335,,1,SIGNED
2106,10002916895.Gm6883,blue,gastroc,,NO,Gm6883,,1,SIGNED
2107,10002906054.Ranbp2,blue,gastroc,,NO,Ranbp2,,1,SIGNED
2108,499410.Socs5,blue,gastroc,,NO,Socs5,,1,SIGNED
2109,10003836522.Gm18119,blue,gastroc,,NO,Gm18119,,1,SIGNED
2110,1014728.Ppp1r3c,blue,gastroc,,NO,Ppp1r3c,,1,SIGNED
2111,10002902831.Gm4995,blue,gastroc,,NO,Gm4995,,1,SIGNED
2112,10003836341.Gm21399,blue,gastroc,,NO,Gm21399,,1,SIGNED
2113,10004036494.H2bc15,blue,gastroc,,NO,H2bc15,,1,SIGNED
2114,10002913154.Vmn2r78,blue,gastroc,,NO,Vmn2r78,,1,SIGNED
2115,10002900507.Gm5160,blue,gastroc,,NO,Gm5160,,1,SIGNED
2116,499607.Commd6,blue,gastroc,,NO,Commd6,,1,SIGNED
2117,10004035734.Prss41,blue,gastroc,,NO,Prss41,,1,SIGNED
2118,10002911346.Gdi2,blue,gastroc,,NO,Gdi2,,1,SIGNED
2119,10002921515.Prex2,blue,gastroc,,NO,Prex2,,1,SIGNED
2120,10004036857.Zfp85,blue,gastroc,,NO,Zfp85,,1,SIGNED
2121,10004035003.H2bc9,blue,gastroc,,NO,H2bc9,,1,SIGNED
2122,10002917578.Cbx3-ps7,blue,gastroc,,NO,Cbx3-ps7,,1,SIGNED
2123,10004034138.Pigh,blue,gastroc,,NO,Pigh,,1,SIGNED
2124,10004034805.H2bc15,blue,gastroc,,NO,H2bc15,,1,SIGNED
