,Accession,module,tissue_origin,kME_module,multiple_tissues,gene_symbol,entrez_ID,numb_tissues,Sign
6402,10003842036.Sema6a,cyan,kidney,,NO,Sema6a,,1,SIGNED
6403,10003839840.Zcchc7,cyan,kidney,,NO,Zcchc7,,1,SIGNED
6404,10002929085.Kcnn3,cyan,kidney,,NO,Kcnn3,,1,SIGNED
6405,10004038295.Zmym2,cyan,kidney,,NO,Zmym2,,1,SIGNED
6406,10002945758.Rb1,cyan,kidney,,NO,Rb1,,1,SIGNED
6407,505176.Glg1,cyan,kidney,,NO,Glg1,,1,SIGNED
6408,10002678291.Rbm47,cyan,kidney,,NO,Rbm47,,1,SIGNED
6409,10003840300.Myh10,cyan,kidney,,NO,Myh10,,1,SIGNED
6410,10003846073.Lurap1l,cyan,kidney,,NO,Lurap1l,,1,SIGNED
6411,511071.Msantd2,cyan,kidney,,NO,Msantd2,,1,SIGNED
6412,515394.Ppp3ca,cyan,kidney,,NO,Ppp3ca,,1,SIGNED
6413,10003117520.Nlrc3,cyan,kidney,,NO,Nlrc3,,1,SIGNED
6414,10003118661.Nfe2l1,cyan,kidney,,NO,Nfe2l1,,1,SIGNED
6415,10003839710.Klf12,cyan,kidney,,NO,Klf12,,1,SIGNED
6416,10002904769.Wwc2,cyan,kidney,,NO,Wwc2,,1,SIGNED
6417,10003837387.Gm29141,cyan,kidney,,NO,Gm29141,,1,SIGNED
6418,10004037501.Mlh3,cyan,kidney,,NO,Mlh3,,1,SIGNED
6419,10002917745.Fnip2,cyan,kidney,,NO,Fnip2,,1,SIGNED
6420,10004033656.Arl5b,cyan,kidney,,NO,Arl5b,,1,SIGNED
6421,514572.Gm35558,cyan,kidney,,NO,Gm35558,,1,SIGNED
6422,10002906418.Camkk2,cyan,kidney,,NO,Camkk2,,1,SIGNED
6423,10002910274.Vmn1r234,cyan,kidney,,NO,Vmn1r234,,1,SIGNED
6424,10002904650.Sh3tc2,cyan,kidney,,NO,Sh3tc2,,1,SIGNED
6425,10003844990.Itpr2,cyan,kidney,,NO,Itpr2,,1,SIGNED
6426,10002950480.Pam,cyan,kidney,,NO,Pam,,1,SIGNED
6427,10003838909.Ccdc191,cyan,kidney,,NO,Ccdc191,,1,SIGNED
6428,503596.Dgkh,cyan,kidney,,NO,Dgkh,,1,SIGNED
6429,10002917007.Senp5,cyan,kidney,,NO,Senp5,,1,SIGNED
6430,10002950081.Cspp1,cyan,kidney,,NO,Cspp1,,1,SIGNED
6431,10003845169.Cdc42,cyan,kidney,,NO,Cdc42,,1,SIGNED
6432,10002942232.Gm24122,cyan,kidney,,NO,Gm24122,,1,SIGNED
6433,10003839974.Gm973,cyan,kidney,,NO,Gm973,,1,SIGNED
6434,502571.Igf1r,cyan,kidney,,NO,Igf1r,,1,SIGNED
6435,10004035075.Rdx,cyan,kidney,,NO,Rdx,,1,SIGNED
6436,10004037708.Atp6ap1,cyan,kidney,,NO,Atp6ap1,,1,SIGNED
6437,10004033300.Golga1,cyan,kidney,,NO,Golga1,,1,SIGNED
6438,10003837458.Tdrd5,cyan,kidney,,NO,Tdrd5,,1,SIGNED
6439,10004037200.C030005K06Rik,cyan,kidney,,NO,C030005K06Rik,,1,SIGNED
6440,10004035152.Braf,cyan,kidney,,NO,Braf,,1,SIGNED
6441,10003845768.Gm20768,cyan,kidney,,NO,Gm20768,,1,SIGNED
6442,10004033949.Pten,cyan,kidney,,NO,Pten,,1,SIGNED
6443,10003838953.Rnf125,cyan,kidney,,NO,Rnf125,,1,SIGNED
6444,519417.Kank1,cyan,kidney,,NO,Kank1,,1,SIGNED
6445,10002896872.Pi4ka,cyan,kidney,,NO,Pi4ka,,1,SIGNED
6446,10002916917.Spry2,cyan,kidney,,NO,Spry2,,1,SIGNED
6447,10004037039.Gabpb2,cyan,kidney,,NO,Gabpb2,,1,SIGNED
6448,10002939741.Gm31693,cyan,kidney,,NO,Gm31693,,1,SIGNED
6449,10003839010.St3gal1,cyan,kidney,,NO,St3gal1,,1,SIGNED
6450,10002933116.Cdk6,cyan,kidney,,NO,Cdk6,,1,SIGNED
6451,10003837507.Riok3,cyan,kidney,,NO,Riok3,,1,SIGNED
6452,10003843812.Fam49b,cyan,kidney,,NO,Fam49b,,1,SIGNED
6453,505505.Pam,cyan,kidney,,NO,Pam,,1,SIGNED
6454,505006.Itga9,cyan,kidney,,NO,Itga9,,1,SIGNED
6455,10002907804.Cubn,cyan,kidney,,NO,Cubn,,1,SIGNED
6456,10003114342.Kpna1,cyan,kidney,,NO,Kpna1,,1,SIGNED
6457,10004038176.Bend3,cyan,kidney,,NO,Bend3,,1,SIGNED
6458,10003843782.Gm10165,cyan,kidney,,NO,Gm10165,,1,SIGNED
6459,10003114294.Gm26626,cyan,kidney,,NO,Gm26626,,1,SIGNED
6460,10004036175.Gm49970,cyan,kidney,,NO,Gm49970,,1,SIGNED
6461,10003836830.Vgll4,cyan,kidney,,NO,Vgll4,,1,SIGNED
6462,504189.Klhl2,cyan,kidney,,NO,Klhl2,,1,SIGNED
6463,10004037026.Trim24,cyan,kidney,,NO,Trim24,,1,SIGNED
6464,10003840312.Gm38394,cyan,kidney,,NO,Gm38394,,1,SIGNED
6465,10002918001.Mgam,cyan,kidney,,NO,Mgam,,1,SIGNED
6466,499511.Lrig2,cyan,kidney,,NO,Lrig2,,1,SIGNED
6467,10002933684.Spint5,cyan,kidney,,NO,Spint5,,1,SIGNED
6468,10004033609.Braf,cyan,kidney,,NO,Braf,,1,SIGNED
6469,505586.Stat1,cyan,kidney,,NO,Stat1,,1,SIGNED
6470,506916.Skil,cyan,kidney,,NO,Skil,,1,SIGNED
6471,518826.Pdp2,cyan,kidney,,NO,Pdp2,,1,SIGNED
6472,518857.Mafb,cyan,kidney,,NO,Mafb,,1,SIGNED
6473,1475972.Mgam,cyan,kidney,,NO,Mgam,,1,SIGNED
6474,10003843148.Mrc2,cyan,kidney,,NO,Mrc2,,1,SIGNED
6475,517467.Stk17b,cyan,kidney,,NO,Stk17b,,1,SIGNED
6476,500551.Socs2,cyan,kidney,,NO,Socs2,,1,SIGNED
6477,513616.Soat1,cyan,kidney,,NO,Soat1,,1,SIGNED
6478,10002914833.Prag1,cyan,kidney,,NO,Prag1,,1,SIGNED
6479,10003115638.Zeb2os,cyan,kidney,,NO,Zeb2os,,1,SIGNED
6480,10002917625.Pkhd1,cyan,kidney,,NO,Pkhd1,,1,SIGNED
6481,501384.Exoc1,cyan,kidney,,NO,Exoc1,,1,SIGNED
6482,502273.Ppwd1,cyan,kidney,,NO,Ppwd1,,1,SIGNED
6483,503367.Ubox5,cyan,kidney,,NO,Ubox5,,1,SIGNED
6484,502555.Syne1,cyan,kidney,,NO,Syne1,,1,SIGNED
6485,10003845230.Pde4dip,cyan,kidney,,NO,Pde4dip,,1,SIGNED
6486,10004034976.Matr3,cyan,kidney,,NO,Matr3,,1,SIGNED
6487,10003842536.Ccdc62,cyan,kidney,,NO,Ccdc62,,1,SIGNED
6488,10004034155.Neil2,cyan,kidney,,NO,Neil2,,1,SIGNED
6489,506310.Homer1,cyan,kidney,,NO,Homer1,,1,SIGNED
6490,10003844417.Rab24,cyan,kidney,,NO,Rab24,,1,SIGNED
6491,10003842811.Gm35986,cyan,kidney,,NO,Gm35986,,1,SIGNED
6492,10002945471.Pdp2,cyan,kidney,,NO,Pdp2,,1,SIGNED
6493,10002914433.Gm12266,darkgreen,kidney,,NO,Gm12266,,1,SIGNED
6494,10002904812.Gm7784,darkgreen,kidney,,NO,Gm7784,,1,SIGNED
6495,10002901678.Ube2r2,darkgreen,kidney,,NO,Ube2r2,,1,SIGNED
6496,10002900262.Gm5652,darkgreen,kidney,,NO,Gm5652,,1,SIGNED
6497,10002914494.Gm11996,darkgreen,kidney,,NO,Gm11996,,1,SIGNED
6498,10003836895.Gm8927,darkgreen,kidney,,NO,Gm8927,,1,SIGNED
6499,10002901817.Gm10364,darkgreen,kidney,,NO,Gm10364,,1,SIGNED
6500,10002916051.Gm6773,darkgreen,kidney,,NO,Gm6773,,1,SIGNED
6501,10002909778.Gm7627,darkgreen,kidney,,NO,Gm7627,,1,SIGNED
6502,10002911952.Gm5177,darkgreen,kidney,,NO,Gm5177,,1,SIGNED
6503,10002899208.Gm26913,darkgreen,kidney,,NO,Gm26913,,1,SIGNED
6504,10002902058.Gm5210,darkgreen,kidney,,NO,Gm5210,,1,SIGNED
6505,10002914579.Gm6283,darkgreen,kidney,,NO,Gm6283,,1,SIGNED
6506,10002915030.Gm8614,darkgreen,kidney,,NO,Gm8614,,1,SIGNED
6507,10002905368.Gm5274,darkgreen,kidney,,NO,Gm5274,,1,SIGNED
6508,10002901566.Gm5272,darkgreen,kidney,,NO,Gm5272,,1,SIGNED
6509,10002898363.Gm13326,darkgreen,kidney,,NO,Gm13326,,1,SIGNED
6510,10002902312.Gm11658,darkgreen,kidney,,NO,Gm11658,,1,SIGNED
6511,10003841588.Gm6631,darkgreen,kidney,,NO,Gm6631,,1,SIGNED
6512,10002915404.Gm7132,darkgreen,kidney,,NO,Gm7132,,1,SIGNED
6513,10002916232.Gm9658,darkgreen,kidney,,NO,Gm9658,,1,SIGNED
6514,10002940720.Gm6216,darkgreen,kidney,,NO,Gm6216,,1,SIGNED
6515,10002921032.Gm9439,darkgreen,kidney,,NO,Gm9439,,1,SIGNED
6516,10003836654.Gm9114,darkgreen,kidney,,NO,Gm9114,,1,SIGNED
6517,10002903954.Gm6298,darkgreen,kidney,,NO,Gm6298,,1,SIGNED
6518,10002913242.Gm8100,darkgreen,kidney,,NO,Gm8100,,1,SIGNED
6519,10003837138.Gm11550,darkgreen,kidney,,NO,Gm11550,,1,SIGNED
6520,10003836606.Gm9358,darkgreen,kidney,,NO,Gm9358,,1,SIGNED
6521,10002902357.Gm2467,darkgreen,kidney,,NO,Gm2467,,1,SIGNED
6522,10003843011.Eno1,darkgreen,kidney,,NO,Eno1,,1,SIGNED
6523,10002907623.Gm8357,darkgreen,kidney,,NO,Gm8357,,1,SIGNED
6524,10002940176.Gm38326,darkgreen,kidney,,NO,Gm38326,,1,SIGNED
6525,10003836058.Gm6989,darkgreen,kidney,,NO,Gm6989,,1,SIGNED
6526,10002897607.Gm6441,darkgreen,kidney,,NO,Gm6441,,1,SIGNED
6527,10003837372.Gm10566,darkgreen,kidney,,NO,Gm10566,,1,SIGNED
6528,10002942415.Gm13677,darkgreen,kidney,,NO,Gm13677,,1,SIGNED
6529,10002906407.Gm5187,darkgreen,kidney,,NO,Gm5187,,1,SIGNED
6530,10002934334.Gm8659,darkgreen,kidney,,NO,Gm8659,,1,SIGNED
6531,10003840663.Gm6463,darkgreen,kidney,,NO,Gm6463,,1,SIGNED
6532,10002911426.Gm5183,darkgreen,kidney,,NO,Gm5183,,1,SIGNED
6533,10002914003.Gm12565,darkgreen,kidney,,NO,Gm12565,,1,SIGNED
6534,10003841605.Gm2345,darkgreen,kidney,,NO,Gm2345,,1,SIGNED
6535,10003842616.Gm44023,darkgreen,kidney,,NO,Gm44023,,1,SIGNED
6536,10002933569.Epb41l1,darkgreen,kidney,,NO,Epb41l1,,1,SIGNED
6537,10002914363.Atp4b,darkgreen,kidney,,NO,Atp4b,,1,SIGNED
6538,10004035872.Olfr220,darkgreen,kidney,,NO,Olfr220,,1,SIGNED
6539,10003117854.Gm26510,darkgreen,kidney,,NO,Gm26510,,1,SIGNED
6540,10002917515.Gm20498,darkgreen,kidney,,NO,Gm20498,,1,SIGNED
6541,10002909262.Gm34585,darkgreen,kidney,,NO,Gm34585,,1,SIGNED
6542,10002924793.Gm18517,darkgreen,kidney,,NO,Gm18517,,1,SIGNED
6543,10003840708.Gm26933,darkgreen,kidney,,NO,Gm26933,,1,SIGNED
6544,10002901034.Bet1l,darkgreen,kidney,,NO,Bet1l,,1,SIGNED
6545,10004037047.Tob2,darkgreen,kidney,,NO,Tob2,,1,SIGNED
6546,10004034229.Pmm2,darkgreen,kidney,,NO,Pmm2,,1,SIGNED
6547,10002949855.Gm20625,darkgreen,kidney,,NO,Gm20625,,1,SIGNED
6548,10003837398.Gm4845,darkgreen,kidney,,NO,Gm4845,,1,SIGNED
6549,10003841828.Gm9499,darkgreen,kidney,,NO,Gm9499,,1,SIGNED
6550,10002921714.Birc2,darkgreen,kidney,,NO,Birc2,,1,SIGNED
6551,10002932135.Gm12830,darkgreen,kidney,,NO,Gm12830,,1,SIGNED
6552,10002926274.Gm18969,darkgreen,kidney,,NO,Gm18969,,1,SIGNED
6553,592697.Gpr182,darkgreen,kidney,,NO,Gpr182,,1,SIGNED
6554,10002172834.Sf3a2,darkgreen,kidney,,NO,Sf3a2,,1,SIGNED
6555,10002678697.Dgat2,darkgreen,kidney,,NO,Dgat2,,1,SIGNED
6556,10004036302.Rpusd1,darkgreen,kidney,,NO,Rpusd1,,1,SIGNED
6557,10003841817.Gm13813,darkgreen,kidney,,NO,Gm13813,,1,SIGNED
6558,10002940190.Gm21070,darkgreen,kidney,,NO,Gm21070,,1,SIGNED
6559,10002929754.Gm44100,darkgreen,kidney,,NO,Gm44100,,1,SIGNED
6560,10002908269.Slc25a34,darkgreen,kidney,,NO,Slc25a34,,1,SIGNED
6561,10002906776.Olfr315,darkgreen,kidney,,NO,Olfr315,,1,SIGNED
6562,10002897612.Anp32e,darkgreen,kidney,,NO,Anp32e,,1,SIGNED
6563,10004036518.Olfr664,darkgreen,kidney,,NO,Olfr664,,1,SIGNED
6564,515789.Qprt,darkgreen,kidney,,NO,Qprt,,1,SIGNED
6565,498357.Tpi1,darkgreen,kidney,,NO,Tpi1,,1,SIGNED
6566,10002909211.2810006K23Rik,darkgreen,kidney,,NO,2810006K23Rik,,1,SIGNED
6567,10003843607.Rnf223,darkgreen,kidney,,NO,Rnf223,,1,SIGNED
6568,513049.Gm45669,darkgreen,kidney,,NO,Gm45669,,1,SIGNED
6569,10002944657.Otud3,darkgreen,kidney,,NO,Otud3,,1,SIGNED
6570,10002908069.Nf2,darkgreen,kidney,,NO,Nf2,,1,SIGNED
6571,10002910615.Rims4,darkgreen,kidney,,NO,Rims4,,1,SIGNED
6572,10002899178.Map1lc3a,darkgreen,kidney,,NO,Map1lc3a,,1,SIGNED
6573,10002897825.Espn,darkgreen,kidney,,NO,Espn,,1,SIGNED
6574,516778.Zbtb48,darkgreen,kidney,,NO,Zbtb48,,1,SIGNED
6575,510198.Castor2,darkgreen,kidney,,NO,Castor2,,1,SIGNED
6576,513827.Renbp,darkgreen,kidney,,NO,Renbp,,1,SIGNED
6577,1017764.Gm7746,darkgreen,kidney,,NO,Gm7746,,1,SIGNED
6578,10002899067.Neurog3,darkgreen,kidney,,NO,Neurog3,,1,SIGNED
6579,507480.Pdcl2,darkgreen,kidney,,NO,Pdcl2,,1,SIGNED
6580,10002942669.Gm38509,darkgreen,kidney,,NO,Gm38509,,1,SIGNED
6581,10004037033.A130006I12Rik,darkgreen,kidney,,NO,A130006I12Rik,,1,SIGNED
6582,519183.Trafd1,darkgreen,kidney,,NO,Trafd1,,1,SIGNED
6583,10002914525.Acat3,darkgreen,kidney,,NO,Acat3,,1,SIGNED
6584,10002910701.Tbc1d22b,darkgreen,kidney,,NO,Tbc1d22b,,1,SIGNED
6585,10004035486.Gm9507,darkgreen,kidney,,NO,Gm9507,,1,SIGNED
6586,10002914186.Kcnj4,darkgreen,kidney,,NO,Kcnj4,,1,SIGNED
6587,10004038189.Olfr109,darkgreen,kidney,,NO,Olfr109,,1,SIGNED
6588,497743.Jrk,darkgreen,kidney,,NO,Jrk,,1,SIGNED
6589,498596.Cckbr,darkgreen,kidney,,NO,Cckbr,,1,SIGNED
6590,10003838553.Gm12125,darkgreen,kidney,,NO,Gm12125,,1,SIGNED
6591,10002896939.Il21r,darkgreen,kidney,,NO,Il21r,,1,SIGNED
6592,10002937860.Gm13626,darkgreen,kidney,,NO,Gm13626,,1,SIGNED
6593,10004035066.Mob3a,darkgreen,kidney,,NO,Mob3a,,1,SIGNED
6594,10002917468.Gm4919,darkgreen,kidney,,NO,Gm4919,,1,SIGNED
6595,10002923154.Morc2a,darkgreen,kidney,,NO,Morc2a,,1,SIGNED
6596,10002927567.Atrip,darkgreen,kidney,,NO,Atrip,,1,SIGNED
6597,1487506.Alppl2,darkgreen,kidney,,NO,Alppl2,,1,SIGNED
6598,10002921417.Gm12375,darkgrey,kidney,,NO,Gm12375,,1,SIGNED
6599,10004037008.Wdr62,darkgrey,kidney,,NO,Wdr62,,1,SIGNED
6600,10002924733.Gm47937,darkgrey,kidney,,NO,Gm47937,,1,SIGNED
6601,10002678491.Sema6c,darkgrey,kidney,,NO,Sema6c,,1,SIGNED
6602,10003840561.E130116L18Rik,darkgrey,kidney,,NO,E130116L18Rik,,1,SIGNED
6603,508608.Grid1,darkgrey,kidney,,NO,Grid1,,1,SIGNED
6604,10002910315.Zc3h4,darkgrey,kidney,,NO,Zc3h4,,1,SIGNED
6605,516423.Hsf4,darkgrey,kidney,,NO,Hsf4,,1,SIGNED
6606,10002931682.Gadd45gip1,darkgrey,kidney,,NO,Gadd45gip1,,1,SIGNED
6607,511414.Arhgef1,darkgrey,kidney,,NO,Arhgef1,,1,SIGNED
6608,517692.Ube2o,darkgrey,kidney,,NO,Ube2o,,1,SIGNED
6609,10003838544.Ace3,darkgrey,kidney,,NO,Ace3,,1,SIGNED
6610,10002935902.Lrrc4b,darkgrey,kidney,,NO,Lrrc4b,,1,SIGNED
6611,10003844022.Pcdh1,darkgrey,kidney,,NO,Pcdh1,,1,SIGNED
6612,507377.En1,darkgrey,kidney,,NO,En1,,1,SIGNED
6613,10002935719.n-R5s21,darkgrey,kidney,,NO,n-R5s21,,1,SIGNED
6614,10003838670.Mypop,darkgrey,kidney,,NO,Mypop,,1,SIGNED
6615,10002173232.Foxd2,darkgrey,kidney,,NO,Foxd2,,1,SIGNED
6616,10002917784.Gm29787,darkgrey,kidney,,NO,Gm29787,,1,SIGNED
6617,10002907977.Plekha7,darkgrey,kidney,,NO,Plekha7,,1,SIGNED
6618,10002909541.Fam181a,darkgrey,kidney,,NO,Fam181a,,1,SIGNED
6619,10002937435.Eps8l1,darkgrey,kidney,,NO,Eps8l1,,1,SIGNED
6620,10004033238.Mrpl10,darkgrey,kidney,,NO,Mrpl10,,1,SIGNED
6621,10002915735.Mybl2,darkgrey,kidney,,NO,Mybl2,,1,SIGNED
6622,10002903333.Adgrb1,darkgrey,kidney,,NO,Adgrb1,,1,SIGNED
6623,593190.Hsd11b2,darkgrey,kidney,,NO,Hsd11b2,,1,SIGNED
6624,501929.Gm24614,darkgrey,kidney,,NO,Gm24614,,1,SIGNED
6625,10004035480.Vmn1r-ps25,darkgrey,kidney,,NO,Vmn1r-ps25,,1,SIGNED
6626,516119.Gm12905,darkgrey,kidney,,NO,Gm12905,,1,SIGNED
6627,10002928963.Gbx1,darkgrey,kidney,,NO,Gbx1,,1,SIGNED
6628,10002678210.Pias4,darkgrey,kidney,,NO,Pias4,,1,SIGNED
6629,501608.1700122E12Rik,darkgrey,kidney,,NO,1700122E12Rik,,1,SIGNED
6630,506755.Rhpn1,darkgrey,kidney,,NO,Rhpn1,,1,SIGNED
6631,10002905393.Zfp653,darkgrey,kidney,,NO,Zfp653,,1,SIGNED
6632,10002912145.Sprr2g,darkgrey,kidney,,NO,Sprr2g,,1,SIGNED
6633,10002906225.Mier2,darkgrey,kidney,,NO,Mier2,,1,SIGNED
6634,10002934230.Gm3745,darkgrey,kidney,,NO,Gm3745,,1,SIGNED
6635,10002906731.Usp30,darkgrey,kidney,,NO,Usp30,,1,SIGNED
6636,10002903896.Dlx4,darkgrey,kidney,,NO,Dlx4,,1,SIGNED
6637,10002931071.Tlx1os,darkgrey,kidney,,NO,Tlx1os,,1,SIGNED
6638,10003113870.Hhipl1,darkgrey,kidney,,NO,Hhipl1,,1,SIGNED
6639,10003835812.Gm49533,darkgrey,kidney,,NO,Gm49533,,1,SIGNED
6640,10004035214.Gm35912,darkgrey,kidney,,NO,Gm35912,,1,SIGNED
6641,10002930768.Gm45623,darkgrey,kidney,,NO,Gm45623,,1,SIGNED
6642,10002911313.Gpr179,darkgrey,kidney,,NO,Gpr179,,1,SIGNED
6643,10002911635.Nptxr,darkgrey,kidney,,NO,Nptxr,,1,SIGNED
6644,10002678562.Barhl2,darkgrey,kidney,,NO,Barhl2,,1,SIGNED
6645,10002900628.Cfap65,darkgrey,kidney,,NO,Cfap65,,1,SIGNED
6646,10002922788.Gm5608,darkgrey,kidney,,NO,Gm5608,,1,SIGNED
6647,10003842451.Pou2f2,darkgrey,kidney,,NO,Pou2f2,,1,SIGNED
6648,10003842190.Gm18368,darkgrey,kidney,,NO,Gm18368,,1,SIGNED
6649,10002940850.Gm38124,darkgrey,kidney,,NO,Gm38124,,1,SIGNED
6650,10002919410.Gm550,darkgrey,kidney,,NO,Gm550,,1,SIGNED
6651,10004033171.Rell2,darkgrey,kidney,,NO,Rell2,,1,SIGNED
6652,10003843151.Gse1,darkgrey,kidney,,NO,Gse1,,1,SIGNED
6653,10002941846.Gpr26,darkgrey,kidney,,NO,Gpr26,,1,SIGNED
6654,498603.Mier2,darkgrey,kidney,,NO,Mier2,,1,SIGNED
6655,504091.Tnf,darkgrey,kidney,,NO,Tnf,,1,SIGNED
6656,10002925501.Gm2245,darkgrey,kidney,,NO,Gm2245,,1,SIGNED
6657,10004035232.Fam163b,darkgrey,kidney,,NO,Fam163b,,1,SIGNED
6658,10002939298.Gm12974,darkgrey,kidney,,NO,Gm12974,,1,SIGNED
6659,499124.Mxd3,darkgrey,kidney,,NO,Mxd3,,1,SIGNED
6660,10003114772.Pik3cb,darkgrey,kidney,,NO,Pik3cb,,1,SIGNED
6661,513637.Tcn2,darkgrey,kidney,,NO,Tcn2,,1,SIGNED
6662,10002914256.Nabp2,darkgrey,kidney,,NO,Nabp2,,1,SIGNED
6663,519929.Akr7a5,darkgrey,kidney,,NO,Akr7a5,,1,SIGNED
6664,10004037954.Dpf1,darkgrey,kidney,,NO,Dpf1,,1,SIGNED
6665,10004036359.Fhl3,darkgrey,kidney,,NO,Fhl3,,1,SIGNED
6666,503701.Tnks1bp1,darkgrey,kidney,,NO,Tnks1bp1,,1,SIGNED
6667,10002935187.Gm37676,darkgrey,kidney,,NO,Gm37676,,1,SIGNED
6668,10002678130.Hrh3,darkgrey,kidney,,NO,Hrh3,,1,SIGNED
6669,509978.Arid3b,darkgrey,kidney,,NO,Arid3b,,1,SIGNED
6670,509411.Mymk,darkgrey,kidney,,NO,Mymk,,1,SIGNED
6671,10002947067.Gm43458,darkgrey,kidney,,NO,Gm43458,,1,SIGNED
6672,507521.Gm49793,darkgrey,kidney,,NO,Gm49793,,1,SIGNED
6673,10002903216.Foxo6,darkgrey,kidney,,NO,Foxo6,,1,SIGNED
6674,10004034797.Gpbar1,darkgrey,kidney,,NO,Gpbar1,,1,SIGNED
6675,1486869.Col11a2,darkgrey,kidney,,NO,Col11a2,,1,SIGNED
6676,10004034119.Ntmt1,darkgrey,kidney,,NO,Ntmt1,,1,SIGNED
6677,10004037948.Fam192a,darkgrey,kidney,,NO,Fam192a,,1,SIGNED
6678,511630.Krt16,darkgrey,kidney,,NO,Krt16,,1,SIGNED
6679,502822.Stx1a,darkgrey,kidney,,NO,Stx1a,,1,SIGNED
6680,10002915551.Dlgap3,darkgrey,kidney,,NO,Dlgap3,,1,SIGNED
6681,10002927997.2410080I02Rik,darkgrey,kidney,,NO,2410080I02Rik,,1,SIGNED
6682,504532.Map3k11,darkgrey,kidney,,NO,Map3k11,,1,SIGNED
6683,10004036392.Ddx41,darkgrey,kidney,,NO,Ddx41,,1,SIGNED
6684,10004036478.Tyw1,darkgrey,kidney,,NO,Tyw1,,1,SIGNED
6685,10002937466.Nyx,darkgrey,kidney,,NO,Nyx,,1,SIGNED
6686,10003841646.Gm43656,darkmagenta,kidney,,NO,Gm43656,,1,SIGNED
6687,10004034192.Gm39147,darkmagenta,kidney,,NO,Gm39147,,1,SIGNED
6688,10003835764.Gm8824,darkmagenta,kidney,,NO,Gm8824,,1,SIGNED
6689,10003835930.Pkp2,darkmagenta,kidney,,NO,Pkp2,,1,SIGNED
6690,10002902416.Plcxd1,darkmagenta,kidney,,NO,Plcxd1,,1,SIGNED
6691,10002908933.1700025K24Rik,darkmagenta,kidney,,NO,1700025K24Rik,,1,SIGNED
6692,10002916564.Gm47399,darkmagenta,kidney,,NO,Gm47399,,1,SIGNED
6693,10002912514.Gm47617,darkmagenta,kidney,,NO,Gm47617,,1,SIGNED
6694,10003835758.Gm10913,darkmagenta,kidney,,NO,Gm10913,,1,SIGNED
6695,10003835701.Gm4945,darkmagenta,kidney,,NO,Gm4945,,1,SIGNED
6696,10003835702.Gm49879,darkmagenta,kidney,,NO,Gm49879,,1,SIGNED
6697,10002907677.Gm8482,darkmagenta,kidney,,NO,Gm8482,,1,SIGNED
6698,10002901557.Sppl2c,darkmagenta,kidney,,NO,Sppl2c,,1,SIGNED
6699,10003845931.Rpl29-ps5,darkmagenta,kidney,,NO,Rpl29-ps5,,1,SIGNED
6700,10004037165.Zcchc4,darkmagenta,kidney,,NO,Zcchc4,,1,SIGNED
6701,10003836346.Gm4889,darkmagenta,kidney,,NO,Gm4889,,1,SIGNED
6702,518714.Lactb,darkmagenta,kidney,,NO,Lactb,,1,SIGNED
6703,10002897021.Abhd14b,darkmagenta,kidney,,NO,Abhd14b,,1,SIGNED
6704,10004033548.Nudt16,darkmagenta,kidney,,NO,Nudt16,,1,SIGNED
6705,10002924301.Paqr9,darkmagenta,kidney,,NO,Paqr9,,1,SIGNED
6706,1484504.Glb1,darkmagenta,kidney,,NO,Glb1,,1,SIGNED
6707,10002916318.Tex9,darkmagenta,kidney,,NO,Tex9,,1,SIGNED
6708,511722.Cpne4,darkmagenta,kidney,,NO,Cpne4,,1,SIGNED
6709,10003837961.Gm38405,darkmagenta,kidney,,NO,Gm38405,,1,SIGNED
6710,10002914852.Unc13c,darkmagenta,kidney,,NO,Unc13c,,1,SIGNED
6711,504053.Pclaf,darkmagenta,kidney,,NO,Pclaf,,1,SIGNED
6712,10004036569.Fbxl2,darkmagenta,kidney,,NO,Fbxl2,,1,SIGNED
6713,503815.Nrg4,darkmagenta,kidney,,NO,Nrg4,,1,SIGNED
6714,10002916440.Mns1,darkmagenta,kidney,,NO,Mns1,,1,SIGNED
6715,10003836362.Gm8940,darkmagenta,kidney,,NO,Gm8940,,1,SIGNED
6716,10004034156.Tcf12,darkmagenta,kidney,,NO,Tcf12,,1,SIGNED
6717,1365766.Sc5d,darkmagenta,kidney,,NO,Sc5d,,1,SIGNED
6718,518640.Fli1,darkmagenta,kidney,,NO,Fli1,,1,SIGNED
6719,10002929495.H2bc13,darkolivegreen,kidney,,NO,H2bc13,,1,SIGNED
6720,10004035803.H2bc7,darkolivegreen,kidney,,NO,H2bc7,,1,SIGNED
6721,10004033338.H2bc13,darkolivegreen,kidney,,NO,H2bc13,,1,SIGNED
6722,10004034468.H2bc14,darkolivegreen,kidney,,NO,H2bc14,,1,SIGNED
6723,10004036494.H2bc15,darkolivegreen,kidney,,NO,H2bc15,,1,SIGNED
6724,10004035003.H2bc9,darkolivegreen,kidney,,NO,H2bc9,,1,SIGNED
6725,10004034910.H2bc15,darkolivegreen,kidney,,NO,H2bc15,,1,SIGNED
6726,10004036047.H2bc15,darkolivegreen,kidney,,NO,H2bc15,,1,SIGNED
6727,10004034805.H2bc15,darkolivegreen,kidney,,NO,H2bc15,,1,SIGNED
6728,514485.H2bc4,darkolivegreen,kidney,,NO,H2bc4,,1,SIGNED
6729,10004033658.H2bc1,darkolivegreen,kidney,,NO,H2bc1,,1,SIGNED
6730,10004035286.Hist1h4m,darkolivegreen,kidney,,NO,Hist1h4m,,1,SIGNED
