,Accession,module,tissue_origin,kME_module,multiple_tissues,gene_symbol,entrez_ID,numb_tissues,Sign
5280,506624.Rbm10,midnightblue,kidney,,NO,Rbm10,,1,UNSIGNED
5281,10002678816.Rbm4,midnightblue,kidney,,NO,Rbm4,,1,UNSIGNED
5282,10002897412.Ppp4r3a,midnightblue,kidney,,NO,Ppp4r3a,,1,UNSIGNED
5283,10003836102.Gm7232,midnightblue,kidney,,NO,Gm7232,,1,UNSIGNED
5284,10004034240.Kif1b,midnightblue,kidney,,NO,Kif1b,,1,UNSIGNED
5285,509062.Dnajb1,midnightblue,kidney,,NO,Dnajb1,,1,UNSIGNED
5286,10002902274.Ldlrad4,midnightblue,kidney,,NO,Ldlrad4,,1,UNSIGNED
5287,10004037155.Prpf3,midnightblue,kidney,,NO,Prpf3,,1,UNSIGNED
5288,10004036703.Rdh13,midnightblue,kidney,,NO,Rdh13,,1,UNSIGNED
5289,10003838881.Zxdc,midnightblue,kidney,,NO,Zxdc,,1,UNSIGNED
5290,10002914280.Hspa1b,midnightblue,kidney,,NO,Hspa1b,,1,UNSIGNED
5291,10002905812.Fam120b,midnightblue,kidney,,NO,Fam120b,,1,UNSIGNED
5292,519698.Sfpq,midnightblue,kidney,,NO,Sfpq,,1,UNSIGNED
5293,518553.Ldah,midnightblue,kidney,,NO,Ldah,,1,UNSIGNED
5294,10002905053.Gm13498,midnightblue,kidney,,NO,Gm13498,,1,UNSIGNED
5295,515619.Creld2,midnightblue,kidney,,NO,Creld2,,1,UNSIGNED
5296,10002918089.Stip1,midnightblue,kidney,,NO,Stip1,,1,UNSIGNED
5297,10002949801.Bag3,midnightblue,kidney,,NO,Bag3,,1,UNSIGNED
5298,10003841170.Gm7709,midnightblue,kidney,,NO,Gm7709,,1,UNSIGNED
5299,510297.Srsf10,midnightblue,kidney,,NO,Srsf10,,1,UNSIGNED
5300,512443.Zfp24,midnightblue,kidney,,NO,Zfp24,,1,UNSIGNED
5301,10002911065.Bmpr2,midnightblue,kidney,,NO,Bmpr2,,1,UNSIGNED
5302,10002913394.Gm9403,midnightblue,kidney,,NO,Gm9403,,1,UNSIGNED
5303,505206.Tmem50b,midnightblue,kidney,,NO,Tmem50b,,1,UNSIGNED
5304,10004033028.Rbm4b,midnightblue,kidney,,NO,Rbm4b,,1,UNSIGNED
5305,10002897464.Gm20517,midnightblue,kidney,,NO,Gm20517,,1,UNSIGNED
5306,10004036941.Gdap2,midnightblue,kidney,,NO,Gdap2,,1,UNSIGNED
5307,10002917273.Uspl1,midnightblue,kidney,,NO,Uspl1,,1,UNSIGNED
5308,10002910803.Cep95,midnightblue,kidney,,NO,Cep95,,1,UNSIGNED
5309,512581.Uhrf2,midnightblue,kidney,,NO,Uhrf2,,1,UNSIGNED
5310,10002916331.Dcun1d2,midnightblue,kidney,,NO,Dcun1d2,,1,UNSIGNED
5311,514411.Xkr4,midnightblue,kidney,,NO,Xkr4,,1,UNSIGNED
5312,10002918534.Gm7002,midnightblue,kidney,,NO,Gm7002,,1,UNSIGNED
5313,10002904619.Tmem39a,midnightblue,kidney,,NO,Tmem39a,,1,UNSIGNED
5314,519295.Ttf1,midnightblue,kidney,,NO,Ttf1,,1,UNSIGNED
5315,513711.Pdia6,midnightblue,kidney,,NO,Pdia6,,1,UNSIGNED
5316,10002910778.Hspa1b,midnightblue,kidney,,NO,Hspa1b,,1,UNSIGNED
5317,500896.Vps13a,midnightblue,kidney,,NO,Vps13a,,1,UNSIGNED
5318,10002896620.Ric8b,midnightblue,kidney,,NO,Ric8b,,1,UNSIGNED
5319,515657.Naa16,midnightblue,kidney,,NO,Naa16,,1,UNSIGNED
5320,505987.Hsp90ab1,midnightblue,kidney,,NO,Hsp90ab1,,1,UNSIGNED
5321,10004037774.Hsp25-ps1,midnightblue,kidney,,NO,Hsp25-ps1,,1,UNSIGNED
5322,10003836945.Gm12799,midnightblue,kidney,,NO,Gm12799,,1,UNSIGNED
5323,10004033621.Hspa1b,midnightblue,kidney,,NO,Hspa1b,,1,UNSIGNED
5324,10004036721.Edrf1,midnightblue,kidney,,NO,Edrf1,,1,UNSIGNED
5325,505078.Hspa5,midnightblue,kidney,,NO,Hspa5,,1,UNSIGNED
5326,508954.Hsp90b1,midnightblue,kidney,,NO,Hsp90b1,,1,UNSIGNED
5327,10002914981.Manf,midnightblue,kidney,,NO,Manf,,1,UNSIGNED
5328,10002903021.Fam161b,midnightblue,kidney,,NO,Fam161b,,1,UNSIGNED
5329,10002900714.Hspb1,midnightblue,kidney,,NO,Hspb1,,1,UNSIGNED
5330,514798.Rbm22,midnightblue,kidney,,NO,Rbm22,,1,UNSIGNED
5331,10002897766.Gm19136,midnightblue,kidney,,NO,Gm19136,,1,UNSIGNED
5332,10002896841.Derl3,midnightblue,kidney,,NO,Derl3,,1,UNSIGNED
5333,10002897271.Rbbp5,midnightblue,kidney,,NO,Rbbp5,,1,UNSIGNED
5334,514613.Jmjd6,midnightblue,kidney,,NO,Jmjd6,,1,UNSIGNED
5335,500034.Zfp180,midnightblue,kidney,,NO,Zfp180,,1,UNSIGNED
5336,515956.Rabep1,midnightblue,kidney,,NO,Rabep1,,1,UNSIGNED
5337,10002900799.Gm19829,midnightblue,kidney,,NO,Gm19829,,1,UNSIGNED
5338,515018.Cables1,midnightblue,kidney,,NO,Cables1,,1,UNSIGNED
5339,501551.Fkbp4,midnightblue,kidney,,NO,Fkbp4,,1,UNSIGNED
5340,514947.Ccdc117,midnightblue,kidney,,NO,Ccdc117,,1,UNSIGNED
5341,10004036853.Ubfd1,midnightblue,kidney,,NO,Ubfd1,,1,UNSIGNED
5342,10002902047.Gm9436,midnightblue,kidney,,NO,Gm9436,,1,UNSIGNED
5343,511659.Ube2g2,midnightblue,kidney,,NO,Ube2g2,,1,UNSIGNED
5344,511938.Sdf2l1,midnightblue,kidney,,NO,Sdf2l1,,1,UNSIGNED
5345,10002907751.Gm14107,midnightblue,kidney,,NO,Gm14107,,1,UNSIGNED
5346,518297.Luc7l,midnightblue,kidney,,NO,Luc7l,,1,UNSIGNED
5347,10003846070.Psat1,midnightblue,kidney,,NO,Psat1,,1,UNSIGNED
5348,10002914514.LTO1,midnightblue,kidney,,NO,LTO1,,1,UNSIGNED
5349,509095.Pdia4,midnightblue,kidney,,NO,Pdia4,,1,UNSIGNED
5350,10002902104.Ddost,midnightblue,kidney,,NO,Ddost,,1,UNSIGNED
5351,510943.Rad1,midnightblue,kidney,,NO,Rad1,,1,UNSIGNED
5352,10002913573.Il4i1,midnightblue,kidney,,NO,Il4i1,,1,UNSIGNED
5353,10004037221.Hspa1b,midnightblue,kidney,,NO,Hspa1b,,1,UNSIGNED
5354,10004036179.Cep78,midnightblue,kidney,,NO,Cep78,,1,UNSIGNED
5355,515885.1700030N03Rik,midnightblue,kidney,,NO,1700030N03Rik,,1,UNSIGNED
5356,10004033387.Fra10ac1,midnightblue,kidney,,NO,Fra10ac1,,1,UNSIGNED
5357,10002948346.Gm3318,midnightblue,kidney,,NO,Gm3318,,1,UNSIGNED
5358,514627.Rgs12,midnightblue,kidney,,NO,Rgs12,,1,UNSIGNED
5359,10002899066.Vmn1r2,midnightblue,kidney,,NO,Vmn1r2,,1,UNSIGNED
5360,513288.Sypl2,midnightblue,kidney,,NO,Sypl2,,1,UNSIGNED
5361,10002903004.Brix1,midnightblue,kidney,,NO,Brix1,,1,UNSIGNED
5362,10002915003.Mkrn2,midnightblue,kidney,,NO,Mkrn2,,1,UNSIGNED
5363,513971.Apex1,midnightblue,kidney,,NO,Apex1,,1,UNSIGNED
5364,10002907586.Lars,midnightblue,kidney,,NO,Lars,,1,UNSIGNED
5365,10002946734.G730003C15Rik,midnightblue,kidney,,NO,G730003C15Rik,,1,UNSIGNED
5366,10002907476.Mios,midnightblue,kidney,,NO,Mios,,1,UNSIGNED
5367,497748.Tlcd2,midnightblue,kidney,,NO,Tlcd2,,1,UNSIGNED
5368,499888.Nfkbib,midnightblue,kidney,,NO,Nfkbib,,1,UNSIGNED
5369,10002907396.Bora,midnightblue,kidney,,NO,Bora,,1,UNSIGNED
5370,10002913294.Spata6,midnightblue,kidney,,NO,Spata6,,1,UNSIGNED
5371,503426.Ddx59,midnightblue,kidney,,NO,Ddx59,,1,UNSIGNED
5372,500302.Dtnbp1,midnightblue,kidney,,NO,Dtnbp1,,1,UNSIGNED
5373,10004033486.Slc35b3,midnightblue,kidney,,NO,Slc35b3,,1,UNSIGNED
5374,505262.Sat2,midnightblue,kidney,,NO,Sat2,,1,UNSIGNED
5375,511843.Pde9a,midnightblue,kidney,,NO,Pde9a,,1,UNSIGNED
5376,513397.Zbtb25,midnightblue,kidney,,NO,Zbtb25,,1,UNSIGNED
5377,518073.Bcap29,midnightblue,kidney,,NO,Bcap29,,1,UNSIGNED
5378,10002937447.Gimap5,midnightblue,kidney,,NO,Gimap5,,1,UNSIGNED
5379,514052.Anapc4,midnightblue,kidney,,NO,Anapc4,,1,UNSIGNED
5380,10004033324.0610040B10Rik,midnightblue,kidney,,NO,0610040B10Rik,,1,UNSIGNED
5381,518280.Gm47210,midnightblue,kidney,,NO,Gm47210,,1,UNSIGNED
5382,500271.Fgf20,midnightblue,kidney,,NO,Fgf20,,1,UNSIGNED
5383,506368.Fem1b,midnightblue,kidney,,NO,Fem1b,,1,UNSIGNED
5384,499039.Mtbp,midnightblue,kidney,,NO,Mtbp,,1,UNSIGNED
5385,505495.Rmdn1,midnightblue,kidney,,NO,Rmdn1,,1,UNSIGNED
5386,517730.Xpa,midnightblue,kidney,,NO,Xpa,,1,UNSIGNED
5387,10004036837.Zbtb11os1,midnightblue,kidney,,NO,Zbtb11os1,,1,UNSIGNED
5388,507815.1700101I11Rik,midnightblue,kidney,,NO,1700101I11Rik,,1,UNSIGNED
5389,518036.Gpr19,midnightblue,kidney,,NO,Gpr19,,1,UNSIGNED
5390,10003836351.Cbr4,midnightblue,kidney,,NO,Cbr4,,1,UNSIGNED
5391,10002909053.3110082I17Rik,midnightblue,kidney,,NO,3110082I17Rik,,1,UNSIGNED
5392,10002905225.Syncrip,midnightblue,kidney,,NO,Syncrip,,1,UNSIGNED
5393,518729.Knop1,midnightblue,kidney,,NO,Knop1,,1,UNSIGNED
5394,499801.C330007P06Rik,midnightblue,kidney,,NO,C330007P06Rik,,1,UNSIGNED
5395,504567.Xrn2,midnightblue,kidney,,NO,Xrn2,,1,UNSIGNED
5396,10002906210.Setdb2,midnightblue,kidney,,NO,Setdb2,,1,UNSIGNED
5397,10002898167.Mtmr12,midnightblue,kidney,,NO,Mtmr12,,1,UNSIGNED
5398,508640.Cul2,midnightblue,kidney,,NO,Cul2,,1,UNSIGNED
5399,10002905930.Tmem203,midnightblue,kidney,,NO,Tmem203,,1,UNSIGNED
5400,513000.2410022M11Rik,midnightblue,kidney,,NO,2410022M11Rik,,1,UNSIGNED
5401,10002919065.Gm11448,midnightblue,kidney,,NO,Gm11448,,1,UNSIGNED
5402,10002919392.Tipin,midnightblue,kidney,,NO,Tipin,,1,UNSIGNED
5403,10002897913.Cetn4,navajowhite1,kidney,,NO,Cetn4,,1,UNSIGNED
5404,10003839511.Gm7094,navajowhite1,kidney,,NO,Gm7094,,1,UNSIGNED
5405,513094.Mccc1,navajowhite1,kidney,,NO,Mccc1,,1,UNSIGNED
5406,516579.1700001J11Rik,navajowhite1,kidney,,NO,1700001J11Rik,,1,UNSIGNED
5407,510982.1810062G17Rik,navajowhite1,kidney,,NO,1810062G17Rik,,1,UNSIGNED
5408,498984.Aadac,navajowhite1,kidney,,NO,Aadac,,1,UNSIGNED
5409,10002908338.Mrpl9,navajowhite1,kidney,,NO,Mrpl9,,1,UNSIGNED
5410,10004035756.Mrpl47,navajowhite1,kidney,,NO,Mrpl47,,1,UNSIGNED
5411,507006.Dnajc19,navajowhite1,kidney,,NO,Dnajc19,,1,UNSIGNED
5412,499302.Gnb4,navajowhite1,kidney,,NO,Gnb4,,1,UNSIGNED
5413,505109.Gm43667,navajowhite1,kidney,,NO,Gm43667,,1,UNSIGNED
5414,1367715.Zmat3,navajowhite1,kidney,,NO,Zmat3,,1,UNSIGNED
5415,515980.Acot1,navajowhite2,kidney,,NO,Acot1,,1,UNSIGNED
5416,499268.Cpt2,navajowhite2,kidney,,NO,Cpt2,,1,UNSIGNED
5417,500136.Eci2,navajowhite2,kidney,,NO,Eci2,,1,UNSIGNED
5418,515180.Vnn1,navajowhite2,kidney,,NO,Vnn1,,1,UNSIGNED
5419,513133.Slc25a20,navajowhite2,kidney,,NO,Slc25a20,,1,UNSIGNED
5420,504892.Ehhadh,navajowhite2,kidney,,NO,Ehhadh,,1,UNSIGNED
5421,10002912769.Plin5,navajowhite2,kidney,,NO,Plin5,,1,UNSIGNED
5422,512928.Pex11a,navajowhite2,kidney,,NO,Pex11a,,1,UNSIGNED
5423,593081.Angptl4,navajowhite2,kidney,,NO,Angptl4,,1,UNSIGNED
5424,593420.Acadvl,navajowhite2,kidney,,NO,Acadvl,,1,UNSIGNED
5425,10004033756.Pgp,navajowhite2,kidney,,NO,Pgp,,1,UNSIGNED
5426,1015753.Hsd17b4,navajowhite2,kidney,,NO,Hsd17b4,,1,UNSIGNED
5427,1370965.Creb3l3,navajowhite2,kidney,,NO,Creb3l3,,1,UNSIGNED
5428,10002914356.Pgp,navajowhite2,kidney,,NO,Pgp,,1,UNSIGNED
5429,10002947829.Acot2,navajowhite2,kidney,,NO,Acot2,,1,UNSIGNED
5430,10002899976.Igsf5,navajowhite2,kidney,,NO,Igsf5,,1,UNSIGNED
5431,10002900462.Acad11,navajowhite2,kidney,,NO,Acad11,,1,UNSIGNED
5432,593379.Pdk4,navajowhite2,kidney,,NO,Pdk4,,1,UNSIGNED
5433,10002901701.Efemp2,orange,kidney,,NO,Efemp2,,1,UNSIGNED
5434,513589.Rcn3,orange,kidney,,NO,Rcn3,,1,UNSIGNED
5435,593177.Gm3788,orange,kidney,,NO,Gm3788,,1,UNSIGNED
5436,10002917305.Gm3788,orange,kidney,,NO,Gm3788,,1,UNSIGNED
5437,10002946446.Col5a1,orange,kidney,,NO,Col5a1,,1,UNSIGNED
5438,10004035383.Gm3788,orange,kidney,,NO,Gm3788,,1,UNSIGNED
5439,591329.Col1a1,orange,kidney,,NO,Col1a1,,1,UNSIGNED
5440,1013788.Col1a1,orange,kidney,,NO,Col1a1,,1,UNSIGNED
5441,10002907805.Svep1,orange,kidney,,NO,Svep1,,1,UNSIGNED
5442,517471.Svep1,orange,kidney,,NO,Svep1,,1,UNSIGNED
5443,503805.Cmtm3,orange,kidney,,NO,Cmtm3,,1,UNSIGNED
5444,506035.Col1a2,orange,kidney,,NO,Col1a2,,1,UNSIGNED
5445,508953.Adamts2,orange,kidney,,NO,Adamts2,,1,UNSIGNED
5446,10002916543.Fkbp10,orange,kidney,,NO,Fkbp10,,1,UNSIGNED
5447,500422.Col5a1,orange,kidney,,NO,Col5a1,,1,UNSIGNED
5448,1011565.Fbn1,orange,kidney,,NO,Fbn1,,1,UNSIGNED
5449,507955.Slit3,orange,kidney,,NO,Slit3,,1,UNSIGNED
5450,1015447.Col6a2,orange,kidney,,NO,Col6a2,,1,UNSIGNED
5451,500730.Cygb,orange,kidney,,NO,Cygb,,1,UNSIGNED
5452,517715.Tmem98,orange,kidney,,NO,Tmem98,,1,UNSIGNED
5453,1014996.Sparc,orange,kidney,,NO,Sparc,,1,UNSIGNED
5454,511112.Pcolce,orange,kidney,,NO,Pcolce,,1,UNSIGNED
5455,10004033585.Adamts2,orange,kidney,,NO,Adamts2,,1,UNSIGNED
5456,504778.Flna,orange,kidney,,NO,Flna,,1,UNSIGNED
5457,509848.B4galt2,orange,kidney,,NO,B4galt2,,1,UNSIGNED
5458,10002915756.Tmem119,orange,kidney,,NO,Tmem119,,1,UNSIGNED
5459,1365057.Col6a3,orange,kidney,,NO,Col6a3,,1,UNSIGNED
5460,509386.Pea15a,orange,kidney,,NO,Pea15a,,1,UNSIGNED
5461,10002901230.Emilin1,orange,kidney,,NO,Emilin1,,1,UNSIGNED
5462,502917.Col3a1,orange,kidney,,NO,Col3a1,,1,UNSIGNED
5463,1011215.Col4a1,orange,kidney,,NO,Col4a1,,1,UNSIGNED
5464,1011748.Tuba1a,orange,kidney,,NO,Tuba1a,,1,UNSIGNED
5465,10003840109.Itga9,orange,kidney,,NO,Itga9,,1,UNSIGNED
5466,502236.Fscn1,orange,kidney,,NO,Fscn1,,1,UNSIGNED
5467,501998.Rftn2,orange,kidney,,NO,Rftn2,,1,UNSIGNED
5468,502255.Ccdc80,orange,kidney,,NO,Ccdc80,,1,UNSIGNED
5469,10003116768.Ssc5d,orange,kidney,,NO,Ssc5d,,1,UNSIGNED
5470,499585.Tgfb3,orange,kidney,,NO,Tgfb3,,1,UNSIGNED
5471,519384.Aldh18a1,orange,kidney,,NO,Aldh18a1,,1,UNSIGNED
5472,510034.Hoxa11,orange,kidney,,NO,Hoxa11,,1,UNSIGNED
5473,10002901913.Col6a3,orange,kidney,,NO,Col6a3,,1,UNSIGNED
5474,518742.Kcnn4,orange,kidney,,NO,Kcnn4,,1,UNSIGNED
5475,511982.Ifitm3,orange,kidney,,NO,Ifitm3,,1,UNSIGNED
5476,512085.Thbs3,orange,kidney,,NO,Thbs3,,1,UNSIGNED
5477,1479480.Acta2,orange,kidney,,NO,Acta2,,1,UNSIGNED
5478,10004037430.Col2a1,orange,kidney,,NO,Col2a1,,1,UNSIGNED
5479,507789.Tbc1d2b,orange,kidney,,NO,Tbc1d2b,,1,UNSIGNED
5480,10004035431.Cercam,orange,kidney,,NO,Cercam,,1,UNSIGNED
5481,10003842415.Col6a2,orange,kidney,,NO,Col6a2,,1,UNSIGNED
5482,511168.Myl9,orange,kidney,,NO,Myl9,,1,UNSIGNED
5483,515842.Sh3kbp1,orange,kidney,,NO,Sh3kbp1,,1,UNSIGNED
5484,501776.Kcnmb1,orange,kidney,,NO,Kcnmb1,,1,UNSIGNED
5485,10002907335.Slc2a10,orange,kidney,,NO,Slc2a10,,1,UNSIGNED
5486,10004037749.Foxs1,orange,kidney,,NO,Foxs1,,1,UNSIGNED
5487,502879.Plekho1,orange,kidney,,NO,Plekho1,,1,UNSIGNED
5488,10002678112.Rgs19,orange,kidney,,NO,Rgs19,,1,UNSIGNED
5489,1011819.Fn1,orange,kidney,,NO,Fn1,,1,UNSIGNED
5490,506702.Tagln,orange,kidney,,NO,Tagln,,1,UNSIGNED
5491,505411.Pxdn,orange,kidney,,NO,Pxdn,,1,UNSIGNED
5492,1011301.Col5a2,orange,kidney,,NO,Col5a2,,1,UNSIGNED
5493,10002909247.Adamtsl2,orange,kidney,,NO,Adamtsl2,,1,UNSIGNED
5494,10002901663.Col14a1,orange,kidney,,NO,Col14a1,,1,UNSIGNED
5495,10002917088.Cercam,orange,kidney,,NO,Cercam,,1,UNSIGNED
5496,519367.Cnn1,orange,kidney,,NO,Cnn1,,1,UNSIGNED
5497,10002947657.Gm5524,orangered1,kidney,,NO,Gm5524,,1,UNSIGNED
5498,514716.Stard4,orangered1,kidney,,NO,Stard4,,1,UNSIGNED
5499,10004033505.Stard4,orangered1,kidney,,NO,Stard4,,1,UNSIGNED
5500,10002908829.Fhod3,orangered1,kidney,,NO,Fhod3,,1,UNSIGNED
5501,10003845391.E130215H24Rik,orangered1,kidney,,NO,E130215H24Rik,,1,UNSIGNED
5502,10002943804.Fam13a,orangered1,kidney,,NO,Fam13a,,1,UNSIGNED
5503,511019.Arhgef28,orangered1,kidney,,NO,Arhgef28,,1,UNSIGNED
5504,508488.Nrip1,orangered1,kidney,,NO,Nrip1,,1,UNSIGNED
5505,500107.Stamos,orangered1,kidney,,NO,Stamos,,1,UNSIGNED
5506,10003843233.Fam13a,orangered1,kidney,,NO,Fam13a,,1,UNSIGNED
5507,10003837920.4933406B17Rik,orangered3,kidney,,NO,4933406B17Rik,,1,UNSIGNED
5508,10002911691.Ccdc162,orangered3,kidney,,NO,Ccdc162,,1,UNSIGNED
5509,10002947801.Snap47,orangered3,kidney,,NO,Snap47,,1,UNSIGNED
5510,10002909661.Pilra,orangered3,kidney,,NO,Pilra,,1,UNSIGNED
5511,10003838335.Smyd3,orangered3,kidney,,NO,Smyd3,,1,UNSIGNED
5512,10003836576.Gm38997,orangered3,kidney,,NO,Gm38997,,1,UNSIGNED
5513,10002949405.Sdha,orangered3,kidney,,NO,Sdha,,1,UNSIGNED
5514,500611.Rpl35a-ps6,orangered3,kidney,,NO,Rpl35a-ps6,,1,UNSIGNED
5515,10004038117.1600010M07Rik,orangered3,kidney,,NO,1600010M07Rik,,1,UNSIGNED
5516,511756.Gm26688,orangered3,kidney,,NO,Gm26688,,1,UNSIGNED
5517,10002950394.Gm31641,orangered3,kidney,,NO,Gm31641,,1,UNSIGNED
5518,10002931518.Gm12795,orangered3,kidney,,NO,Gm12795,,1,UNSIGNED
5519,10003118853.Ptbp3,orangered3,kidney,,NO,Ptbp3,,1,UNSIGNED
5520,10002919790.Cnksr3,orangered4,kidney,,NO,Cnksr3,,1,UNSIGNED
5521,508511.Tmem39b,orangered4,kidney,,NO,Tmem39b,,1,UNSIGNED
5522,10002900549.Tmem39b,orangered4,kidney,,NO,Tmem39b,,1,UNSIGNED
5523,10002918485.Tlr12,orangered4,kidney,,NO,Tlr12,,1,UNSIGNED
5524,10002902776.Serinc2,orangered4,kidney,,NO,Serinc2,,1,UNSIGNED
5525,10002902525.Hdac1,orangered4,kidney,,NO,Hdac1,,1,UNSIGNED
5526,510809.Arhgef19,orangered4,kidney,,NO,Arhgef19,,1,UNSIGNED
5527,10004037153.Cep85,orangered4,kidney,,NO,Cep85,,1,UNSIGNED
5528,10004033303.Fblim1,orangered4,kidney,,NO,Fblim1,,1,UNSIGNED
5529,499839.Ccdc30,orangered4,kidney,,NO,Ccdc30,,1,UNSIGNED
5530,514065.Ak2,orangered4,kidney,,NO,Ak2,,1,UNSIGNED
5531,498238.Trnp1,orangered4,kidney,,NO,Trnp1,,1,UNSIGNED
5532,514840.Pla2g7,orangered4,kidney,,NO,Pla2g7,,1,UNSIGNED
5533,10002910022.Zfp69,orangered4,kidney,,NO,Zfp69,,1,UNSIGNED
5534,503775.Gm22662,orangered4,kidney,,NO,Gm22662,,1,UNSIGNED
5535,501499.Rcc2,orangered4,kidney,,NO,Rcc2,,1,UNSIGNED
5536,10002933618.Ipp,orangered4,kidney,,NO,Ipp,,1,UNSIGNED
5537,498777.Rps6ka1,orangered4,kidney,,NO,Rps6ka1,,1,UNSIGNED
5538,10002907036.Gm4817,orangered4,kidney,,NO,Gm4817,,1,UNSIGNED
5539,10002903256.Agmat,orangered4,kidney,,NO,Agmat,,1,UNSIGNED
5540,513332.Eloa,orangered4,kidney,,NO,Eloa,,1,UNSIGNED
5541,505352.Cd7,orangered4,kidney,,NO,Cd7,,1,UNSIGNED
5542,518152.Ppt1,orangered4,kidney,,NO,Ppt1,,1,UNSIGNED
5543,10002904697.Slc30a2,orangered4,kidney,,NO,Slc30a2,,1,UNSIGNED
5544,508734.Nxph4,orangered4,kidney,,NO,Nxph4,,1,UNSIGNED
5545,10004037171.Olfr951,paleturquoise,kidney,,NO,Olfr951,,1,UNSIGNED
5546,10004033495.En2,paleturquoise,kidney,,NO,En2,,1,UNSIGNED
5547,10004033562.Olfr27,paleturquoise,kidney,,NO,Olfr27,,1,UNSIGNED
5548,10004034616.Gm6586,paleturquoise,kidney,,NO,Gm6586,,1,UNSIGNED
5549,10002923728.Gm14837,paleturquoise,kidney,,NO,Gm14837,,1,UNSIGNED
5550,10002936552.Lingo1,paleturquoise,kidney,,NO,Lingo1,,1,UNSIGNED
5551,10002920158.V1rg10,paleturquoise,kidney,,NO,V1rg10,,1,UNSIGNED
5552,502961.2610037D02Rik,paleturquoise,kidney,,NO,2610037D02Rik,,1,UNSIGNED
5553,10002914183.Olfr978,paleturquoise,kidney,,NO,Olfr978,,1,UNSIGNED
5554,511609.Chst1,paleturquoise,kidney,,NO,Chst1,,1,UNSIGNED
5555,10003844328.Evl,paleturquoise,kidney,,NO,Evl,,1,UNSIGNED
5556,10002950670.Polr3e,paleturquoise,kidney,,NO,Polr3e,,1,UNSIGNED
5557,514159.Pja2,paleturquoise,kidney,,NO,Pja2,,1,UNSIGNED
5558,502370.Slx1b,paleturquoise,kidney,,NO,Slx1b,,1,UNSIGNED
5559,501997.9030407P20Rik,paleturquoise,kidney,,NO,9030407P20Rik,,1,UNSIGNED
5560,10003837708.Atxn7l1os2,paleturquoise,kidney,,NO,Atxn7l1os2,,1,UNSIGNED
5561,1365669.Blnk,paleturquoise,kidney,,NO,Blnk,,1,UNSIGNED
5562,10003843824.Rps14,paleturquoise,kidney,,NO,Rps14,,1,UNSIGNED
5563,500366.Cdr2,paleturquoise,kidney,,NO,Cdr2,,1,UNSIGNED
5564,509026.Lcmt1,paleturquoise,kidney,,NO,Lcmt1,,1,UNSIGNED
5565,515823.Rnf169,paleturquoise,kidney,,NO,Rnf169,,1,UNSIGNED
5566,519697.Zfp512,paleturquoise,kidney,,NO,Zfp512,,1,UNSIGNED
5567,10003839809.Zkscan2,paleturquoise,kidney,,NO,Zkscan2,,1,UNSIGNED
5568,508859.4930404A05Rik,paleturquoise,kidney,,NO,4930404A05Rik,,1,UNSIGNED
5569,500466.Aqp8,paleturquoise,kidney,,NO,Aqp8,,1,UNSIGNED
5570,518042.Anks4b,paleturquoise,kidney,,NO,Anks4b,,1,UNSIGNED
5571,518588.2610307P16Rik,paleturquoise,kidney,,NO,2610307P16Rik,,1,UNSIGNED
5572,10004035340.Olfr785,paleturquoise,kidney,,NO,Olfr785,,1,UNSIGNED
5573,10003838594.Gm47999,paleturquoise,kidney,,NO,Gm47999,,1,UNSIGNED
5574,506539.5430427O19Rik,paleturquoise,kidney,,NO,5430427O19Rik,,1,UNSIGNED
5575,10004035649.4930583K01Rik,paleturquoise,kidney,,NO,4930583K01Rik,,1,UNSIGNED
5576,10004033033.Trim68,paleturquoise,kidney,,NO,Trim68,,1,UNSIGNED
5577,10004036098.Stk-ps2,paleturquoise,kidney,,NO,Stk-ps2,,1,UNSIGNED
5578,514291.Gprc5b,paleturquoise,kidney,,NO,Gprc5b,,1,UNSIGNED
5579,503688.Olfml1,paleturquoise,kidney,,NO,Olfml1,,1,UNSIGNED
5580,10003837185.Gm20128,paleturquoise,kidney,,NO,Gm20128,,1,UNSIGNED
5581,505784.Crym,paleturquoise,kidney,,NO,Crym,,1,UNSIGNED
5582,10002910787.Tmem159,paleturquoise,kidney,,NO,Tmem159,,1,UNSIGNED
5583,10004033630.Btg3,palevioletred2,kidney,,NO,Btg3,,1,UNSIGNED
5584,10004034829.Btg3,palevioletred2,kidney,,NO,Btg3,,1,UNSIGNED
5585,517161.Btg3,palevioletred2,kidney,,NO,Btg3,,1,UNSIGNED
5586,516651.Bex3,palevioletred2,kidney,,NO,Bex3,,1,UNSIGNED
5587,498976.Cbr3,palevioletred2,kidney,,NO,Cbr3,,1,UNSIGNED
5588,10002896493.Mthfd2l,palevioletred2,kidney,,NO,Mthfd2l,,1,UNSIGNED
5589,10002922126.Pard6g,palevioletred2,kidney,,NO,Pard6g,,1,UNSIGNED
5590,10002925042.Gm14143,palevioletred2,kidney,,NO,Gm14143,,1,UNSIGNED
5591,10004036896.Bex3,palevioletred2,kidney,,NO,Bex3,,1,UNSIGNED
5592,10002923662.Pir,palevioletred2,kidney,,NO,Pir,,1,UNSIGNED
5593,503901.Tpd52l1,palevioletred2,kidney,,NO,Tpd52l1,,1,UNSIGNED
5594,503875.1810026B05Rik,palevioletred2,kidney,,NO,1810026B05Rik,,1,UNSIGNED
5595,10004034522.Junb,palevioletred3,kidney,,NO,Junb,,1,UNSIGNED
